,id,screen_name,lang,created_at,time_zone,followers_count,friends_count,statuses_count
0,52553504,golfprotalk,en,Tue Jun 30 23:05:55 +0000 2009,Pacific Time (US & Canada),1688,2000,18460
2,2562498586,AGrahamCRACKUH,en,Sat May 24 20:35:38 +0000 2014,Mountain Time (US & Canada),3,38,31
4,82244966,ghallk,en,Wed Oct 14 01:30:49 +0000 2009,Mountain Time (US & Canada),5061,6894,331
5,301366282,bree_denniss,en,Thu May 19 10:37:38 +0000 2011,,126,362,1670
6,1491004670,doveparis,en,Fri Jun 07 18:20:46 +0000 2013,,2112,2140,15212
7,267229220,ShitChinkieSays,en,Wed Mar 16 15:05:35 +0000 2011,Quito,3,1251,6
8,4117197347,joan_francois,en,Thu Nov 05 05:31:54 +0000 2015,Pacific Time (US & Canada),2796,4953,118
9,1434885493,DeB0rahWilliams,en,Fri May 17 06:28:32 +0000 2013,Arizona,219,1898,158
11,2208919672,AcousticsPro1,en,Thu Dec 05 15:14:50 +0000 2013,America/New_York,16570,16698,252116
14,21998343,Suehasan,en,Thu Feb 26 11:04:10 +0000 2009,,938,623,207
16,1143040543,AdrenalineCafe,en,Sat Feb 02 17:56:17 +0000 2013,Pacific Time (US & Canada),189,1993,160
17,2795648338,CentralFL_CAN,en,Tue Sep 30 17:11:19 +0000 2014,,182,531,272
18,2406809846,gsyweatherfox,en,Sun Mar 23 11:33:23 +0000 2014,,612,130,926
19,525019149,TheCityofTmrrow,en,Thu Mar 15 04:15:59 +0000 2012,Central Time (US & Canada),1108,992,1428
21,3190877844,MeetVagehlot,en,Sun May 10 15:34:51 +0000 2015,,793,1995,1181
22,602901139,caribbeanftbl,en,Fri Jun 08 16:46:13 +0000 2012,London,3610,2571,27798
25,1228139144,Dahaakillibidik,en,Thu Feb 28 18:40:00 +0000 2013,,70,190,293
26,2994396687,JCChen87,en,Fri Jan 23 17:06:43 +0000 2015,,985,2924,1935
27,980459617,TKlaz,en,Fri Nov 30 13:21:41 +0000 2012,,58,216,673
28,221165261,ExplicitlySha,en,Mon Nov 29 22:41:56 +0000 2010,Mountain Time (US & Canada),748,630,72466
29,394647614,_Paul_Clark,en,Thu Oct 20 12:14:05 +0000 2011,London,2817,3129,3328
32,95139797,LauraBakken,en,Mon Dec 07 05:05:08 +0000 2009,Pacific Time (US & Canada),47001,39442,1268
33,27817193,Nikhiln25,en,Tue Mar 31 04:54:14 +0000 2009,,46,259,6
35,479811129,TheMiddlePeg,en,Tue Jan 31 20:01:04 +0000 2012,Amsterdam,1233,654,830
36,1601415452,wrightbarrister,en,Wed Jul 17 17:06:59 +0000 2013,,957,1975,118
37,624109010,Maximpactdotcom,en,Sun Jul 01 21:39:43 +0000 2012,Arizona,4339,3920,4179
38,204967983,YPAby_HD,en,Tue Oct 19 21:39:36 +0000 2010,,402,150,284
40,399704229,6794superman,en,Thu Oct 27 22:25:36 +0000 2011,Eastern Time (US & Canada),192,280,4615
41,2260435939,SALedlie,en-gb,Tue Dec 24 15:56:51 +0000 2013,,1747,1629,2980
42,269830995,PenEthiopian,en,Mon Mar 21 14:41:05 +0000 2011,Africa/Kampala,252,1797,189
43,446655665,dooleyproperty,en,Mon Dec 26 00:47:40 +0000 2011,,1199,2328,4004
44,825475092,Olly__Riley_,en,Sat Sep 15 15:39:47 +0000 2012,,278,652,103
46,1628768978,asan15asan,en,Sun Jul 28 21:14:57 +0000 2013,Riyadh,124,951,1937
48,1072318778,DrKosten,en,Tue Jan 08 23:34:47 +0000 2013,,0,456,938
49,23008116,DominicScott,en,Fri Mar 06 01:04:09 +0000 2009,Pacific Time (US & Canada),400810,217855,72229
51,304564625,Pune_MICE,en,Tue May 24 18:41:30 +0000 2011,,677,1978,255
52,991487468,AdamsStateSenat,en,Wed Dec 05 18:13:40 +0000 2012,,84,81,182
55,354330741,PresSanders1,en,Sat Aug 13 14:51:45 +0000 2011,Central Time (US & Canada),8579,6713,152887
56,19306111,IStillLoveHER,en,Wed Jan 21 20:32:15 +0000 2009,Berlin,33676,24384,69931
58,3028166259,SONIstudy,en,Tue Feb 10 14:22:13 +0000 2015,,247,840,916
59,1964256980,AdileniWhitfie,en,Wed Oct 16 07:45:28 +0000 2013,Central Time (US & Canada),9009,7524,705
60,24427205,vangemh,en,Sat Mar 14 20:47:33 +0000 2009,America/Toronto,45,113,28
61,2929064730,guardforever18,en,Sun Dec 14 01:30:05 +0000 2014,,663,1912,418
62,180257727,memymemyself,en,Thu Aug 19 05:16:33 +0000 2010,Central Time (US & Canada),41,371,3467
63,2875338939,EskoltaSchools,en,Thu Nov 13 17:36:14 +0000 2014,Eastern Time (US & Canada),128,710,686
64,2827154857,svershov1980,en,Mon Sep 22 23:56:55 +0000 2014,,3,652,26
65,1584678218,_JustMelanie_,en,Thu Jul 11 03:26:51 +0000 2013,Pacific Time (US & Canada),1154,1597,24098
67,962238350,thousandfishnet,en,Wed Nov 21 11:31:33 +0000 2012,London,4094,4124,2359
69,3302393265,RachelEmmettGY,en-gb,Fri May 29 04:35:35 +0000 2015,,638,2144,24
70,324153153,QSmikle,en,Sun Jun 26 03:06:42 +0000 2011,,16,158,79
71,4126636329,fbnaq9zt9h,en,Fri Nov 06 12:12:38 +0000 2015,,99,1550,75
72,2280110785,PaulinaPerozzi,en,Tue Jan 07 05:49:46 +0000 2014,,109,522,1383
73,926016289,kemar_young,en,Sun Nov 04 19:42:56 +0000 2012,Eastern Time (US & Canada),99753,62064,254
74,2496728240,MartyJLapierre,en,Thu May 15 16:50:04 +0000 2014,,2548,6463,106
75,1587167052,meaganramirez_,en,Fri Jul 12 00:54:06 +0000 2013,Atlantic Time (Canada),265,242,1875
76,56207523,iamcarlaparedes,en,Sun Jul 12 22:17:40 +0000 2009,Eastern Time (US & Canada),73,193,47
78,2765807133,FaulknerRec,en,Tue Sep 09 21:18:06 +0000 2014,,189,227,152
79,20606286,pandutzu,en,Wed Feb 11 17:52:15 +0000 2009,Bucharest,8298,915,40012
80,20713092,Venyu,en,Thu Feb 12 20:18:24 +0000 2009,Central Time (US & Canada),2349,620,1423
81,1035507116,abbysaysrelax,en,Tue Dec 25 19:59:51 +0000 2012,Eastern Time (US & Canada),79,184,445
82,3226903160,StopTxtingNow,en,Tue May 26 07:42:40 +0000 2015,,177,1987,15
83,1150268893,kakinnkko965,en,Tue Feb 05 07:42:16 +0000 2013,Pacific Time (US & Canada),11,390,35
84,26097408,IndusLogic,en,Mon Mar 23 21:43:00 +0000 2009,Hawaii,11064,9852,26926
85,18020390,iheartrocknroll,en,Wed Dec 10 14:44:51 +0000 2008,Eastern Time (US & Canada),2879,3078,86066
86,2384359531,pk111789_evan,en,Tue Mar 11 23:48:10 +0000 2014,,6,899,17
88,1548227802,mairimc73,en,Wed Jun 26 13:51:26 +0000 2013,,155,596,211
89,2839450449,TorOdberg,en,Tue Oct 21 08:53:21 +0000 2014,,10,25,17
91,295821893,RatherQuite,en,Mon May 09 18:30:18 +0000 2011,,2339,2788,252
92,1977815706,SajithMSNair,en,Mon Oct 21 07:47:06 +0000 2013,New Delhi,845,857,17647
94,3191092426,JackyDeForte,en,Tue Apr 21 14:48:54 +0000 2015,Brussels,98129,85828,6893
95,3216945741,pushfitnesss,en,Tue Apr 28 12:27:31 +0000 2015,Pacific Time (US & Canada),1282,3429,86
96,51195255,Jacks1913,en,Fri Jun 26 19:42:32 +0000 2009,Eastern Time (US & Canada),3147,3009,253
97,41044925,StartupReport,en,Tue May 19 03:27:21 +0000 2009,Pacific Time (US & Canada),197389,157913,14309
98,44048936,smeberly,en,Tue Jun 02 03:30:33 +0000 2009,,5,1238,7
99,1046880158,DaniaMoots9469,en,Sun Dec 30 05:06:26 +0000 2012,,2625,3157,265
102,87483048,pratikiyer,en,Wed Nov 04 17:07:25 +0000 2009,Mumbai,252,744,2741
103,3140775698,bbsrmaan,en,Sun Apr 05 22:08:28 +0000 2015,Chennai,20,263,26
104,837981530,sotaArts,en,Fri Sep 21 15:03:02 +0000 2012,Casablanca,1257,1057,2398
105,365262493,Young_Jove,en,Wed Aug 31 03:55:44 +0000 2011,Central Time (US & Canada),588,626,22441
107,3012058538,cutalltheshit,en,Sat Feb 07 07:28:32 +0000 2015,,926,836,305
110,1072636736,SeeTheChangeUSA,en,Wed Jan 09 02:39:12 +0000 2013,Mountain Time (US & Canada),270,882,1145
111,277611667,KafuiDey,en,Tue Apr 05 18:29:21 +0000 2011,Atlantic/Azores,72224,11579,24505
112,519111685,Sarahotoolex,en,Fri Mar 09 02:43:27 +0000 2012,Dublin,120,607,656
113,17434756,ash400e,en,Mon Nov 17 04:44:16 +0000 2008,New Delhi,101,1000,357
116,327898034,TaniaWillis,en,Sat Jul 02 10:37:57 +0000 2011,Canberra,274,524,575
117,3194582496,aarushi_swl,en,Wed May 13 18:59:56 +0000 2015,,150,122,183
118,422091111,Mind_Cntrl,en,Sat Nov 26 20:05:32 +0000 2011,Eastern Time (US & Canada),4918,1046,1422
119,513513783,TomLorentzJr,en,Sat Mar 03 19:35:18 +0000 2012,Eastern Time (US & Canada),90,30,39
121,1486004563,GPPOil_Gas,en,Wed Jun 05 20:45:40 +0000 2013,Central Time (US & Canada),2414,1734,936
122,582603111,LoretteGijsbers,en,Thu May 17 07:07:56 +0000 2012,Hawaii,1161,2034,4027
123,297738715,BusinessWorld2,en,Fri May 13 01:15:36 +0000 2011,,13562,13326,4908
124,2443832832,Pipeline_E,en,Mon Apr 14 12:49:52 +0000 2014,,481,1209,144
126,342927524,fredgina,en,Tue Jul 26 20:06:42 +0000 2011,,731,1624,1270
127,35828959,XCameron03,en,Mon Apr 27 19:11:34 +0000 2009,Pacific Time (US & Canada),52,400,64
128,3362632333,iloveuGIFTS,en,Thu Aug 27 19:24:09 +0000 2015,,2406,4879,13
129,221967789,Prelucid,en,Thu Dec 02 03:02:18 +0000 2010,Pacific Time (US & Canada),1144,1142,1794
130,27673846,mwbeatty,en,Mon Mar 30 16:29:56 +0000 2009,Central Time (US & Canada),240,1633,262
133,2360090281,DoRadiography,en,Mon Feb 24 22:05:32 +0000 2014,Casablanca,411,729,601
134,364892784,TheStoryXchange,en,Tue Aug 30 14:35:42 +0000 2011,Eastern Time (US & Canada),5864,2180,15111
135,19760382,drmicheleross,en,Fri Jan 30 09:17:17 +0000 2009,Mountain Time (US & Canada),111825,22288,24607
136,389450416,HStammK,en,Wed Oct 12 12:59:46 +0000 2011,Madrid,7051,6773,7163
137,372547713,LalaHash,en,Mon Sep 12 23:51:28 +0000 2011,Hawaii,1444,1961,5987
139,1705362919,MegaroniNpreeze,en,Tue Aug 27 18:37:26 +0000 2013,Atlantic Time (Canada),54,74,38
140,929061048,ZoeyFreedman,en,Tue Nov 06 05:37:26 +0000 2012,Arizona,91,64,12
141,2868105128,AliGarza6,en,Mon Oct 20 20:40:53 +0000 2014,,220,453,116
142,27137788,MichaelKBassett,en,Sat Mar 28 00:26:50 +0000 2009,Pacific Time (US & Canada),168,1261,579
143,329408729,FitGirIToday,en,Tue Jul 05 01:17:45 +0000 2011,Eastern Time (US & Canada),58912,56369,4846
145,2998617942,Haridarshan87,en,Tue Jan 27 18:51:31 +0000 2015,Pacific Time (US & Canada),17,38,27
147,119160368,EricLiboiron,en,Tue Mar 02 21:10:58 +0000 2010,Eastern Time (US & Canada),15445,14209,917
148,262706172,themikefreeman,en,Tue Mar 08 15:56:40 +0000 2011,,573,783,2005
149,313779394,dheerajkumar009,en,Thu Jun 09 06:06:30 +0000 2011,,106,772,68
151,2228799552,SyllabusRate,en,Tue Dec 03 20:12:57 +0000 2013,,125598,118104,791
155,406452995,Janarthanan21,en,Sun Nov 06 18:41:59 +0000 2011,New Delhi,105,207,1253
157,32145040,macaronidad,en,Thu Apr 16 20:43:14 +0000 2009,Eastern Time (US & Canada),24222,21513,9812
158,2276687113,BernardClyne,en,Sat Jan 04 21:30:14 +0000 2014,,55,138,10
159,2689284235,ravindrak77,en,Tue Jul 29 05:40:55 +0000 2014,,58,190,301
160,1337342623,Lingonexus,en,Mon Apr 08 18:44:33 +0000 2013,Arizona,382,1406,167
161,570266167,RKWDC,en,Thu May 03 20:29:17 +0000 2012,Eastern Time (US & Canada),48929,50031,1592
163,2587898535,jagger_michelle,en-gb,Fri Jun 06 20:24:50 +0000 2014,London,124,122,541
165,316042041,Scarberryfields,en,Sun Jun 12 21:13:14 +0000 2011,Central Time (US & Canada),83078,67891,154400
168,226438189,Kianaijj,en,Tue Dec 14 04:35:56 +0000 2010,,1190,1740,166
170,1962994255,KarenVInteriors,en,Tue Oct 15 16:20:53 +0000 2013,,4090,3715,1049
172,224351791,BenSwann_,en,Wed Dec 08 19:42:56 +0000 2010,Quito,53128,32666,6625
173,2860884496,stef_weiss,en,Tue Nov 04 15:22:34 +0000 2014,,211,557,525
174,374453964,AshishRane2,en,Fri Sep 16 10:33:15 +0000 2011,Chennai,384,891,836
176,300159654,oyun4488,en,Tue May 17 09:19:40 +0000 2011,,13966,12480,18742
177,368854477,HaMzaSiyam,en,Tue Sep 06 10:28:19 +0000 2011,,35,316,177
178,483058163,SeoInstall,en,Sat Feb 04 16:03:50 +0000 2012,,8681,5924,355
179,24528253,Configa,en,Sun Mar 15 14:15:42 +0000 2009,Hawaii,75808,60469,67219
185,122759220,PegFitzpatrick,en,Sat Mar 13 20:17:18 +0000 2010,Eastern Time (US & Canada),46567,23967,110452
186,327753084,schoolbox,en,Sat Jul 02 02:55:47 +0000 2011,Melbourne,541,629,902
190,2457306370,simo389b,en,Thu Apr 03 12:49:43 +0000 2014,Eastern Time (US & Canada),4023,3849,372
193,3269055552,VPN4Privacy,en,Sun Jul 05 13:56:11 +0000 2015,,27,871,22
194,267899183,LuckyEnoughFilm,en,Thu Mar 17 19:22:55 +0000 2011,,396,1834,122
195,385546738,BrendaLiLoya,en,Wed Oct 05 17:58:00 +0000 2011,Eastern Time (US & Canada),424,835,845
196,450210862,rameshnss,en,Fri Dec 30 00:39:05 +0000 2011,,4,1278,13
198,612751855,StevieBicco,en,Tue Jun 19 18:15:34 +0000 2012,London,7020,6510,2776
199,3327722016,RahulGi23325662,en,Mon Aug 24 03:32:31 +0000 2015,,57,148,264
200,621283883,eh_smart,en,Thu Jun 28 20:27:35 +0000 2012,Athens,18,62,14
201,47366326,PhotoTraces,en,Mon Jun 15 15:53:16 +0000 2009,Eastern Time (US & Canada),27838,13266,10177
203,351100746,agehde1225,en,Mon Aug 08 19:56:42 +0000 2011,Hawaii,227,1694,2120
206,2748886713,sanisto71,en,Thu Aug 21 09:36:48 +0000 2014,,186,838,7
209,1553001529,ReallyGAA,en,Fri Jun 28 12:25:28 +0000 2013,,6,152,13
210,3016181041,Hidden_love1,en,Tue Feb 10 06:07:45 +0000 2015,,19200,21015,29
211,272162409,RonStoppablex,en,Fri Mar 25 23:40:40 +0000 2011,,321,1696,12
212,17437141,jenacopeland,en,Mon Nov 17 07:43:33 +0000 2008,Central Time (US & Canada),93,162,50
213,74186243,dianeyentel,en,Mon Sep 14 15:48:02 +0000 2009,Pacific Time (US & Canada),18704,20568,2965
214,2279568948,RBoyntonJarrett,en,Mon Jan 06 20:38:54 +0000 2014,,221,578,153
215,218476337,Algaefoodfuel,en,Mon Nov 22 13:09:32 +0000 2010,Amsterdam,1687,1441,1422
217,1613243072,devinderraiji,en,Mon Jul 22 17:01:37 +0000 2013,,2790,1082,53434
218,13470852,beealex,en,Thu Feb 14 13:33:32 +0000 2008,Cairo,652,1154,150
222,139792337,streamlinksw,en,Mon May 03 18:04:22 +0000 2010,Eastern Time (US & Canada),680,1861,2185
223,67952766,JennyJensHR,en,Sat Aug 22 18:41:53 +0000 2009,Eastern Time (US & Canada),8611,2295,8339
224,1174284956,spataenvy,en,Wed Feb 13 07:50:45 +0000 2013,Eastern Time (US & Canada),100070,58801,24222
225,1153486808,1960_ka,en,Wed Feb 06 09:30:44 +0000 2013,,7,57,7
227,277852696,svcinternships,en,Wed Apr 06 04:57:45 +0000 2011,,1391,1977,4171
228,14430596,BerylLove,en,Fri Apr 18 07:01:26 +0000 2008,Pacific Time (US & Canada),2371,1123,5034
232,412280805,Thaina_mn,en,Mon Nov 14 13:54:15 +0000 2011,,6,530,10
233,720263048,JRN_latest,en,Fri Jul 27 14:35:39 +0000 2012,London,2874,2338,1209
234,2208061490,KnezWalker,en,Fri Nov 22 00:45:17 +0000 2013,,365,1119,1010
235,1376741077,ivaylovfmgWVp,en,Wed Apr 24 10:44:20 +0000 2013,Copenhagen,7145,4495,34
236,711716911,tdesiatov,en,Mon Jul 23 03:22:41 +0000 2012,Melbourne,686,1022,3028
240,24209476,JanuaryMagazine,en,Fri Mar 13 17:22:27 +0000 2009,Pacific Time (US & Canada),91749,77059,14756
241,210339441,deep_chandola,en,Sun Oct 31 05:41:36 +0000 2010,Hawaii,111,345,361
242,318439844,buyunionmade,en,Thu Jun 16 14:01:12 +0000 2011,Eastern Time (US & Canada),1622,1901,158
243,1112290681,CreativeSpFilm,en,Tue Jan 22 18:29:04 +0000 2013,Eastern Time (US & Canada),999,957,1428
247,506079266,magalapeternath,en,Mon Feb 27 16:36:23 +0000 2012,Baghdad,132,437,15
251,1231881746,TheYprojects,en,Fri Mar 01 22:57:53 +0000 2013,Atlantic Time (Canada),627,1978,243
252,1056904430,queen_nothing,en,Thu Jan 03 04:55:50 +0000 2013,Eastern Time (US & Canada),148,248,298
255,3042344197,StPatsTSV,en,Thu Feb 26 03:49:15 +0000 2015,Yakutsk,82,116,59
256,2339751846,John_Illsley,en,Wed Feb 12 04:44:35 +0000 2014,New Caledonia,8833,6558,212
257,210976894,TRENTON82,en,Mon Nov 01 23:26:36 +0000 2010,,240,1819,435
260,611957335,SydneyFreeman,en,Mon Jun 18 20:00:33 +0000 2012,Arizona,428,434,1677
261,34557065,_______1d_4ever,en,Thu Apr 23 06:58:05 +0000 2009,Sydney,46436,37541,18775
263,955481971,MyCharityMap,en,Sun Nov 18 13:17:56 +0000 2012,,20145,17427,1205
264,287806298,Mona7777777,en,Mon Apr 25 18:24:46 +0000 2011,Paris,331,1978,18322
265,2733762837,DoubleHungWindo,en,Tue Aug 05 00:45:11 +0000 2014,Pacific Time (US & Canada),810,1942,88
266,876836994,b_houpt,en,Sat Oct 13 01:49:51 +0000 2012,,8,2445,215
267,16421998,sbonnallie,en,Tue Sep 23 17:20:47 +0000 2008,Central Time (US & Canada),132,284,685
269,267709335,pmwhiphop,en,Thu Mar 17 11:59:06 +0000 2011,Arizona,67714,57367,4196
270,181269723,npassdot,en,Sat Aug 21 19:16:44 +0000 2010,,694,1549,304
272,39977040,PensAreFun,en,Thu May 14 11:48:18 +0000 2009,Central Time (US & Canada),38,162,31
273,282594677,ashifashabba,en,Fri Apr 15 14:23:17 +0000 2011,Harare,75391,27460,16216
275,2149830670,BalintBH,en,Wed Oct 23 18:02:26 +0000 2013,,24,88,25
278,1198693802,KiiLNYC,en,Tue Feb 19 21:22:10 +0000 2013,Eastern Time (US & Canada),607,1263,928
279,3097717898,Cr7Harith,en,Thu Mar 19 11:00:47 +0000 2015,,44,891,69
280,560372313,majid_mehmud,en,Sun Apr 22 13:21:59 +0000 2012,,315,481,2453
281,336426590,its_zanga,en,Sat Jul 16 08:15:31 +0000 2011,Alaska,528,954,6186
282,363348408,SMContractors,en,Sat Aug 27 23:16:39 +0000 2011,Central Time (US & Canada),4034,2677,10145
283,2824654512,alkalinina1990,en,Sun Sep 21 17:33:11 +0000 2014,,2,1284,13
284,833609766,MNLawPLLC,en,Wed Sep 19 15:52:09 +0000 2012,Eastern Time (US & Canada),72,238,385
285,30570021,agarabiPE,en,Sun Apr 12 01:22:13 +0000 2009,Eastern Time (US & Canada),40,342,1551
286,234781682,tesolwar,en,Thu Jan 06 15:14:18 +0000 2011,Irkutsk,329,592,421
288,14738804,KevinWGrossman,en,Mon May 12 01:10:49 +0000 2008,Pacific Time (US & Canada),55671,28524,59579
289,16501022,flynnwaslike,en,Sun Sep 28 18:22:26 +0000 2008,Eastern Time (US & Canada),853,1878,15920
291,2274630325,dancerzheart,en,Fri Jan 03 15:00:14 +0000 2014,,80,462,2693
293,41377904,AEPnews,en,Wed May 20 15:16:08 +0000 2009,Eastern Time (US & Canada),9292,2411,3331
294,87043837,sonja_bistrovic,en,Mon Nov 02 22:18:27 +0000 2009,London,2337,2485,197
296,1087804782,BIOPHYSIX,en,Mon Jan 14 02:40:45 +0000 2013,,195961,98497,106880
298,1626169328,bnewman4623,en,Sat Jul 27 19:38:15 +0000 2013,,60,520,290
299,195698624,velcroteddybear,en,Mon Sep 27 11:05:40 +0000 2010,London,1188,1427,1880
300,1107182480,WePIaySoccer,en,Sun Jan 20 20:07:59 +0000 2013,Atlantic Time (Canada),45584,33849,12018
301,30241309,pfcasey,en,Fri Apr 10 15:43:49 +0000 2009,Edinburgh,475,579,595
303,578216556,JoshuaMandall,en,Sat May 12 15:07:38 +0000 2012,Eastern Time (US & Canada),50,463,184
304,70057868,sepriandarma,en,Sun Aug 30 05:26:18 +0000 2009,Kuala Lumpur,182,453,552
305,216780075,Jay2725,en,Wed Nov 17 18:05:38 +0000 2010,New Delhi,22,502,1942
307,366447151,VisionMidnight,en,Fri Sep 02 05:52:19 +0000 2011,Sydney,283,460,79
308,379863361,Leeshykez,en,Sun Sep 25 17:51:52 +0000 2011,Alaska,581,504,428
309,2255066506,MrNicoletta,en,Tue Dec 31 20:52:28 +0000 2013,,39,228,12
310,1139732990,LoxoneUS,en,Fri Feb 01 13:43:41 +0000 2013,Eastern Time (US & Canada),7543,7371,1119
311,22386263,habitatwc,en,Sun Mar 01 18:03:01 +0000 2009,Eastern Time (US & Canada),41141,41749,16048
313,984896918,MilanAndjeo,en,Sun Dec 02 16:08:44 +0000 2012,,17100,7413,5154
314,3309267975,336Stevens,en,Fri Jun 05 14:16:53 +0000 2015,,93,233,21
315,21166399,aricochet,en,Wed Feb 18 03:50:53 +0000 2009,Hawaii,109944,104546,27891
317,26493362,rmindler,en,Wed Mar 25 13:13:17 +0000 2009,Jerusalem,110816,60781,16784
319,141293475,SMediaVerve,en,Fri May 07 18:00:32 +0000 2010,West Central Africa,26041,19996,1746
320,3080939547,campusclasshole,en,Mon Mar 09 04:27:06 +0000 2015,Eastern Time (US & Canada),2412,2781,269
321,15170797,joehendrix,en,Thu Jun 19 16:46:20 +0000 2008,Berlin,49,114,752
323,90026845,okfoodbank,en,Sat Nov 14 21:39:19 +0000 2009,Mountain Time (US & Canada),3334,1941,3129
324,1128507974,codychoate3,en,Mon Jan 28 16:12:00 +0000 2013,,152,364,266
325,2863595596,PeterSmedt,en,Thu Nov 06 08:47:19 +0000 2014,Ljubljana,723,2001,1097
327,2286632593,SiusanGoldfeld,en,Sat Jan 11 13:21:30 +0000 2014,,100,437,1126
328,436351349,nitpickette01,en,Wed Dec 14 02:48:03 +0000 2011,Atlantic Time (Canada),1731,1517,42605
329,2207844577,SellYourRealty,en,Thu Nov 21 21:16:47 +0000 2013,,4222,6054,826
331,7788062,pranesh,en,Sat Jul 28 17:52:27 +0000 2007,New Delhi,11090,3232,48054
334,226475501,aisyahnf4,en,Tue Dec 14 07:15:46 +0000 2010,Pacific Time (US & Canada),153,502,243
335,817313508,Roberts,en,Tue Sep 11 12:21:47 +0000 2012,London,2418,1995,3677
336,274005221,GoGreenGabby,en,Tue Mar 29 14:58:37 +0000 2011,Alaska,3102,3662,37747
337,429454472,ImeldaBraddock,en,Tue Dec 06 00:22:23 +0000 2011,Bangkok,492,516,3096
338,2388209702,readmybio12321,en,Fri Mar 14 01:46:05 +0000 2014,Eastern Time (US & Canada),426,1905,367
339,67013972,psychics_usa,en,Wed Aug 19 14:30:44 +0000 2009,Eastern Time (US & Canada),783,885,27
341,2928705285,olegcl,en,Thu Dec 18 01:14:42 +0000 2014,Kyiv,552,1063,548
342,2787616306,przinovev1988,en,Sat Sep 27 18:08:04 +0000 2014,,0,533,27
344,18456141,OxygenStartups,en,Mon Dec 29 18:54:11 +0000 2008,London,7313,6062,6872
348,311691360,MichaelvanHulst,en,Sun Jun 05 21:56:36 +0000 2011,Amsterdam,412,631,950
349,2906371763,TheTopBookClub,en,Fri Dec 05 13:52:16 +0000 2014,Ljubljana,10167,10623,4778
350,600698676,HilarySwankhi,en,Wed Jun 06 02:43:18 +0000 2012,Pacific Time (US & Canada),4,94,102
351,469991574,HoncharDenis,en,Sat Jan 21 06:29:39 +0000 2012,,20,378,40
353,1859493505,_AaronJacob,en,Fri Sep 13 04:32:39 +0000 2013,Beijing,3197,3010,376
356,989720514,Whoosmnyc,en,Tue Dec 04 22:42:51 +0000 2012,Central Time (US & Canada),23946,24627,11091
357,3317461338,TassieBlueWren,en,Mon Aug 17 07:25:05 +0000 2015,,31,144,17
359,2464928946,Tenderfit,en,Sat Apr 26 17:47:18 +0000 2014,Eastern Time (US & Canada),367,483,149
361,1842682484,CTL_UK,en,Mon Sep 09 09:16:51 +0000 2013,,601,705,3197
362,18389166,spencerideas,en,Fri Dec 26 13:59:34 +0000 2008,Pacific Time (US & Canada),18271,14183,50312
363,144453011,FightLikeAGirlC,en,Sun May 16 10:00:47 +0000 2010,Eastern Time (US & Canada),5490,4805,9725
364,615626232,MrColdSpaghetti,en,Fri Jun 22 21:32:37 +0000 2012,Lisbon,36,495,3283
365,222452977,kncvtbc,en,Fri Dec 03 13:25:00 +0000 2010,Pacific Time (US & Canada),2984,1879,4141
366,2994981655,DamodarModgill,en,Sat Jan 24 18:21:27 +0000 2015,,333,1394,198
367,2893403860,CoriniumBizDev,en,Wed Nov 26 14:31:28 +0000 2014,London,474,1296,765
368,27231035,AndrewRanson,en,Sat Mar 28 13:54:17 +0000 2009,Central Time (US & Canada),1181,1507,790
369,15784302,JonHutson,en,Fri Aug 08 23:21:36 +0000 2008,Eastern Time (US & Canada),63236,41442,13419
370,373532528,hidelbirg,en,Wed Sep 14 19:05:01 +0000 2011,Quito,627,1781,1648
371,1024601942,moulikma62,en,Thu Dec 20 16:47:39 +0000 2012,Chennai,297,1676,401
372,2465496145,3CedarsMktg,en,Sun Apr 27 03:42:02 +0000 2014,Arizona,672,1933,16882
374,758518286,lakers_crazies,en,Wed Aug 15 04:00:21 +0000 2012,,13361,11409,5252
375,142897820,victoriauninews,en,Wed May 12 01:38:52 +0000 2010,Melbourne,10905,895,9603
377,16885396,focuswebdesignz,en,Tue Oct 21 13:08:52 +0000 2008,Wellington,1599,1364,824
378,460737846,dunmusicpr,en,Wed Jan 11 02:25:38 +0000 2012,Pacific Time (US & Canada),4208,2409,8280
379,575498130,NaomiSheltonDC,en,Wed May 09 14:51:32 +0000 2012,Eastern Time (US & Canada),1251,1662,11543
380,540432932,QuanStayFlat_,en,Fri Mar 30 01:45:48 +0000 2012,Arizona,972,687,28594
381,1190498018,Mike_aldo,en,Sun Feb 17 17:55:03 +0000 2013,Eastern Time (US & Canada),58963,46022,2508
382,2306076785,DHeskiel,en,Sun Jan 26 17:26:53 +0000 2014,,1288,2014,836
383,320757480,AlissaLamberti,en,Mon Jun 20 13:40:11 +0000 2011,Eastern Time (US & Canada),101,612,425
384,3302155144,Game_Artificial,en,Thu May 28 20:06:01 +0000 2015,,578,1803,65
386,3601560077,lobster_island,en,Wed Sep 09 19:42:50 +0000 2015,,106,1844,33
389,4069089148,CoolVicsmeat,en,Thu Oct 29 16:44:28 +0000 2015,,393,1377,830
390,40359930,Ambit_NewYork,en,Fri May 15 23:23:31 +0000 2009,Eastern Time (US & Canada),2304,2974,900
391,75946744,ssuhaan,en,Mon Sep 21 03:18:44 +0000 2009,,45,327,8
392,1597623138,Healesville3777,en,Tue Jul 16 06:02:10 +0000 2013,,128,472,75
395,369077292,GirIfriendSay,en,Tue Sep 06 18:40:05 +0000 2011,Amsterdam,35484,21674,8816
