,source,target
8045,6176772,762292740
8046,6176772,2990781417
8047,2912775593,2520700514
8048,2999028841,3029664532
8049,2999028841,3257125840
8050,2999028841,4144587313
8051,2999028841,3021577110
8052,2999028841,1703573119
8053,2999028841,810240614
8054,2999028841,323728424
8055,238269593,2909373560
8056,224550619,451436778
8057,204258268,22414224
8058,17327882,2981832653
8059,17327882,2555712373
8060,17327882,2777425711
8061,17327882,593762727
8062,17327882,2864978560
8063,65239488,381872892
8064,2720457591,2520700514
8065,245783263,3234604527
8066,245783263,243724106
8067,245783263,2312529442
8068,23281830,46318998
8069,786970099,43534936
8070,108634324,67727882
8071,825233378,2777425711
8072,437666617,133169256
8073,4051126414,2911461815
8074,1086960793,19754094
8075,704533214,243724106
8076,251824786,2898828783
8077,3077968017,1121028973
8078,3113411626,1428391274
8079,3113411626,2838729183
8080,3113411626,228009287
8081,3113411626,3270281780
8082,758247031,37564255
8083,47826277,198532943
8084,1667501364,411901773
8085,630570626,572271029
8086,25358181,198532943
8087,26618468,50081895
8088,26618468,896070636
8089,26618468,37113369
8090,487308755,23888835
8091,487308755,39351819
8092,487308755,86972590
8093,487308755,31028204
8094,487308755,33932027
8095,487308755,54107005
8096,487308755,3063747068
8097,487308755,739809170
8098,487308755,15140223
8099,487308755,27985198
8100,487308755,818839490
8101,487308755,1058492504
8102,487308755,2372501918
8103,487308755,23245625
8104,16520708,2981832653
8105,16520708,1090128866
8106,1695202514,2981832653
8107,442590500,411901773
8108,43344858,99503192
8109,43344858,286358469
8110,2900295133,459120920
8111,2999687090,2372501918
8112,2647431487,14148308
8113,478969186,325328148
8114,2981983500,35464920
8115,3289182565,3290527574
8116,73824657,193522549
8117,73824657,2312529442
8118,1340759485,23245625
8119,2752610223,67892142
8120,2752610223,929995686
8121,2945852928,14308012
8122,101498099,14914477
8123,245134614,14148308
8124,1323505873,45437742
8125,228030588,634641244
8126,477226128,187815361
8127,398268879,381872892
8128,465115070,2865031674
8129,3862319662,2555712373
8130,33517215,759526597
8131,897189271,3122111151
8132,2933168136,574921254
8133,348086861,2897242945
8134,2654918418,67727882
8135,617580358,3392666758
8136,617580358,3314091134
8137,617580358,243724106
8138,617580358,2466292364
8139,617580358,2176245166
8140,617580358,486140077
8141,617580358,2482934562
8142,617580358,590005001
8143,617580358,1706456996
8144,617580358,2998747842
8145,231094495,435669596
8146,231094495,720516768
8147,231094495,439023236
8148,231094495,288971460
8149,231094495,3234604527
8150,231094495,417842783
8151,231094495,3007559826
8152,231094495,365833553
8153,231094495,207204329
8154,231094495,2871959037
8155,231094495,2550331752
8156,231094495,2437648297
8157,231094495,2824441518
8158,231094495,1225768602
8159,231094495,61655506
8160,231094495,462128369
8161,231094495,2774624889
8162,231094495,2673394897
8163,231094495,456799384
8164,231094495,198532943
8165,231094495,459120920
8166,231094495,53557401
8167,231094495,2890978175
8168,231094495,384412112
8169,231094495,175176750
8170,231094495,2484030030
8171,231094495,2173170780
8172,231094495,54107005
8173,231094495,453411935
8174,231094495,35464920
8175,231094495,2826743402
8176,231094495,291528228
8177,231094495,3130974129
8178,231094495,1907784817
8179,231094495,2473777394
8180,231094495,477310908
8181,231094495,593762727
8182,231094495,2418179448
8183,231094495,301345813
8184,231094495,3058886194
8185,231094495,1058492504
8186,231094495,282189177
8187,2914026802,451436778
8188,1365655548,62281954
8189,1228495566,14308012
8190,359926182,134487712
8191,359926182,258093389
8192,359926182,462128369
8193,359926182,572271029
8194,615565117,1622836020
8195,3192249925,207404407
8196,2587265938,296313827
8197,3042293920,309899650
8198,736108993,2555712373
8199,736108993,572271029
8200,114843323,156988976
8201,1942309886,23245625
8202,31157457,210751313
8203,1459004887,2312529442
8204,103573195,593762727
8205,81939517,161683568
8206,277144438,611817117
8207,93790810,245499504
8208,2374609839,23245625
8209,27622579,1259765539
8210,27622579,323043092
8211,2797917449,250347338
8212,254238747,296313827
8213,30480494,389609128
8214,2883159220,2865031674
8215,3375504099,572271029
8216,174693910,207404407
8217,269395202,397490403
8218,1965716257,896203087
8219,1965716257,3014364942
8220,1569842137,2192844907
8221,1569842137,2922596547
8222,1569842137,3290527574
8223,2918312640,258093389
8224,2918312640,193522549
8225,2918312640,2502069662
8226,2918312640,54107005
8227,2918312640,963693866
8228,2918312640,51526107
8229,2821922576,3021138730
8230,2168069139,3188612862
8231,518030935,325328148
8232,384332324,54672942
8233,590915980,32694093
8234,257898588,960745897
8235,49234672,713774252
8236,49234672,31028204
8237,167215976,1596682009
8238,167215976,305416653
8239,224022734,1207634377
8240,223797219,541332936
8241,2243131983,411901773
8242,3102762036,25510622
8243,3063466890,364619260
8244,3063466890,2312529442
8245,99144994,344336841
8246,99144994,2426586902
8247,99144994,3314091134
8248,99144994,243724106
8249,99144994,193740606
8250,99144994,242789846
8251,99144994,20408891
8252,99144994,124221826
8253,99144994,486140077
8254,99144994,54107005
8255,99144994,22320796
8256,99144994,97353431
8257,99144994,3063747068
8258,99144994,1417272547
8259,99144994,81103553
8260,99144994,25510622
8261,99144994,2414871818
8262,99144994,27985198
8263,99144994,17066587
8264,99144994,2978975476
8265,99144994,2314445894
8266,99144994,2372501918
8267,634485198,929995686
8268,76851769,462513751
8269,1033799785,471583774
8270,20312223,4144587313
8271,18867985,37564255
8272,2528856068,593762727
8273,2240603599,2555712373
8274,2240603599,3042621264
8275,354267587,289117765
8276,857125238,1589394144
8277,2896007138,313993289
8278,166182879,133169256
8279,3060075937,737668819
8280,709010923,296313827
8281,41862453,198532943
8282,162554043,14166306
8283,781668133,574921254
8284,835123087,341144490
8285,441406833,62415418
8286,3666456674,2777425711
8287,3438998231,14308012
8288,612551375,135615992
8289,131776844,1966829856
8290,1054176200,228009287
8291,3152133253,593655831
8292,1153611876,1207634377
8293,412727985,442423292
8294,418786962,14308012
8295,3233146026,3282551561
8296,505674865,171580937
8297,570363254,19754094
8298,2724440960,2777425711
8299,533212364,737668819
8300,261271733,126126365
8301,601094258,67727882
8302,1724039509,2912087730
8303,559781412,3021138730
8304,559781412,62415418
8305,52535955,389609128
8306,3977031244,737668819
8307,50826180,389609128
8308,2553773388,2312529442
8309,21606979,19754094
8310,169571099,737668819
8311,3263118836,2777425711
8312,1318403238,2981832653
8313,913486208,313993289
8314,1146053732,3021138730
8315,2801274149,305416653
8316,74086585,21581988
8317,74086585,2176245166
8318,74086585,2482934562
8319,780314455,462513751
8320,466742206,2887357521
8321,466742206,2685612175
8322,2287203187,2581317582
8323,2485499798,737668819
8324,324681553,325328148
8325,3304960880,344336841
8326,3304960880,39588710
8327,3304960880,184508635
8328,3304960880,3864099074
8329,3304960880,2864978560
8330,48564200,123461458
8331,2586643130,67727882
8332,2325351036,2502069662
8333,2325351036,572271029
8334,2325351036,1363722715
8335,2325351036,2864978560
8336,17798895,14308012
8337,3336516072,2777425711
8338,78452765,2894687082
8339,1668960330,2418179448
8340,28095586,389609128
8341,267134512,411901773
8342,23102510,389609128
8343,453503655,127374165
8344,2703556564,25510622
8345,18867844,86166414
8346,18867844,2981832653
8347,18867844,179940298
8348,18867844,2346094910
8349,18867844,3290527574
8350,18867844,14720074
8351,18867844,572271029
8352,18867844,1309016708
8353,18867844,593762727
8354,18867844,23245625
8355,18867844,323043092
8356,18867844,2830109931
8357,241619598,593762727
8358,30782273,17066587
8359,1226036683,593762727
8360,1964281615,363656889
8361,1964281615,3657763277
8362,781125390,574921254
8363,36167622,37564255
8364,36167622,198532943
8365,2940191450,2372501918
8366,551443981,3188612862
8367,551443981,210204136
8368,2479053392,103276385
8369,2479053392,2958008412
8370,2426822988,54672942
8371,25754725,451436778
8372,2537646388,389609128
8373,2738039869,339591018
8374,98229782,1286235037
8375,49917910,245499504
8376,904551380,453411935
8377,2909469177,574921254
8378,14305020,14166306
8379,25205590,929995686
8380,152682372,1396484258
8381,40080251,245499504
8382,2848219653,67727882
8383,1472508704,1161145332
8384,806030538,818839490
8385,314767046,334028125
8386,2978266121,451436778
8387,250416435,190896259
8388,250416435,39351819
8389,250416435,243724106
8390,250416435,2981832653
8391,250416435,253939218
8392,250416435,2502069662
8393,250416435,2555712373
8394,250416435,486140077
8395,250416435,1683045271
8396,250416435,2450694716
8397,250416435,37113369
8398,250416435,762292740
8399,250416435,127374165
8400,3000383062,904370568
8401,112874216,2732021382
8402,112874216,2655527641
8403,112874216,243724106
8404,112874216,29804632
8405,112874216,2176245166
8406,112874216,1966829856
8407,112874216,2502069662
8408,112874216,2555712373
8409,112874216,110617464
8410,112874216,14720074
8411,112874216,486140077
8412,112874216,2737789836
8413,112874216,397413572
8414,112874216,2450694716
8415,112874216,23245625
8416,112874216,762292740
8417,112874216,2830109931
8418,2752530259,462513751
8419,15733437,3021138730
8420,3291094011,459120920
8421,86553131,574921254
8422,184391585,16192263
8423,184391585,2192844907
8424,184391585,14148308
8425,184391585,110617464
8426,184391585,381872892
8427,184391585,32694093
8428,184391585,1703573119
8429,184391585,84772025
8430,184391585,18670538
8431,184391585,25510622
8432,184391585,1121028973
8433,184391585,133169256
8434,184391585,2418179448
8435,353161835,37564255
8436,2827073214,228009287
8437,463544855,14148308
8438,368894160,344488892
8439,1686248726,54107005
8440,2285613416,245499504
8441,2587845210,19754094
8442,2587845210,459120920
8443,731816556,462251110
8444,307440950,168832206
8445,4078857552,62415418
8446,2431423288,228009287
8447,825882678,17178112
8448,2589636595,62281954
8449,2589636595,264241752
8450,2589636595,2337216289
8451,18822677,19754094
8452,18822677,2520700514
8453,212811084,198532943
8454,65170233,83539371
8455,1467252248,389609128
8456,268374771,112899747
8457,733948897,14308012
8458,345072910,1286235037
8459,267845255,389609128
8460,2749572932,245499504
8461,2749572932,51526107
8462,28968629,296313827
8463,2270207843,3021138730
8464,560619863,737668819
8465,226637533,1596682009
8466,226637533,381872892
8467,226637533,593762727
8468,70007342,91709247
8469,3594181100,115754120
8470,182153697,37564255
8471,471764476,1207634377
8472,47358910,2764255840
8473,25988670,198532943
8474,303967163,67892142
8475,303967163,84772025
8476,303967163,14308012
8477,2850692681,572271029
8478,14224443,49940107
8479,99988030,459120920
8480,21728688,115754120
8481,52350621,76506023
8482,2951521890,453411935
8483,1140819752,1161145332
8484,804857772,25510622
8485,291773914,574921254
8486,2742502384,245499504
8487,2862755573,397490403
8488,2781899335,168832206
8489,55458502,135615992
8490,318491948,411901773
8491,269021707,759526597
8492,1482395702,2372501918
8493,3263217101,19754094
8494,42874787,54672942
8495,24479107,127374165
8496,24479107,2864978560
8497,85332821,37564255
8498,85332821,115754120
8499,2739961699,227907792
8500,2739961699,4111224555
8501,2739961699,3991931772
8502,2401007359,1706456996
8503,3208720307,3029664532
8504,3208720307,39588710
8505,3208720307,3111708338
8506,3208720307,3020158452
8507,3031252727,509083512
8508,3031252727,17835365
8509,235120460,255321873
8510,218867739,134487712
8511,25200664,389609128
8512,181711294,115754120
8513,893704188,634641244
8514,17695078,14148308
8515,2969004881,550000019
8516,2977063268,67727882
8517,2686606200,325328148
8518,527686479,37564255
8519,523669891,411901773
8520,2621387989,2732021382
8521,157157146,389609128
8522,2763353132,381872892
8523,516642948,37564255
8524,2414256378,459120920
8525,26017222,67727882
8526,91330039,459120920
8527,59799649,148841709
8528,600528973,54107005
8529,297561232,75606989
8530,261001017,2981832653
8531,376384719,411901773
8532,177232653,2503259915
8533,3029362561,2991245282
8534,1692409999,62415418
8535,1561261537,16192263
8536,331432642,1344449089
8537,306072352,462128369
8538,138283022,161620291
8539,3203203517,245499504
8540,559521629,2981832653
8541,74484200,258093389
8542,74484200,492957954
8543,74484200,2555712373
8544,67963153,462513751
8545,80047779,115754120
8546,182003922,37564255
8547,6420242,40292114
8548,543079154,116650392
8549,396690427,62415418
8550,2806560784,3388316385
8551,284912189,255321873
8552,3307204011,175176750
8553,2994881212,14308012
8554,97193707,14914477
8555,2724959800,2777425711
8556,1278001194,1543869223
8557,14320620,282189177
8558,2813569741,3021138730
8559,127667156,323043092
8560,259227873,19754094
8561,382420559,14308012
8562,54314602,245499504
8563,310223306,19810487
8564,257095991,364619260
8565,3379335016,3416165445
8566,148692806,114549088
8567,148692806,23245625
8568,1087691486,2777425711
8569,435655656,228009287
8570,34362705,114549088
8571,545368155,885938647
8572,22721513,31028204
8573,14799005,1728674276
8574,819471115,247501452
8575,2831182018,572271029
8576,2247587977,963693866
8577,261401946,2544190118
8578,560805091,389609128
8579,2873712026,25510622
8580,2237330917,381872892
8581,2237330917,737668819
8582,2763700131,22320796
8583,96435590,3282973915
8584,3176567931,459120920
8585,88927070,296313827
8586,334367676,14308012
8587,1449744306,3023218459
8588,1449744306,29804632
8589,1449744306,193522549
8590,1449744306,572271029
8591,1449744306,54107005
8592,1449744306,488390252
8593,1449744306,963693866
8594,1449744306,2418179448
8595,1602346250,313993289
8596,538205895,411901773
8597,98019866,14148308
8598,1929868134,325328148
8599,2208215701,3503955793
8600,1901371944,331648349
8601,400151172,19754094
8602,3064733074,19754094
8603,551926339,133169256
8604,318558262,54107005
8605,89517567,14148308
8606,3002513284,389609128
8607,136623740,364619260
8608,701327246,593762727
8609,1972345922,459120920
8610,3335474890,54107005
8611,406728105,309899650
8612,3091389549,19754094
8613,57421330,162160056
8614,57421330,97353431
8615,162079178,245499504
8616,42997676,2372501918
8617,2311318592,43534936
8618,64639409,296313827
8619,564900743,133169256
8620,111561850,265802225
8621,20030073,133169256
8622,1272902490,19754094
8623,1158883412,1728674276
8624,3062614787,67727882
8625,361468994,86166414
8626,361468994,289117765
8627,361468994,258093389
8628,361468994,2424405716
8629,361468994,286358469
8630,361468994,1650994832
8631,361468994,247501452
8632,361468994,20359342
8633,361468994,2470636238
8634,361468994,572271029
8635,361468994,1683045271
8636,361468994,397413572
8637,361468994,167135115
8638,361468994,3042621264
8639,361468994,593762727
8640,361468994,2418179448
8641,361468994,2450694716
8642,361468994,23245625
8643,361468994,383546629
8644,361468994,323043092
8645,361468994,762292740
8646,361468994,1077456648
8647,361468994,2739664770
8648,829971570,2784470562
8649,730068464,4144587313
8650,730068464,1090128866
8651,730068464,3706343775
8652,516777621,737668819
8653,14472463,6102152
8654,14472463,2503259915
8655,484469920,37564255
8656,514480891,133169256
8657,139988522,2383438688
8658,139988522,4144587313
8659,139988522,258093389
8660,139988522,50081895
8661,139988522,2981832653
8662,139988522,1552126188
8663,139988522,14148308
8664,139988522,1966829856
8665,139988522,184508635
8666,139988522,12001622
8667,139988522,572271029
8668,139988522,462251110
8669,139988522,54107005
8670,139988522,92670247
8671,139988522,25510622
8672,139988522,2414871818
8673,139988522,14308012
8674,139988522,593762727
8675,139988522,2372501918
8676,139988522,3064605437
8677,139988522,2864978560
8678,263450570,23245625
8679,319612729,574921254
8680,625822369,161683568
8681,2507557100,487039635
8682,41721597,168832206
8683,17481329,16939862
8684,318295192,19754094
8685,198575657,17835365
8686,482665240,37564255
8687,390089439,67892142
8688,1363312598,39351819
8689,164131230,100375790
8690,264631195,462128369
8691,519935901,19754094
8692,2657966990,115754120
8693,2971184913,2449306645
8694,592281880,2520700514
8695,743368848,313710894
8696,16264803,21581988
8697,16264803,2502069662
8698,16264803,381872892
8699,16264803,384412112
8700,16264803,572271029
8701,16264803,477310908
8702,16264803,282189177
8703,3319704166,245499504
8704,1606808269,97353431
8705,359697362,3249139538
8706,985697474,3773276234
8707,4089914487,611817117
8708,3167735132,67727882
8709,18831440,37564255
8710,18831440,459120920
8711,3305439223,15140223
8712,2485622215,344334486
8713,2485622215,1683045271
8714,372933163,133169256
8715,539053506,245499504
8716,2543637301,331648349
8717,2369241226,389609128
8718,450805121,37564255
8719,450805121,19754094
8720,450805121,974685444
8721,450805121,168832206
8722,450805121,115754120
8723,2852327467,454478571
8724,49860518,168832206
8725,231786281,2176245166
8726,231786281,313710894
8727,231786281,727310635
8728,1175053202,12991012
8729,70745737,193522549
8730,70745737,12991012
8731,31236850,2981832653
8732,31236850,305416653
8733,31236850,2555712373
8734,3082932069,572271029
8735,539560774,382376527
8736,18802308,245499504
8737,1957008254,2555712373
8738,4052141534,325328148
8739,2193647895,115754120
8740,457920913,411901773
8741,3971958508,432774773
8742,3971958508,3657763277
8743,449120897,2372501918
8744,2808926106,574921254
8745,609371171,611439998
8746,79218153,175176750
8747,38804737,2383438688
8748,38804737,720516768
8749,38804737,86166414
8750,38804737,289117765
8751,38804737,2732021382
8752,38804737,21581988
8753,38804737,3023218459
8754,38804737,243724106
8755,38804737,29804632
8756,38804737,2424405716
8757,38804737,2824441518
8758,38804737,286358469
8759,38804737,1226866808
8760,38804737,1966829856
8761,38804737,2728540375
8762,38804737,2555712373
8763,38804737,110617464
8764,38804737,459120920
8765,38804737,613109138
8766,38804737,2882192538
8767,38804737,2737789836
8768,38804737,54107005
8769,38804737,1683045271
8770,38804737,112899747
8771,38804737,593762727
8772,38804737,2418179448
8773,38804737,2450694716
8774,38804737,383546629
8775,38804737,323043092
8776,38804737,762292740
8777,37139809,929995686
8778,183988913,16939862
8779,3234333343,2372501918
8780,502987958,947138196
8781,2724458108,1703573119
8782,3347608689,62415418
8783,169364387,29804632
8784,169364387,2981832653
8785,169364387,703392684
8786,169364387,33932027
8787,169364387,2805604380
8788,169364387,175176750
8789,169364387,572271029
8790,169364387,344334486
8791,169364387,112899747
8792,169364387,762292740
8793,126490907,1624510022
8794,369296121,512976147
8795,2414854759,389609128
8796,237417719,133169256
8797,2686866295,611817117
8798,249431869,286358469
8799,236527655,54107005
8800,2222626673,1256033324
8801,2977648972,296313827
8802,16248319,2383438688
8803,16248319,4143211455
8804,16248319,720516768
8805,16248319,289117765
8806,16248319,351253324
8807,16248319,39351819
8808,16248319,3234604527
8809,16248319,258093389
8810,16248319,1596682009
8811,16248319,1101751873
8812,16248319,40292114
8813,16248319,3023218459
8814,16248319,207204329
8815,16248319,243724106
8816,16248319,3025097812
8817,16248319,29804632
8818,16248319,2981832653
8819,16248319,334028125
8820,16248319,2824441518
8821,16248319,1428627420
8822,16248319,1225768602
8823,16248319,1090128866
8824,16248319,253939218
8825,16248319,1966829856
8826,16248319,324259811
8827,16248319,3416165445
8828,16248319,2502069662
8829,16248319,2922596547
8830,16248319,703392684
8831,16248319,110617464
8832,16248319,247501452
8833,16248319,14720074
8834,16248319,20359342
8835,16248319,2593147320
8836,16248319,33932027
8837,16248319,2470636238
8838,16248319,2805604380
8839,16248319,175176750
8840,16248319,572271029
8841,16248319,1309016708
8842,16248319,1417272547
8843,16248319,84772025
8844,16248319,453411935
8845,16248319,35464920
8846,16248319,2414871818
8847,16248319,112899747
8848,16248319,397413572
8849,16248319,3346976920
8850,16248319,593762727
8851,16248319,12991012
8852,16248319,383546629
8853,16248319,323043092
8854,16248319,762292740
8855,16248319,300977099
8856,16248319,282189177
8857,3948257532,62415418
8858,408454210,509083512
8859,408454210,67892142
8860,408454210,105453361
8861,408454210,45470040
8862,2967715942,193522549
8863,753149816,193522549
8864,753149816,572271029
8865,753149816,1309016708
8866,753149816,112899747
8867,753149816,593762727
8868,2413592806,3063747068
8869,45767805,3130974129
8870,178126811,325328148
8871,915931760,21581988
8872,915931760,305416653
8873,915931760,737668819
8874,107189885,462128369
8875,3507030137,3503955793
8876,3507030137,391350149
8877,3507030137,2235466475
8878,3507030137,1226948736
8879,3507030137,43417091
8880,36327628,228009287
8881,2445971846,2581317582
8882,2460472095,364619260
8883,2613744325,487039635
8884,362386031,59964385
8885,555577739,124221826
8886,39152117,37564255
8887,31420126,462251110
8888,261776088,17209277
8889,2534214788,2333259408
8890,316385362,22320796
8891,2471453388,115754120
8892,72897674,175176750
8893,302097047,1058492504
8894,43570256,3029664532
8895,43570256,4143211455
8896,43570256,161683568
8897,43570256,18436601
8898,43570256,2902736224
8899,43570256,288971460
8900,43570256,19754094
8901,43570256,2871959037
8902,43570256,29804632
8903,43570256,2981832653
8904,43570256,230080603
8905,43570256,3290527574
8906,43570256,6102152
8907,43570256,381872892
8908,43570256,364619260
8909,43570256,384412112
8910,43570256,54107005
8911,43570256,28637377
8912,43570256,2898828783
8913,43570256,313710894
8914,43570256,18670538
8915,43570256,1422133357
8916,43570256,428812828
8917,43570256,2418179448
8918,43570256,2450694716
8919,43570256,383546629
8920,43570256,762292740
8921,43570256,2830109931
8922,186729892,37564255
8923,186729892,19754094
8924,8361692,2555712373
8925,3047074325,572271029
8926,574145673,1556173574
8927,4154053273,62415418
8928,533193893,97353431
8929,18900771,397490403
8930,405046828,133169256
8931,2233281166,12001622
8932,598228673,37564255
8933,3309326160,2777425711
8934,58943341,67727882
8935,58943341,37564255
8936,58943341,14148308
8937,428775062,126126365
8938,2419441554,2898828783
8939,2414603316,98709047
8940,2208200982,1706159905
8941,296879022,2192844907
8942,296879022,3290527574
8943,296879022,593762727
8944,405054818,366811006
8945,2503486856,245499504
8946,4085621853,62415418
8947,19040782,126126365
8948,2488326800,245499504
8949,1640471366,29804632
8950,72887072,14308012
8951,393617971,25510622
8952,393617971,593762727
8953,393617971,127374165
8954,1611905022,1396484258
8955,410286767,168832206
8956,254036681,211950020
8957,364615460,2826743402
8958,69173801,17178112
8959,36099451,3029664532
8960,36099451,3173014840
8961,36099451,53557401
8962,36099451,3058886194
8963,287102085,3021138730
8964,3081071860,3021138730
8965,58829876,162160056
8966,418720462,20359342
8967,28381129,37564255
8968,61274503,23245625
8969,2818605284,228009287
8970,2767423881,133169256
8971,2495521336,2267773146
8972,191898698,19754094
8973,392931376,384412112
8974,841747398,29804632
8975,2924528414,2871959037
8976,3252951934,245499504
8977,405254884,54107005
8978,207312171,54107005
8979,493473596,2981832653
8980,3300445558,193624909
8981,97497867,334028125
8982,97497867,1286235037
8983,97497867,397413572
8984,15231766,175176750
8985,15231766,12991012
8986,2982310715,411901773
8987,4072318518,14148308
8988,59409147,37564255
8989,17206066,14914477
8990,94166093,161683568
8991,94166093,198532943
8992,2998951292,115754120
8993,38094551,929995686
8994,44265489,19754094
8995,2696429671,296313827
8996,71872928,2685612175
8997,3253981135,2716245600
8998,2832175244,3116468368
8999,587719422,313993289
9000,129525984,88438155
9001,458162096,305416653
9002,310519257,462513751
9003,229166666,67727882
9004,2595239713,331131542
9005,253792611,389609128
9006,2248501839,2981832653
9007,220909329,15978859
9008,265654254,389609128
9009,1855856450,2991237634
9010,3202621383,54107005
9011,872401417,462513751
9012,58038151,23245625
9013,2981387680,3104679093
9014,732372235,88438155
9015,732372235,2295591692
9016,91728142,309899650
9017,3023410431,574921254
9018,1228175072,2805604380
9019,2830254151,2890978175
9020,2523816348,411901773
9021,2329286227,3282973915
9022,52162541,3282973915
9023,246440785,37564255
9024,2762057050,2310411717
9025,2762057050,207404407
9026,2762057050,2890978175
9027,2762057050,2450694716
9028,50571912,323043092
9029,199391462,1396484258
9030,973374626,2470636238
9031,1555460028,439023236
9032,1331781522,161683568
9033,16243459,40292114
9034,1330501915,963693866
9035,1023982454,325328148
9036,88792913,14914477
9037,268841508,1396484258
9038,1844835270,459120920
9039,4146577139,1226866808
9040,174693675,574921254
9041,71410018,411901773
9042,30342746,3331463763
9043,78926478,243724106
9044,78926478,2764255840
9045,78926478,550000019
9046,68616656,459120920
9047,43675573,296313827
9048,13365752,2555712373
9049,13365752,462251110
9050,32551579,389609128
9051,42632645,14148308
9052,39974150,397490403
9053,1886027503,245499504
9054,23042311,572271029
9055,23042311,593762727
9056,860665801,19754094
9057,2614831645,737668819
9058,19637568,127374165
9059,2158286619,3130974129
9060,472164286,3173014840
9061,838549608,21952787
9062,128287269,33932027
9063,24242103,389609128
9064,2450849274,737668819
9065,2180352223,3025097812
9066,228863273,1596682009
9067,228863273,2777425711
9068,2787202316,133169256
9069,13344132,1706456996
9070,258041128,17178112
9071,1742484487,57617174
9072,1315195573,37564255
9073,14120481,4143211455
9074,14120481,30336192
9075,14120481,428812828
9076,285164314,241140426
9077,3387871373,420694930
9078,3387871373,2981832653
9079,3387871373,334028125
9080,3387871373,2192844907
9081,3387871373,3416165445
9082,3387871373,2555712373
9083,3387871373,3290527574
9084,3387871373,1706456996
9085,3387871373,593762727
9086,1544724571,764245165
9087,26635730,198532943
9088,51957156,12991012
9089,178879310,282189177
9090,3409701532,2555712373
9091,3409701532,3290527574
9092,3529038137,14308012
9093,121185076,54107005
9094,3289027854,37564255
9095,1426915489,574921254
9096,249320114,54107005
9097,1627400588,1101751873
9098,1627400588,162160056
9099,928983804,25510622
9100,179493604,2520700514
9101,138851547,3029664532
9102,156052545,4143211455
9103,156052545,50081895
9104,156052545,242789846
9105,156052545,805122068
9106,156052545,175176750
9107,156052545,3890534359
9108,156052545,3063747068
9109,156052545,2829515565
9110,156052545,2185023969
9111,156052545,485981867
9112,156052545,1706456996
9113,156052545,371898274
9114,156052545,2874446142
9115,1190086993,474740722
9116,238215989,67727882
9117,238215989,459120920
9118,1566485094,313993289
9119,2580987012,37564255
9120,2787030153,282189177
9121,2445589752,63268579
9122,2285686880,245499504
9123,324713578,364619260
9124,2913789579,14148308
9125,74263568,459120920
9126,74721867,289117765
9127,2320110636,19754094
9128,93484375,451436778
9129,725251608,2784470562
9130,2245670354,296313827
9131,2245670354,439886180
9132,159425956,373371030
9133,351701501,459120920
9134,250785945,2173170780
9135,105245496,462513751
9136,3173896889,198532943
9137,3173896889,25510622
9138,526097545,296313827
9139,3193145867,2805604380
9140,1691360334,14308012
9141,2294782321,115754120
9142,732801564,19754094
9143,2860666067,20169189
9144,2860666067,2895294656
9145,2860666067,2173170780
9146,2860666067,2567118523
9147,2998665314,2647088282
9148,550987291,3234604527
9149,394903435,2981832653
9150,394903435,27985198
9151,71165327,4143211455
9152,71165327,258093389
9153,71165327,29804632
9154,71165327,247563181
9155,71165327,2502069662
9156,71165327,2555712373
9157,71165327,703392684
9158,71165327,2805604380
9159,71165327,2372501918
9160,71165327,323043092
9161,71165327,1077456648
9162,71165327,282189177
9163,143388925,57617174
9164,143388925,593762727
9165,3313718614,3230318754
9166,17071011,175176750
9167,319975194,198532943
9168,71002004,19754094
9169,936283196,325328148
9170,2444471862,168832206
9171,34881547,127374165
9172,3039073194,574921254
9173,3316624828,282189177
9174,11584382,2372501918
9175,2803076767,14148308
9176,3306711419,245499504
9177,2802394167,2610530844
9178,413209706,296313827
9179,3234210077,3029664532
9180,2862320146,3290527574
9181,27165830,389609128
9182,37872123,115754120
9183,635771571,574921254
9184,12759152,54107005
9185,19789294,27490273
9186,153901898,175176750
9187,2876060707,2655527641
9188,580874562,2520700514
9189,2567781402,2555712373
9190,116694293,23593496
9191,116694293,133169256
9192,2217180182,442423292
9193,3148585622,2555712373
9194,15520340,67892142
9195,15520340,133169256
9196,2813983030,323043092
9197,114592119,323583091
9198,3023253557,245499504
9199,194368500,2404045194
9200,2273464897,245499504
9201,124117874,381872892
9202,240371782,462513751
9203,2256871330,462513751
9204,3170313824,245499504
9205,389827476,3190012202
9206,560812549,462128369
9207,234231772,929995686
9208,1119081948,325328148
9209,533542848,18670538
9210,402679020,18436601
9211,402679020,2450694716
9212,3060618848,175176750
9213,15631677,16939862
9214,2309919954,1569373716
9215,373703345,435669596
9216,373703345,1552126188
9217,373703345,462251110
9218,1662932532,19754094
9219,1662932532,462128369
9220,2515614738,245499504
9221,489995654,487039635
9222,489995654,1077456648
9223,159525316,1706456996
9224,18360180,14166306
9225,3257300772,115754120
9226,2729401928,133169256
9227,2277800833,29804632
9228,2277800833,305416653
9229,2277800833,193522549
9230,2277800833,737668819
9231,2277800833,157066995
9232,2277800833,1077456648
9233,2177769162,84772025
9234,58179301,296313827
9235,2734590436,482339045
9236,216391818,462128369
9237,25918755,198532943
9238,456448880,509083512
9239,218544191,985944344
9240,316480313,2502069662
9241,316480313,282189177
9242,707504215,14308012
9243,1361125819,471583774
9244,131129995,14148308
9245,3427117813,1428391274
9246,3427117813,1309016708
9247,459263821,14308012
9248,2349955861,115754120
9249,764812219,20408891
