,id,screen_name,lang,created_at,time_zone,followers_count,friends_count,statuses_count
22756,50383752,CO93baby,en,Wed Jun 24 18:10:01 +0000 2009,Quito,366,499,2510
22758,1643044854,kobieroben,en,Sat Aug 03 15:34:31 +0000 2013,Baghdad,132,515,211
22849,20359342,Gowda_Mentor,en,Sun Feb 08 10:24:05 +0000 2009,Mumbai,369,449,53
23645,342074292,kaitlyn_jane_,en,Mon Jul 25 12:51:21 +0000 2011,,105,259,241
23705,3283735286,xu_yangguang,en,Sat Jul 18 22:33:36 +0000 2015,Pacific Time (US & Canada),29,315,26
23828,18105319,David1781,en,Sat Dec 13 21:31:18 +0000 2008,Central Time (US & Canada),50,357,18
23995,3380529855,amroprice,en,Fri Jul 17 17:00:43 +0000 2015,,20,83,55
24128,604391670,xtycon,en,Sun Jun 10 07:57:35 +0000 2012,,108,411,651
24179,2882192538,vmgtoyz,en,Wed Oct 29 14:41:49 +0000 2014,,504,1999,117
24183,276376388,KMFT907,en,Sun Apr 03 06:58:46 +0000 2011,,75,749,220
24209,947138196,namodumav,en,Wed Nov 14 05:59:20 +0000 2012,,61,217,68
24282,432876668,Eklar105,en,Fri Dec 09 21:53:20 +0000 2011,Eastern Time (US & Canada),37,119,182
24290,3305256947,susanjcheng,en,Mon Jun 01 02:16:44 +0000 2015,,137,233,385
24386,19810487,ishsal,en,Sat Jan 31 09:43:59 +0000 2009,Kuala Lumpur,335,205,1021
24509,2240078812,sbaj19,en,Mon Dec 23 16:20:55 +0000 2013,Eastern Time (US & Canada),69,141,18
24728,32759953,cesar04,en,Sat Apr 18 03:22:10 +0000 2009,Eastern Time (US & Canada),186,330,588
24848,322140126,joel_okani,en,Wed Jun 22 18:02:38 +0000 2011,,60,524,130
24994,140364300,cpollman,en,Wed May 05 09:15:20 +0000 2010,London,266,903,1177
25567,615669524,CarlaDaza03,en,Sat Jun 23 00:58:19 +0000 2012,Eastern Time (US & Canada),148,457,4023
25582,45437742,stellamariax3,en,Sun Jun 07 22:20:59 +0000 2009,Eastern Time (US & Canada),694,1259,10393
25681,3255432367,BisadSnrschool,en,Thu Jun 25 07:44:43 +0000 2015,,57,109,28
25866,3348841637,fservicesgames,en,Sun Jun 28 10:49:13 +0000 2015,Pacific Time (US & Canada),170,410,20
25931,45646472,durkanst,en,Mon Jun 08 19:26:40 +0000 2009,Pacific Time (US & Canada),41,344,74
26058,20408891,TameraMus,en,Mon Feb 09 02:18:52 +0000 2009,Eastern Time (US & Canada),534,943,2668
26069,24625187,sbires,en,Mon Mar 16 01:27:07 +0000 2009,Pacific Time (US & Canada),170,93,9
26090,3270281780,jarobi_empire,en,Mon Jul 06 18:43:44 +0000 2015,,69,252,26
26186,254812118,cpieper83,en,Sun Feb 20 02:10:30 +0000 2011,,173,951,136
26197,253365755,RedaGuennoun,en,Thu Feb 17 02:54:28 +0000 2011,Casablanca,53,233,58
26339,54107005,denverchefdude,en,Mon Jul 06 03:56:58 +0000 2009,Pacific Time (US & Canada),52515,55991,626316
26521,2716245600,mariaviews,en,Fri Aug 08 05:37:01 +0000 2014,,64,226,372
26604,2407302944,_alexfunk,en,Sun Mar 23 15:33:35 +0000 2014,Pacific Time (US & Canada),291,863,4833
26671,1226866808,joshiamit21,en,Thu Feb 28 06:26:21 +0000 2013,,813,1971,91
26727,3074470992,puntersick,en,Thu Mar 12 03:29:25 +0000 2015,,174,1945,1723
26814,2235466475,michaelcates25,en,Fri Dec 20 22:30:35 +0000 2013,,450,2018,5176
27010,2282790477,debsawol,en,Wed Jan 15 02:14:44 +0000 2014,Pacific Time (US & Canada),121,235,2750
27165,454478571,SouthernGal1225,en,Wed Jan 04 01:37:33 +0000 2012,,88,578,256
27297,2310906241,heyitszaimah,en,Sun Jan 26 00:05:38 +0000 2014,,62,277,149
27395,3189641902,JohnHFaro,en,Tue Apr 21 06:32:48 +0000 2015,,150,786,102
27449,1000032565,_carlyg_,en,Sun Dec 09 19:49:35 +0000 2012,Eastern Time (US & Canada),121,193,1388
27458,2981832653,avgjoepro2,en,Fri Jan 16 22:34:45 +0000 2015,,32960,18302,6170
27558,1334017178,allplacesmap,en,Sun Apr 07 12:41:17 +0000 2013,New Delhi,160,143,947
27566,29804632,MarceloAlvisi,en,Wed Apr 08 19:59:18 +0000 2009,London,997,1962,1068
27702,69052297,jucruz86,en,Wed Aug 26 18:13:54 +0000 2009,,34,319,177
27814,54550647,Kate_Aloft,en,Tue Jul 07 13:49:04 +0000 2009,Pacific Time (US & Canada),154,314,651
27871,207204329,jamesbond_3,en,Sun Oct 24 19:44:39 +0000 2010,New Delhi,352,1838,5748
27996,55067305,eloisamcruz,en,Wed Jul 08 23:25:58 +0000 2009,Central Time (US & Canada),31,254,15
28084,619047592,SharanyaJha,en,Tue Jun 26 12:49:55 +0000 2012,,148,602,555
28325,805122068,stewdust,en,Wed Sep 05 18:21:33 +0000 2012,Eastern Time (US & Canada),273,881,349
28379,363811892,pizzarosita,en,Sun Aug 28 18:44:02 +0000 2011,Quito,220,645,960
28412,443443540,Mu7aneD,en,Thu Dec 22 05:40:04 +0000 2011,Riyadh,459,1158,348
28415,1101751873,bhalchandra09,en,Fri Jan 18 19:03:12 +0000 2013,,330,1736,864
28441,1077456648,noor_lalani,en,Thu Jan 10 19:25:40 +0000 2013,,637,1258,3071
28591,156988976,SNtsengeni,en,Fri Jun 18 14:19:07 +0000 2010,,241,1397,587
28722,351636019,EngKareemOthman,en,Tue Aug 09 14:47:43 +0000 2011,Cairo,75,439,234
28799,3109122729,MickiMaiden,en,Tue Mar 24 01:32:12 +0000 2015,,30,183,130
28879,2912087730,ShahriarSakib11,en,Thu Nov 27 18:43:36 +0000 2014,,142,2002,155
28896,3249139538,BEMoretti,en,Thu Jun 18 21:22:41 +0000 2015,,69,857,80
28920,2801664103,VenusD9,en,Wed Sep 10 11:35:56 +0000 2014,Pacific Time (US & Canada),951,727,200
28992,482339045,adam_elliott16,en,Fri Feb 03 20:00:16 +0000 2012,Atlantic Time (Canada),583,538,5055
29007,254385706,ingridypan,en,Sat Feb 19 05:02:08 +0000 2011,Pacific Time (US & Canada),48,135,72
29030,2303490614,ErikMolnarJr,en,Tue Jan 21 18:07:54 +0000 2014,Amsterdam,18,76,39
29335,467655263,AlisonSmith0802,en,Wed Jan 18 18:12:00 +0000 2012,,47,209,130
29361,389514816,MisteRendy,en,Wed Oct 12 15:13:16 +0000 2011,Pacific Time (US & Canada),850,1876,304
29538,389667813,Milo_guitarhero,en,Wed Oct 12 20:16:02 +0000 2011,Atlantic Time (Canada),97,269,308
29672,3191741544,SuccessfulGrad,en,Mon May 11 06:48:18 +0000 2015,,143,596,27
29679,3126644843,heyy_ty,en,Sun Mar 29 14:27:21 +0000 2015,,1006,1996,1304
29688,127374165,BreatheUtah,en,Mon Mar 29 00:45:51 +0000 2010,Mountain Time (US & Canada),2140,1933,5834
29701,3244501748,JorgeAlexBece,en,Sat Jun 13 19:47:23 +0000 2015,,69,673,58
29854,1654051634,UnRepresentativ,en,Wed Aug 07 22:51:23 +0000 2013,,295,542,525
30022,3188612862,goldammy1,en,Fri May 08 11:27:57 +0000 2015,,176,1576,303
30138,31483118,WifeMomDiva81,en,Wed Apr 15 18:53:25 +0000 2009,Central Time (US & Canada),243,1959,1098
30287,3017545664,garg_anant1997,en,Thu Feb 12 15:44:08 +0000 2015,,17,254,14
30385,3315261382,zaygegeebaatar,en,Tue Jun 09 15:52:41 +0000 2015,,99,412,31
30402,17870528,AKM_EdTechInnov,en,Thu Dec 04 15:54:30 +0000 2008,Central Time (US & Canada),78,150,16
30406,1261937952,MatthieuFDumont,en,Tue Mar 12 13:13:45 +0000 2013,,39,296,36
30447,134487712,SynergyBio,en,Sun Apr 18 15:20:12 +0000 2010,Eastern Time (US & Canada),352,1034,373
30451,509083512,Orman_Guidance,en,Wed Feb 29 18:16:37 +0000 2012,Central Time (US & Canada),538,2219,1587
30457,754291531,jsturdi09,en,Mon Aug 13 02:59:29 +0000 2012,Eastern Time (US & Canada),283,605,1882
30634,25178246,Woolf__College,en,Wed Mar 18 23:05:08 +0000 2009,Eastern Time (US & Canada),208,314,537
30696,2157581042,42shariff,en,Sat Oct 26 21:28:48 +0000 2013,,657,2011,878
30796,3308375926,2sangam_gautam,en,Thu Jun 04 15:49:29 +0000 2015,,11,133,46
30814,3282551561,adamdavis070,en,Sun May 17 22:16:20 +0000 2015,,174,1087,68
30847,323583091,juliabrunson_,en,Sat Jun 25 02:26:20 +0000 2011,Quito,573,511,14416
30902,29402958,AFSigal,en,Tue Apr 07 07:05:44 +0000 2009,Pacific Time (US & Canada),59,878,63
30943,3305744278,TonsaeTony,en,Mon Jun 01 15:47:12 +0000 2015,,14,175,6
31043,960745897,CAIGLOBAL,en,Tue Nov 20 16:15:17 +0000 2012,Pacific Time (US & Canada),39,50,145
31072,1438895270,SarahEValdez,en,Sat May 18 17:00:07 +0000 2013,,157,417,1300
31191,2864978560,hungbyhangers,en,Fri Nov 07 01:49:09 +0000 2014,,1105,2044,2069
31287,116650392,JeSuisJaneen,en,Tue Feb 23 05:25:40 +0000 2010,Pacific Time (US & Canada),711,249,37205
31392,384991861,BarclayAndKnap,en,Tue Oct 04 17:45:28 +0000 2011,,207,363,466
31400,3023218459,AdvisorIrms,en,Tue Feb 17 02:40:43 +0000 2015,Hong Kong,511,1770,831
31626,3233839050,LakshmiUSA,en,Tue Jun 02 18:03:49 +0000 2015,,69,747,19
31668,2835724598,luckylaka7,en,Tue Sep 30 05:01:23 +0000 2014,,57,249,9
31779,3305991340,MrMattyPlays,en,Mon Jun 01 20:10:30 +0000 2015,,134,568,218
31809,2990781417,ItsBizbuz,en,Wed Jan 21 23:17:25 +0000 2015,Ljubljana,153,1942,4305
31836,562878605,honmwangigitau,en,Wed Apr 25 13:26:33 +0000 2012,,262,620,71
31949,3230318754,annanyahoney,en,Sat May 30 05:04:33 +0000 2015,,177,1693,18
32012,3302948303,pittman_ricardo,en,Fri May 29 16:41:36 +0000 2015,,229,826,568
32134,3228627308,shamsul005,en,Thu May 28 04:39:01 +0000 2015,,110,1711,9
32186,373686392,JasmynChristine,en,Thu Sep 15 01:33:08 +0000 2011,Eastern Time (US & Canada),158,351,785
32196,45470040,SaalihaKhan,en,Mon Jun 08 01:26:38 +0000 2009,Eastern Time (US & Canada),679,1702,232
32234,2521812759,Stefanee57,en,Thu May 01 19:51:58 +0000 2014,,269,2042,271
32357,282189177,moxyladies,en,Thu Apr 14 18:36:06 +0000 2011,Arizona,3650,4053,91160
32372,45305023,shomachat,en,Sun Jun 07 07:56:12 +0000 2009,Central Time (US & Canada),194,972,4209
32487,7658412,irishgeezer,en,Mon Jul 23 13:02:32 +0000 2007,Dublin,33,332,565
32548,3158309724,UbBagale,en,Thu Apr 16 00:55:17 +0000 2015,,163,1149,126
32807,3228217728,WaqarAhmad04,en,Wed May 27 14:06:36 +0000 2015,,143,1997,520
32903,124221826,iaucollege,en,Thu Mar 18 17:24:35 +0000 2010,Central Time (US & Canada),435,1043,5333
33057,420694930,gwjacksonjr,en,Thu Nov 24 23:52:41 +0000 2011,Eastern Time (US & Canada),202,1088,12
33100,2314445894,ghodgey,en,Mon Jan 27 22:49:50 +0000 2014,,243,478,558
33469,351253324,alexhickstruro,en,Tue Aug 09 00:29:24 +0000 2011,London,326,982,386
33788,59964385,_panji,en,Sat Jul 25 03:10:32 +0000 2009,Jakarta,796,190,44638
33923,964490280,Aineey001,en,Thu Nov 22 15:56:06 +0000 2012,,98,318,839
33999,22466017,SinaShayesteh,en,Mon Mar 02 08:28:57 +0000 2009,Pacific Time (US & Canada),381,1042,182
34172,487039635,full_mcintosh,en,Wed Feb 08 23:04:53 +0000 2012,Atlantic Time (Canada),1970,1343,16330
34226,129961624,sf_don,en,Mon Apr 05 22:52:44 +0000 2010,,99,900,72
34261,1174718672,NamasakaBrian,en,Wed Feb 13 10:10:06 +0000 2013,,177,1431,233
34284,111333586,bibstarrock,en,Thu Feb 04 15:18:03 +0000 2010,,134,2031,45
34360,219067729,bayardoski,en,Tue Nov 23 21:01:12 +0000 2010,Baghdad,933,1146,505
34444,402981084,UmerNaeem7,en,Tue Nov 01 21:11:28 +0000 2011,,13,97,26
34569,1442422524,ecmijon,en,Sun May 19 23:51:52 +0000 2013,Eastern Time (US & Canada),124,200,1242
34633,70413558,flobato70,en,Mon Aug 31 15:04:05 +0000 2009,Central Time (US & Canada),136,1276,249
34672,103276385,thaipop6868,en,Sat Jan 09 13:58:05 +0000 2010,Bangkok,170,618,1181
34732,1496795978,SteveSophia,en,Sun Jun 09 22:43:34 +0000 2013,,50,551,87
34881,1207634377,GasToHealth,en,Fri Feb 22 09:42:30 +0000 2013,,1148,2005,13686
34972,75606989,uribejp,en,Sat Sep 19 18:11:17 +0000 2009,Bogota,438,295,2325
35079,21952787,adameickmeyer,en,Thu Feb 26 01:35:14 +0000 2009,Central Time (US & Canada),108,260,1921
35195,509602953,IngramAngelique,en,Thu Mar 01 02:20:15 +0000 2012,,91,654,124
35228,21581988,ansiddiqi,en,Sun Feb 22 17:48:55 +0000 2009,Karachi,1003,1790,1699
35326,3173014840,nouss18,en,Thu Apr 16 14:44:08 +0000 2015,Belgrade,481,1153,187
35514,19965948,BobMoletteire,en,Tue Feb 03 11:46:09 +0000 2009,Eastern Time (US & Canada),428,762,4225
35548,810240614,native8550,en,Sat Sep 08 05:18:22 +0000 2012,Brisbane,189,1666,3054
35697,3187644937,hamzakhalid513,en,Thu May 07 11:36:47 +0000 2015,,36,61,200
35714,418075077,bhavikmj,en,Mon Nov 21 18:33:30 +0000 2011,Chennai,71,166,181
35759,339591018,OyamoMelchiz,en,Thu Jul 21 10:30:15 +0000 2011,Nairobi,152,625,731
36012,2255342949,Noelle_Dairi,en,Tue Dec 31 23:31:49 +0000 2013,Eastern Time (US & Canada),77,347,81
36158,822106488,Grethel_MG,en,Thu Sep 13 20:08:02 +0000 2012,,187,310,592
36169,54672942,KingChecaugo,en,Tue Jul 07 20:54:33 +0000 2009,Pacific Time (US & Canada),1350,1112,138230
36222,3021577110,ChamberDS,en,Sun Feb 15 20:32:56 +0000 2015,,169,762,111
36295,3220595598,theeemitzy,en,Tue May 19 19:18:38 +0000 2015,,82,156,127
36404,233892696,ApurvGupta5,en,Tue Jan 04 10:50:27 +0000 2011,Dublin,1756,598,125
36484,125990680,SunParkk,en,Wed Mar 24 14:05:26 +0000 2010,Seoul,132,225,807
36542,14308012,INDIEbusiness,en,Sat Apr 05 02:37:04 +0000 2008,Eastern Time (US & Canada),33521,892,51278
36605,86166414,tamullin,en,Thu Oct 29 21:28:23 +0000 2009,Eastern Time (US & Canada),587,1153,1587
36788,310415634,mohamed_bastoi,en,Fri Jun 03 18:20:03 +0000 2011,Pretoria,69,298,41
36838,16192263,Melianthe,en,Mon Sep 08 21:12:59 +0000 2008,Eastern Time (US & Canada),705,2004,1556
37056,2449306645,SyedAnsarRaza1,en,Thu Apr 17 08:01:17 +0000 2014,,29,68,20
37219,3179301421,RickyRavan,en,Wed Apr 29 12:06:29 +0000 2015,,279,2021,1255
37337,2484846805,chayon_shah,en,Fri May 09 03:43:06 +0000 2014,Ekaterinburg,170,2010,86
37359,38828523,ElmervdVlugt,en,Sat May 09 09:48:33 +0000 2009,Amsterdam,94,313,847
37422,51698761,Pharha,en,Sun Jun 28 10:22:04 +0000 2009,Central Time (US & Canada),13,440,22
37686,459120920,Sustainia,en,Mon Jan 09 09:21:41 +0000 2012,Athens,14228,6806,13718
37692,2443346449,oli_kailash,en,Mon Apr 14 05:04:48 +0000 2014,,16,116,50
37915,27337320,jcaraballor,en,Sat Mar 28 23:52:27 +0000 2009,Eastern Time (US & Canada),90,749,1818
38041,462667457,Briansbc7,en,Fri Jan 13 06:24:16 +0000 2012,,12,39,32
38261,68330288,SuKim84,en,Mon Aug 24 04:49:31 +0000 2009,Sydney,472,2005,6150
38407,2854199671,ashust0,en,Mon Oct 13 09:28:43 +0000 2014,,64,464,395
38604,250671807,jojo_andrean,en,Fri Feb 11 15:28:33 +0000 2011,Alaska,364,1248,2142
38664,75186942,xEthanP,en,Fri Sep 18 03:12:51 +0000 2009,Central Time (US & Canada),217,398,738
38674,245226650,Janna_Roberts,en,Mon Jan 31 05:18:26 +0000 2011,Central Time (US & Canada),287,1640,281
38714,896070636,obugheni,en,Sun Oct 21 20:13:13 +0000 2012,,78,617,523
38829,3257125840,EugeneMichael45,en,Fri May 15 16:20:30 +0000 2015,,97,1197,12
38850,21445951,sevilomer,en,Fri Feb 20 23:25:46 +0000 2009,,155,349,226
38851,50275406,NajjarRabih,en,Wed Jun 24 11:01:49 +0000 2009,Greenland,251,1361,4887
38879,2390799452,rudratmg,en,Sat Mar 15 10:32:08 +0000 2014,,402,997,1320
38894,388584572,Aymonn1,en,Tue Oct 11 00:31:38 +0000 2011,Athens,148,738,401
38946,2958008412,thenicolehilton,en,Sun Jan 04 05:48:32 +0000 2015,,248,490,277
39536,1005604728,khawar_suliman,en,Wed Dec 12 05:06:38 +0000 2012,,165,1190,1859
39615,2529228872,rvndr_A,en,Wed May 28 06:20:58 +0000 2014,Pacific Time (US & Canada),294,303,2550
39719,1699096916,Sylvesterbotwe,en,Sun Aug 25 12:33:04 +0000 2013,,427,1783,924
40019,461867455,JJSomwe,en,Thu Jan 12 08:47:26 +0000 2012,,103,531,1235
40041,545640593,KameronBuck14,en,Thu Apr 05 03:04:29 +0000 2012,Eastern Time (US & Canada),204,1123,2432
40083,67892142,MissGlitterBiz,en,Sat Aug 22 13:50:19 +0000 2009,Quito,8725,1403,1785
40234,33932027,Tweeetering,en,Tue Apr 21 15:12:08 +0000 2009,Pacific Time (US & Canada),787,1764,3997
40471,3174858823,bbkdhl,en,Sun Apr 26 04:57:25 +0000 2015,,615,2214,630
40476,499826584,ramakumaran,en,Wed Feb 22 14:34:19 +0000 2012,,54,554,56
40519,53555454,Deryck_Rose,en,Sat Jul 04 01:18:04 +0000 2009,Eastern Time (US & Canada),128,140,438
40540,850366147,craycrayforclay,en,Fri Sep 28 03:00:58 +0000 2012,Atlantic Time (Canada),108,203,146
40619,1363722715,lccz617,en,Fri Apr 19 06:14:20 +0000 2013,,363,1579,613
40817,373075096,keshavadilwali,en,Tue Sep 13 23:17:17 +0000 2011,International Date Line West,46,227,447
40820,309899650,JonathanSafir,en,Thu Jun 02 21:22:29 +0000 2011,Quito,523,498,10213
40842,27450995,fokeet,en,Sun Mar 29 16:18:04 +0000 2009,Eastern Time (US & Canada),39,499,26
40915,634641244,yakabuskie45,en,Fri Jul 13 15:06:13 +0000 2012,,771,1976,883
40919,115478138,PoloDex,en,Thu Feb 18 19:49:45 +0000 2010,Eastern Time (US & Canada),864,1987,18137
40989,3197000167,alhayatagro,en,Sat May 16 04:49:57 +0000 2015,,129,1595,6
41113,818839490,sambutler99,en,Wed Sep 12 04:40:34 +0000 2012,Tijuana,496,1985,10510
41141,1285171526,Kibekityo,en,Thu Mar 21 05:51:23 +0000 2013,Kyiv,100,646,947
41142,593655831,AWkhalid,en,Tue May 29 10:16:24 +0000 2012,Casablanca,185,1397,52
41161,32694093,khalafsa,en,Sat Apr 18 00:55:59 +0000 2009,,307,606,3274
41242,2895301514,BruhBruhrrosoGG,en,Mon Nov 10 04:59:40 +0000 2014,Pacific Time (US & Canada),100,1388,1141
41355,2482934562,Mridul0Bhatia,en,Thu May 08 00:21:01 +0000 2014,Darwin,407,1972,52
41436,18033422,mariadiculous,en,Wed Dec 10 22:51:17 +0000 2008,Central Time (US & Canada),60,187,172
41450,219192912,stephenebert,en,Wed Nov 24 05:17:51 +0000 2010,Arizona,86,240,807
41580,156532995,skiuhan,en,Thu Jun 17 05:27:15 +0000 2010,Bogota,255,1039,781
41618,3190421024,IamQbazoid,en,Sun May 10 04:35:17 +0000 2015,,74,589,59
41640,258093389,FistToFive,en,Sat Feb 26 23:25:50 +0000 2011,Eastern Time (US & Canada),659,1847,1350
41685,14166306,rajan_vaish,en,Mon Mar 17 22:10:35 +0000 2008,New Delhi,409,578,2289
41743,1907784817,silverfarshid,en,Thu Sep 26 12:32:51 +0000 2013,,26,424,7
41754,67727882,KIPP,en,Fri Aug 21 21:45:12 +0000 2009,Pacific Time (US & Canada),35995,2838,3237
41917,323728424,SailabilityPhi,en,Sat Jun 25 09:41:13 +0000 2011,Hong Kong,350,1446,263
41958,1053344185,emmiekiely,en,Tue Jan 01 19:37:02 +0000 2013,Eastern Time (US & Canada),106,203,237
42021,3234604527,goiz6781,en,Tue May 05 01:07:54 +0000 2015,,339,1946,1650
42031,3190012202,GrGovindan,en,Sat May 09 17:20:55 +0000 2015,New Delhi,42,650,19
42057,286358469,Battery_Chem,en,Fri Apr 22 21:04:26 +0000 2011,Eastern Time (US & Canada),786,2033,914
42116,635571534,AbabnehEmad,en,Sat Jul 14 16:26:55 +0000 2012,Baghdad,241,435,214
42132,2997903889,CHall_CPDSLC,en,Tue Jan 27 05:15:49 +0000 2015,,259,583,492
42202,347685520,Amin533,en,Wed Aug 03 05:41:52 +0000 2011,,14,175,7
42210,2849556830,nilfunks,en,Fri Oct 10 03:11:22 +0000 2014,,58,620,387
42266,2192201,radfahrer,en,Sun Mar 25 17:50:57 +0000 2007,Brasilia,21508,204,9283
42286,1851627931,abelacharius,en,Tue Sep 10 14:07:42 +0000 2013,Singapore,143,610,96
42293,885938647,kambiz289,en,Wed Oct 17 03:10:13 +0000 2012,,239,83,119
42542,3029664532,thecentergame,en,Wed Feb 11 06:08:29 +0000 2015,Eastern Time (US & Canada),1413,4930,260
42543,39588710,INSIGHT_News,en,Tue May 12 20:33:11 +0000 2009,Central Time (US & Canada),1009,1065,1927
42633,620890424,PatriciaOLynn,en,Thu Jun 28 11:14:22 +0000 2012,London,172,350,134
42697,1151405822,Phys_Recruiting,en,Tue Feb 05 16:48:15 +0000 2013,Central Time (US & Canada),222,407,250
42845,3084233609,SusanConfused,en,Tue Mar 10 15:40:05 +0000 2015,Dublin,106,660,100
42865,158871860,mswabi,en,Wed Jun 23 21:57:00 +0000 2010,Eastern Time (US & Canada),109,179,669
42944,298373033,TmAishwarya,en,Sat May 14 06:11:42 +0000 2011,,45,146,23
42968,3182488447,millennial_ent,en,Sat May 02 05:17:05 +0000 2015,Pacific Time (US & Canada),20,172,21
43026,2555712373,Mediaqp,en,Sun Jun 08 23:37:03 +0000 2014,Arizona,32437,14905,22111
43059,16939862,GadgetDawg,en,Fri Oct 24 00:18:16 +0000 2008,Eastern Time (US & Canada),3224,1615,3986
43069,3007559826,lovehunited,en,Mon Feb 02 05:56:41 +0000 2015,,60,252,181
43227,2346094910,BublyMila,en,Sun Feb 16 02:44:39 +0000 2014,,99,550,477
43262,140882130,stateofzhen,en,Thu May 06 16:13:09 +0000 2010,Eastern Time (US & Canada),29,370,137
43427,120769442,DilliKiChokri,en,Sun Mar 07 13:57:18 +0000 2010,Hawaii,168,346,1201
43484,1933344853,4Pluviophile,en,Fri Oct 04 06:39:25 +0000 2013,Pacific Time (US & Canada),46,211,268
43610,41263748,gracecartwright,en,Wed May 20 01:27:53 +0000 2009,Pacific Time (US & Canada),132,83,6280
43654,3150615206,Diepntn9,en,Sun Apr 12 00:44:00 +0000 2015,,24,64,35
43659,1966829856,mslijepcevic1,en,Thu Oct 17 13:42:13 +0000 2013,,810,1502,910
43769,2426849886,hazimzulfa_21,en,Fri Apr 04 07:22:48 +0000 2014,,305,441,4421
43812,1608786162,maida_mushtaq,en,Sat Jul 20 18:41:23 +0000 2013,,43,358,238
43847,3122111151,exam_countdown,en,Fri Mar 27 20:13:39 +0000 2015,,309,1403,1205
43937,3104679093,afbekenya,en,Sun Mar 22 13:54:07 +0000 2015,Bucharest,80,176,52
43938,98709047,AiglonCollege,en,Tue Dec 22 20:04:40 +0000 2009,Amsterdam,878,392,357
44029,175176750,Petchary,en,Thu Aug 05 20:57:37 +0000 2010,Central Time (US & Canada),6872,6442,205352
44108,3063747068,HannaHellhound,en,Fri Mar 06 00:38:41 +0000 2015,,524,2000,4140
44149,3111708338,Thebraingeeks,en,Fri Mar 27 22:03:32 +0000 2015,,252,96,71
44321,304621882,andreasofia55,en,Tue May 24 20:40:12 +0000 2011,Quito,69,232,193
44870,17835365,TomLindner,en,Wed Dec 03 12:49:08 +0000 2008,Central Time (US & Canada),818,1088,438
44919,3130974129,sylvanasnyapera,en,Wed Apr 01 11:38:29 +0000 2015,,447,2305,35
45098,913708682,Rahma_kabaro,en,Tue Oct 30 02:22:42 +0000 2012,,30,316,15
45363,3058886194,KellyJenks5,en,Tue Feb 24 12:46:37 +0000 2015,,341,1792,18
45519,30336192,starriknight,en,Fri Apr 10 23:04:50 +0000 2009,Eastern Time (US & Canada),233,1660,2590
45524,113941007,JazzyElbowHats,en,Sat Feb 13 15:01:03 +0000 2010,Dublin,236,380,3144
45600,3022281616,LawsMelissa,en,Fri Feb 06 21:39:36 +0000 2015,,53,207,18
45658,88438155,pratnala,en,Sun Nov 08 15:16:21 +0000 2009,Eastern Time (US & Canada),1276,817,32569
45885,2955566073,lilyreginakane0,en,Thu Jan 01 22:05:08 +0000 2015,,39,212,177
45940,6102152,AlisonKerwin,en,Thu May 17 10:39:07 +0000 2007,London,762,672,2560
45957,2697063967,madhuriminnu21,en,Fri Aug 01 01:41:50 +0000 2014,,377,552,186
45971,184034905,popstarvaibhav,en,Sat Aug 28 14:36:56 +0000 2010,Pacific Time (US & Canada),68,638,382
45979,139408593,ghaidamillati,en,Sun May 02 14:27:45 +0000 2010,Pacific Time (US & Canada),656,573,6046
46014,3064605437,VUReview,en,Fri Feb 27 22:38:23 +0000 2015,,290,381,278
46015,480460778,MarilynSFu,en,Wed Feb 01 14:36:54 +0000 2012,,882,862,1865
46086,1622836020,katherinee218,en,Fri Jul 26 12:38:56 +0000 2013,,173,265,366
46433,922722846,wrpvincent,en,Sat Nov 03 08:14:02 +0000 2012,Amsterdam,73,234,254
46967,2871959037,ABANAngels,en,Tue Nov 11 08:16:40 +0000 2014,,1734,1273,2204
46993,433118530,DrKennethLam,en,Sat Dec 10 05:04:52 +0000 2011,Central Time (US & Canada),217,1104,31
47060,612558250,elishadawn99,en,Tue Jun 19 13:33:09 +0000 2012,,107,152,673
47070,322143412,EemmaLaWombat,en,Wed Jun 22 18:08:56 +0000 2011,Quito,273,321,7724
47175,2367301308,gldls123,en,Sat Mar 01 16:37:14 +0000 2014,,37,429,8
47187,2872354855,hexafraction,en,Thu Oct 23 00:55:45 +0000 2014,,304,1259,207
47270,3119695604,StatementUps,en,Tue Mar 31 09:25:13 +0000 2015,New Delhi,16,236,11
47334,384926601,clara_warshow,en,Tue Oct 04 15:35:41 +0000 2011,Edinburgh,104,327,153
47483,720516768,NikoHKK,en,Fri Jul 27 17:11:34 +0000 2012,London,346,1737,2113
47715,1703573119,BradFossen,en,Tue Aug 27 02:42:58 +0000 2013,,650,1943,1300
47761,241140426,gotmegrey,en,Fri Jan 21 15:19:31 +0000 2011,Santiago,648,620,48705
47801,2953320744,WASC2015SL,en,Wed Dec 31 09:10:14 +0000 2014,,43,345,31
47893,23593496,MenchinRizzo,en,Tue Mar 10 13:53:47 +0000 2009,Eastern Time (US & Canada),348,1997,849
48015,2899646590,J_C_Marquardt,en,Sun Nov 30 19:14:40 +0000 2014,,166,323,129
48026,373371030,UnathiMtya,en,Wed Sep 14 13:23:02 +0000 2011,,17,92,67
48058,1589394144,5LitresOfficial,en,Fri Jul 12 21:12:54 +0000 2013,Athens,620,1478,151
48207,114549088,ChildrensCBF,en,Mon Feb 15 20:01:26 +0000 2010,Eastern Time (US & Canada),615,630,1518
48212,2789433778,lowk_ey53,en,Sun Sep 28 16:57:46 +0000 2014,Eastern Time (US & Canada),361,434,2697
