,id_str,created_at,retweet_count,favorite_count,text
0,668967857917706240,Tue Nov 24 01:42:20 +0000 2015,0,1,Climate change &amp; energy daily is out! https://t.co/7azckFpNtS Stories via @LJones3029BC @joelplouffe @TheMikeRafone
1,668923407619198976,Mon Nov 23 22:45:43 +0000 2015,3,1,Reading - From Zambia to Minnesota: Bringing the fight for a fair #climate deal home (@oxfamamerica) https://t.co/j54T3waBK6 #COP21
2,668884401036636160,Mon Nov 23 20:10:43 +0000 2015,4,6,Reading - World leaders will head to Paris for #climate deal https://t.co/d9vLqHLJKY #COP21
3,668841488697188352,Mon Nov 23 17:20:12 +0000 2015,9,5,Reading - Not good enough: Meta-analysis of #climate #INDCs (@CleanTechnica) https://t.co/eETJ9Us9Eq
4,668838566013894656,Mon Nov 23 17:08:35 +0000 2015,3,0,What Needs To Happen At COP21?: https://t.co/y3zkIZCJZV via @YouTube
5,668837864944369664,Mon Nov 23 17:05:48 +0000 2015,6,3,Reading - Global CEOs issue rallying call for 'ambitious' COP21 deal (@BusinessGreen) https://t.co/MmoYE3LatX
6,668837768521490432,Mon Nov 23 17:05:25 +0000 2015,1,2,Reading - In Case You Forgot: Republicans remain a huge obstacle to serious action on #climate change (@VICENews) https://t.co/cPvtM24A4v
7,668818831243157504,Mon Nov 23 15:50:10 +0000 2015,3,1,Reading - Kicking China's coal habit and helping to save the planet? (@PRI) https://t.co/OBgfkPgib4
8,668816339675570176,Mon Nov 23 15:40:16 +0000 2015,8,1,Reading - Report: Current climate change solutions can cut a quarter of global emissions (@edie) https://t.co/6goGR9EgTB #COP21
9,668810743513546753,Mon Nov 23 15:18:01 +0000 2015,10,8,VIDEO: Jennifer Morgan highlights what needs to happen at #COP21? https://t.co/bNfxunR5gR #climate @climatemorgan
10,668804980061638656,Mon Nov 23 14:55:07 +0000 2015,8,5,Reading - World leaders seek new path to slow warming of planet (@Reuters) #COP21 https://t.co/jKzVKBWQk3
11,668800793210916864,Mon Nov 23 14:38:29 +0000 2015,8,3,"Reading - Don't let Paris attacks stop #COP21 #climate change deal, Obama urges (@guardian) https://t.co/MYdzf2D0z4"
12,668730590246608896,Mon Nov 23 09:59:31 +0000 2015,12,0,"RT @EMBARQIndia: Climate change and cities: a prime source of problems, yet key to a solution | https://t.co/7peY9RsR8i #COP21 https://t.co…"
13,668605352452227073,Mon Nov 23 01:41:52 +0000 2015,7,4,Climate change &amp; energy daily is out! https://t.co/1yVp6S9eR5 Stories via @KfischerFischer @chabenoit @quitecontrary51
