,id_str,created_at,retweet_count,favorite_count,text
29,655198668341972992,Sat Oct 17 01:48:30 +0000 2015,0,0,Bulldogs Host Bison On Youth/ROTC Day http://t.co/E1cnt4HIdZ | https://t.co/RBmlCgv5Fv
30,654047427754745856,Tue Oct 13 21:33:53 +0000 2015,0,0,SC State Men’s Basketball Picked 8th In MEAC Preseason Poll http://t.co/4ZVWR4Qbl9 | https://t.co/RBmlCgv5Fv
31,653953092136759296,Tue Oct 13 15:19:01 +0000 2015,0,0,SC State Athletics Hosts Breast Cancer Awareness Games http://t.co/BripzbDc7W | https://t.co/RBmlCgv5Fv
32,652348999454724096,Fri Oct 09 05:04:56 +0000 2015,0,0,Bulldogs Fall Short In 17-14 Loss To Bethune-Cookman http://t.co/XBLHOcUGA4 | https://t.co/RBmlCgv5Fv
33,651906885486940160,Wed Oct 07 23:48:08 +0000 2015,0,0,Bulldogs Face Wildcats On ESPNU In MEAC Showdown http://t.co/UHaxzPWWpl | https://t.co/RBmlCgv5Fv
34,651509848241127424,Tue Oct 06 21:30:26 +0000 2015,0,0,BULLDOGS EARN PRESEASON RECOGNITION http://t.co/UvlJ0DkEbM | https://t.co/RBmlCgv5Fv
35,651171052874170373,Mon Oct 05 23:04:11 +0000 2015,0,0,SC State Men’s Basketball Begin Preparations For 2015-16 Season http://t.co/DhDzURcBoU | https://t.co/RBmlCgv5Fv
36,650506503984558080,Sun Oct 04 03:03:31 +0000 2015,0,0,Paladins Knock Off Bulldogs 17-3 http://t.co/xblse4kBqB | https://t.co/RBmlCgv5Fv
37,650057193291538432,Fri Oct 02 21:18:07 +0000 2015,0,0,SC State Hits The Road To Take On Furman http://t.co/Bt4W7EMFwM | https://t.co/RBmlCgv5Fv
38,646686397152161795,Wed Sep 23 14:03:46 +0000 2015,0,0,Green Bay Packers Sign LB Joe Thomas http://t.co/4vyW681OQo | https://t.co/RBmlCgv5Fv
39,646056018183454720,Mon Sep 21 20:18:52 +0000 2015,0,0,"Leonard, York Earn MEAC Player of the Week Honors http://t.co/WRlXzUgrOm | https://t.co/RBmlCgv5Fv"
40,644751130661011456,Fri Sep 18 05:53:43 +0000 2015,0,0,Simmons Lead Charge Over Rattlers http://t.co/NKFUsZ31pA | https://t.co/RBmlCgv5Fv
41,644252414976000000,Wed Sep 16 20:52:00 +0000 2015,0,0,SC State Opens MEAC Play At Home Against FAMU On ESPNU http://t.co/PNJmuQmRhD | https://t.co/RBmlCgv5Fv
42,642904489402372096,Sun Sep 13 03:35:49 +0000 2015,1,0,#1 Coastal Carolina Defeats SC State 41-14 In Home-Opener http://t.co/kNnTkNYwJx | https://t.co/RBmlCgv5Fv
43,642520085781831680,Sat Sep 12 02:08:20 +0000 2015,0,0,SC State Takes On Top-Ranked Coastal Carolina http://t.co/BnQTSqTQlO | https://t.co/RBmlCgv5Fv
44,642096605907148800,Thu Sep 10 22:05:35 +0000 2015,0,0,HBCU notebook: SC State's Hargrave makes statement http://t.co/0SxyMlXgGM | https://t.co/RBmlCgv5Fv
45,641208890072236032,Tue Sep 08 11:18:07 +0000 2015,0,0,Hargrave Earns MEAC Player of the Week Honors http://t.co/4kUA6qw7zY | https://t.co/RBmlCgv5Fv
46,640816441701199872,Mon Sep 07 09:18:40 +0000 2015,0,1,"SC State Defeats Arkansas Pine Bluff 35-7, Earn Third MEAC/SW... http://t.co/vt0IEK8aJN | https://t.co/RBmlCgv5Fv"
47,640397202217566208,Sun Sep 06 05:32:45 +0000 2015,1,0,Bulldogs Open The Season On The Road In MEAC/SWAC Challenge http://t.co/a5zKhxKdyD | https://t.co/RBmlCgv5Fv
48,640004665954865152,Sat Sep 05 03:32:57 +0000 2015,0,0,Hemingway Receives Walter Payton Achievement Award http://t.co/Zgi3Ie392n | https://t.co/RBmlCgv5Fv
49,639151703531454464,Wed Sep 02 19:03:35 +0000 2015,0,0,2015 Bulldog Football Preview http://t.co/uSJPiDdrP4 | https://t.co/RBmlCgv5Fv
50,637709426841907200,Sat Aug 29 19:32:30 +0000 2015,0,0,Pough Holds Weekly Press Conference http://t.co/WznY76pL3M | https://t.co/RBmlCgv5Fv
51,636980916972228608,Thu Aug 27 19:17:39 +0000 2015,0,0,"UAPB’s Rucker, SCSU’s Hemingway win MEAC/SWAC Challenge’s 201... http://t.co/EOX8ntzski | https://t.co/RBmlCgv5Fv"
52,636641072014163968,Wed Aug 26 20:47:14 +0000 2015,0,0,Hezekiah Signs Professional Contract In Japan http://t.co/wgFM68GQ5c | https://t.co/RBmlCgv5Fv
53,636301346484805634,Tue Aug 25 22:17:17 +0000 2015,0,0,Various Sports Professionals Set to Engage Students at MEAC/S... http://t.co/R6gpjyRmRZ | https://t.co/RBmlCgv5Fv
54,635184045521895424,Sat Aug 22 20:17:32 +0000 2015,0,0,Bulldogs Conduct Second Scrimmage http://t.co/VuANb8Zw8x | https://t.co/RBmlCgv5Fv
55,634474332488470528,Thu Aug 20 21:17:23 +0000 2015,0,0,Bulldogs Prepare For Second Preseason Scrimmage http://t.co/fwbFEScEzF | https://t.co/RBmlCgv5Fv
56,634111968786296833,Wed Aug 19 21:17:29 +0000 2015,0,0,Bulldogs Continue Wednesday Workouts http://t.co/UDtezjdi2D | https://t.co/RBmlCgv5Fv
57,633417267682762752,Mon Aug 17 23:16:59 +0000 2015,0,0,SC State Preseason Football Report http://t.co/hth2TQcHUW | https://t.co/RBmlCgv5Fv
58,633281415367360518,Mon Aug 17 14:17:09 +0000 2015,0,0,MEAC/SWAC Challenge offers fans special discounted ticket pac... http://t.co/qmhG4R1Mo8 | https://t.co/RBmlCgv5Fv
59,632836072523755520,Sun Aug 16 08:47:31 +0000 2015,0,0,SC State Conducts First Preseason Scrimmage http://t.co/sVB5tqTS6X | https://t.co/RBmlCgv5Fv
60,632296850381377536,Fri Aug 14 21:04:51 +0000 2015,0,0,SC State To Hold “Press and Picture” Day  http://t.co/qolyaoqCZy | https://t.co/RBmlCgv5Fv
61,631945322948767744,Thu Aug 13 21:48:00 +0000 2015,0,0,Bulldogs Work On Goal Line Schemes During Preseason Workout http://t.co/kSdg2NbAWh | https://t.co/RBmlCgv5Fv
62,631617309916860418,Thu Aug 13 00:04:36 +0000 2015,0,1,Bulldogs Release 2015-16 Men’s Basketball Schedule http://t.co/eLpCP30JCU | https://t.co/RBmlCgv5Fv
63,631609541696745472,Wed Aug 12 23:33:44 +0000 2015,0,0,Bulldogs Continue To Show Enthusiasm In Preseason Workouts http://t.co/sQy3mJx1jv | https://t.co/RBmlCgv5Fv
64,631605539751878656,Wed Aug 12 23:17:49 +0000 2015,0,0,Some of the top players in HBCU football aren’t even seniors http://t.co/uWK8BSiBr1 | https://t.co/RBmlCgv5Fv
65,631227977926209536,Tue Aug 11 22:17:32 +0000 2015,0,0,SC State Works Out In Full Gear Tuesday http://t.co/C2YEX9RNUa | https://t.co/RBmlCgv5Fv
66,630895794267123712,Tue Aug 11 00:17:33 +0000 2015,0,0,Hargrave Named To BoxtoRow's Preseason All-America Team http://t.co/20Kiecpolo | https://t.co/RBmlCgv5Fv
67,630892284481941504,Tue Aug 11 00:03:36 +0000 2015,0,0,SC State Wraps Up Fourth Fall Workout http://t.co/aTf8gCncJm | https://t.co/RBmlCgv5Fv
68,630461718175444992,Sun Aug 09 19:32:41 +0000 2015,0,0,Bulldogs Show Life In Third Fall Workout http://t.co/q12xZjr1wG | https://t.co/RBmlCgv5Fv
69,630152201357242369,Sat Aug 08 23:02:47 +0000 2015,0,0,SC State 4th in preseason HBCU poll http://t.co/uHkVowFgSE | https://t.co/RBmlCgv5Fv
70,630095448959619072,Sat Aug 08 19:17:16 +0000 2015,0,0,PRESEASON PRACTICE BRIEF: SC State Holds Second Day Of Fall D... http://t.co/1MiWGjs4Ob | https://t.co/RBmlCgv5Fv
71,629752022120558593,Fri Aug 07 20:32:36 +0000 2015,0,1,Bulldogs Open Preseason Drills http://t.co/Ty5MDIIOtV | https://t.co/RBmlCgv5Fv
72,628925230057009152,Wed Aug 05 13:47:14 +0000 2015,0,1,SC State Prepares For Preseason Drills http://t.co/MLtWGIPMmt | https://t.co/RBmlCgv5Fv
73,628238150041600000,Mon Aug 03 16:17:01 +0000 2015,1,1,Coaches From Around State Show Support For Annual Charity Event http://t.co/VQxnEaVICt | https://t.co/RBmlCgv5Fv
74,627203755209981952,Fri Jul 31 19:46:42 +0000 2015,0,0,"10 Bulldogs Named To All-MEAC Preseason Team, SC State Picked... http://t.co/7mo7Mf8mtU | https://t.co/RBmlCgv5Fv"
75,627200085189726208,Fri Jul 31 19:32:07 +0000 2015,0,0,2015 MEAC Football Television Schedule Announced http://t.co/S2esOfdktz | https://t.co/RBmlCgv5Fv
76,626199649838206977,Wed Jul 29 01:16:45 +0000 2015,0,0,OWENS TO BE HONORED AT COACHES FOR CHARITY  http://t.co/aRleaAokl3 | https://t.co/RBmlCgv5Fv
77,624338796583096320,Thu Jul 23 22:02:23 +0000 2015,1,0,MEAC FOOTBALL PRESS LUNCHEON KICKS OFF JULY 31 http://t.co/dRexP8b9sW | https://t.co/RBmlCgv5Fv
78,623602498536800256,Tue Jul 21 21:16:36 +0000 2015,0,0,"Nominees announced, voting open for 2015 Walter Payton Achie... http://t.co/znSqisy2Gw | https://t.co/RBmlCgv5Fv"
79,620253878747926528,Sun Jul 12 15:30:23 +0000 2015,0,0,SC State Women’s Volleyball Picked to Finish 5th in MEAC Sout... http://t.co/ptHEehQGgh | https://t.co/RBmlCgv5Fv
80,618887429647265793,Wed Jul 08 21:00:36 +0000 2015,0,0,Kemp Shows Impressive Outing At USATF Junior Championships http://t.co/uDrHGWsmk5 | https://t.co/RBmlCgv5Fv
81,618884350994595840,Wed Jul 08 20:48:22 +0000 2015,0,0,Two Former Bulldogs To Be Honored At MEAC/SWAC Challenge http://t.co/kNSdq0sCSh | https://t.co/RBmlCgv5Fv
82,618880686431191040,Wed Jul 08 20:33:48 +0000 2015,0,0,MBB:Bulldog Assistant Attends AIA HBCU Coaches Retreat http://t.co/wzhBtQQRoc | https://t.co/RBmlCgv5Fv
83,618880676926885888,Wed Jul 08 20:33:46 +0000 2015,0,0,SC STATE FOOTBALL STAFF CONDUCTS YOUTH CAMP http://t.co/oL1LFBIK18 | https://t.co/RBmlCgv5Fv
84,618879843237650432,Wed Jul 08 20:30:27 +0000 2015,0,0,Kemp To Compete In USATF Junior Track &amp; Field Outdoor Champi... http://t.co/6BnepohFLW | https://t.co/RBmlCgv5Fv
85,618876972416937984,Wed Jul 08 20:19:03 +0000 2015,0,0,MEAC Announces 2015 Commissioner’s All-Academic Team http://t.co/IQpByJeO86 | https://t.co/RBmlCgv5Fv
86,618876959741743104,Wed Jul 08 20:19:00 +0000 2015,0,0,SC State To Host Youth Football Camp http://t.co/jPB73eu49j | https://t.co/RBmlCgv5Fv
87,618876071857885184,Wed Jul 08 20:15:28 +0000 2015,0,0,2015 SC State Women’s Basketball Golf Tournament a Success http://t.co/Y4wnaxDEag | https://t.co/RBmlCgv5Fv
88,618869151948386304,Wed Jul 08 19:47:58 +0000 2015,0,0,SC State To Host Youth Football Camp http://t.co/fp8HAu062i | https://t.co/RBmlCgv5Fv
89,618868490238169088,Wed Jul 08 19:45:20 +0000 2015,0,0,2015 SC State Women’s Basketball Golf Tournament a Success http://t.co/X1I8m2wfNp | https://t.co/RBmlCgv5Fv
90,618865458721091584,Wed Jul 08 19:33:17 +0000 2015,0,0,SC State To Host Youth Football Camp http://t.co/JZKy4yGx5x | https://t.co/RBmlCgv5Fv
91,618864724684374017,Wed Jul 08 19:30:22 +0000 2015,0,0,2015 SC State Women’s Basketball Golf Tournament a Success http://t.co/ujCG3VyfwF | https://t.co/RBmlCgv5Fv
92,618861580101353472,Wed Jul 08 19:17:53 +0000 2015,0,0,SC State To Host Youth Football Camp http://t.co/4diPWtvO9k | https://t.co/RBmlCgv5Fv
93,618860941103333377,Wed Jul 08 19:15:20 +0000 2015,0,0,2015 SC State Women’s Basketball Golf Tournament a Success http://t.co/04KQgUAXY9 | https://t.co/RBmlCgv5Fv
94,618858206844989440,Wed Jul 08 19:04:28 +0000 2015,0,0,Bulldog Assistant Tabbed As New SGTC Head Basketball Coach http://t.co/L4tKfNUnLb | https://t.co/RBmlCgv5Fv
95,618857214900461568,Wed Jul 08 19:00:32 +0000 2015,0,0,Two Former Bulldogs To Be Honored At MEAC/SWAC Challenge http://t.co/kNSdq0sCSh | https://t.co/RBmlCgv5Fv
96,618854270289358848,Wed Jul 08 18:48:50 +0000 2015,0,0,Gueye Receives Tom Joyner Foundation Scholarship http://t.co/DE3aCnIP74 | https://t.co/RBmlCgv5Fv
97,618854258583056384,Wed Jul 08 18:48:47 +0000 2015,0,0,Date Change For Home Football Game Versus FAMU http://t.co/edpImYTxrN | https://t.co/RBmlCgv5Fv
98,618853407269392384,Wed Jul 08 18:45:24 +0000 2015,0,0,"SCSU Bulldog athletics will survive, AD says http://t.co/88UVDmWHSK | https://t.co/RBmlCgv5Fv"
99,618850446493356033,Wed Jul 08 18:33:38 +0000 2015,0,0,Bulldogs Add Talented Trio to Men’s Basketball Program http://t.co/V3fKndKgB4 | https://t.co/RBmlCgv5Fv
100,618850440323575808,Wed Jul 08 18:33:37 +0000 2015,0,0,Hemingway Selected For Inaugural Aviation Internship Program http://t.co/4gbO91kyRw | https://t.co/RBmlCgv5Fv
101,618849631905034241,Wed Jul 08 18:30:24 +0000 2015,0,0,"SCSU Bulldog athletics will survive, AD says http://t.co/bqS66qS5KT | https://t.co/RBmlCgv5Fv"
102,618846581094158336,Wed Jul 08 18:18:17 +0000 2015,0,0,Bulldogs Add Talented Trio to Men’s Basketball Program http://t.co/MFhh1bcpVN | https://t.co/RBmlCgv5Fv
103,618846564753080320,Wed Jul 08 18:18:13 +0000 2015,0,0,Hemingway Selected For Inaugural Aviation Internship Program http://t.co/t8cnPdQ8J6 | https://t.co/RBmlCgv5Fv
104,618845835028094976,Wed Jul 08 18:15:19 +0000 2015,0,0,"SCSU Bulldog athletics will survive, AD says http://t.co/mDTDhVjdvk | https://t.co/RBmlCgv5Fv"
105,618843355334643712,Wed Jul 08 18:05:28 +0000 2015,0,0,Stephen’s Named To MEAC Basketball All-Tournament Team http://t.co/8QMthrqp1q | https://t.co/RBmlCgv5Fv
106,618843339069087744,Wed Jul 08 18:05:24 +0000 2015,0,0,Tickets for 11th Annual MEAC/SWAC Challenge Presented by Disn... http://t.co/1o0HGZHtBy | https://t.co/RBmlCgv5Fv
107,618842110792351746,Wed Jul 08 18:00:31 +0000 2015,0,0,SC STATE FOOTBALL STAFF CONDUCTS YOUTH CAMP http://t.co/oL1LFBIK18 | https://t.co/RBmlCgv5Fv
108,618839009393938432,Wed Jul 08 17:48:11 +0000 2015,0,0,MEAC TOURNEY:No. 2 Norfolk State Knocks Off No. 7 SC State  http://t.co/2tokgbol2R | https://t.co/RBmlCgv5Fv
109,618838614978367488,Wed Jul 08 17:46:37 +0000 2015,0,0,Today is the Last Day for Early Bird Pricing on 2015 SC State... http://t.co/dHZJRkjsBp | https://t.co/RBmlCgv5Fv
110,618838297662525440,Wed Jul 08 17:45:22 +0000 2015,0,0,Golden Bringing AMIkids Back to Alma Mater for Summer Challen... http://t.co/qerkHjwxdL | https://t.co/RBmlCgv5Fv
111,618835365508481025,Wed Jul 08 17:33:43 +0000 2015,0,0,No. 7 Bulldogs Advance With Win Over No. 10 Aggies http://t.co/OxbwYVWoGM | https://t.co/RBmlCgv5Fv
112,618835355844743168,Wed Jul 08 17:33:40 +0000 2015,0,0,Two Days Left for Early Bird Pricing on 2015 SC State Season ... http://t.co/GJPCznQjGn | https://t.co/RBmlCgv5Fv
113,618834533283004416,Wed Jul 08 17:30:24 +0000 2015,0,0,MBB:Bulldog Assistant Attends AIA HBCU Coaches Retreat http://t.co/jbMckMnyXK | https://t.co/RBmlCgv5Fv
114,618831635014782976,Wed Jul 08 17:18:53 +0000 2015,0,0,No. 7 SC State Battles No. 10 N.C. A&amp;T In MEAC Tourney http://t.co/k6vDpmGD4G | https://t.co/RBmlCgv5Fv
115,618831625497935872,Wed Jul 08 17:18:51 +0000 2015,0,0,Three Days Left for Early Bird Pricing on 2015 SC State Seaso... http://t.co/bAFO1XCWIV | https://t.co/RBmlCgv5Fv
116,618830756052275200,Wed Jul 08 17:15:24 +0000 2015,0,0,SC State Softball Team Gives Back to the Orangeburg Community http://t.co/A6VWavNgyX | https://t.co/RBmlCgv5Fv
