,id_str,created_at,retweet_count,favorite_count,text
25,662159697194188801,Thu Nov 05 06:49:08 +0000 2015,0,0,"Job Vacancy - Account Director, Data Partnerships | LEARNfree https://t.co/m47w3Fe2N7"
26,662156997211660289,Thu Nov 05 06:38:25 +0000 2015,0,0,Job Vacancy - Head of Industries CE North America | LEARNfree https://t.co/4zvHpTzcmh
27,662153290268942336,Thu Nov 05 06:23:41 +0000 2015,0,0,Job Vacancy - Account Executive (GIL Events) | LEARNfree https://t.co/GoyeHbiwJC
28,662151570990243840,Thu Nov 05 06:16:51 +0000 2015,0,0,Job Vacancy - Business Development Praktikum | LEARNfree https://t.co/giXq2eGHBt
29,662149543811751936,Thu Nov 05 06:08:48 +0000 2015,0,0,Job Vacancy - Facilities Officer - part-time | LEARNfree https://t.co/FMhumZIl14
30,662147537982382080,Thu Nov 05 06:00:49 +0000 2015,0,0,Job Vacancy - Consulting Praktikum – Standort Frankfurt | LEARNfree https://t.co/PlEJfXGqwB
31,662145331757457408,Thu Nov 05 05:52:03 +0000 2015,0,0,Job Vacancy - Senior Consultant -Automation and Electronics| LEARNfree https://t.co/sttG6YV1JJ
32,662142573235068928,Thu Nov 05 05:41:06 +0000 2015,0,0,Job Vacancy - Best Practices Award Analyst | LEARNfree https://t.co/OHBhsnORWv
33,661773536781074432,Wed Nov 04 05:14:40 +0000 2015,0,0,Job Vacancy - ICT Research Analyst | LEARNfree https://t.co/SUpBitLrex
34,661061076621123584,Mon Nov 02 06:03:37 +0000 2015,0,0,"Job Vacancy - Learning and Development Manager, TNS | LEARNfree https://t.co/WZEIdebhPq"
35,661058139664551937,Mon Nov 02 05:51:57 +0000 2015,0,0,"Job Vacancy - Research Associate, TNS | LEARNfree https://t.co/DG6HSyCjtn"
36,661056531056717824,Mon Nov 02 05:45:33 +0000 2015,0,0,"Job Vacancy - Consultant - Client Service, TNS | LEARNfree https://t.co/Iefz0Q3iTD"
37,661054807080370176,Mon Nov 02 05:38:42 +0000 2015,0,0,Job Vacancy - Senior Research Manager -Customer Strategies | LEARNfree https://t.co/0iTHrXZWH9
38,661052756174708736,Mon Nov 02 05:30:33 +0000 2015,0,0,"Job Vacancy - Research Manager - Customer Strategies, TNS | LEARNfree https://t.co/6YQsuA08hd"
39,661051310133891072,Mon Nov 02 05:24:48 +0000 2015,0,0,"Job Vacancy - Qualitative Researcher, TNS | LEARNfree https://t.co/6Ch7mJD9q8"
40,661050053826617344,Mon Nov 02 05:19:49 +0000 2015,0,0,"Job Vacancy - Intern, TNS | LEARNfree https://t.co/Fv1T4tgsjp"
41,661048976595156993,Mon Nov 02 05:15:32 +0000 2015,0,0,"Job Vacancy - Global Executive, TNS Shopper, Global | LEARNfree https://t.co/PwKKAXGyQC"
42,661045846289604608,Mon Nov 02 05:03:06 +0000 2015,0,0,"Job Vacancy - Telephone Consumer Team Manager, TNS | LEARNfree https://t.co/Ny2zeiphqu"
43,661042670853357568,Mon Nov 02 04:50:28 +0000 2015,0,0,"Job Vacancy - Managing Director, TNS | LEARNfree https://t.co/ww0P86OyUb"
44,656343195970768896,Tue Oct 20 05:36:26 +0000 2015,0,0,Job Vacancy - Business Analyst Retail | LEARNfree https://t.co/H6RJC4LiFi
45,656341759841075200,Tue Oct 20 05:30:44 +0000 2015,0,0,Job Vacancy - Finance Project Administrator/Controller | LEARNfree https://t.co/DAOBxVY0qZ
46,656339760185810944,Tue Oct 20 05:22:47 +0000 2015,0,0,Job Vacancy - Back office assistant fluent in English | LEARNfree https://t.co/HEvkhjhG1G
47,656337476185923584,Tue Oct 20 05:13:43 +0000 2015,0,0,Job Vacancy - Commercial Support Panel Manager | LEARNfree https://t.co/httBvaAQVF
48,656335226386288640,Tue Oct 20 05:04:46 +0000 2015,0,0,Job Vacancy - Consulting Associate | LEARNfree https://t.co/wTPvkvF2Uy
49,655621841529257984,Sun Oct 18 05:50:02 +0000 2015,0,0,Job Vacancy - Project Manager Panels | LEARNfree http://t.co/zZLdjhw4j1
50,655620443257176064,Sun Oct 18 05:44:29 +0000 2015,0,0,Job Vacancy - (Senior) Research Consultant Qualitative | LEARNfree http://t.co/2RwJ4LY9xP
51,655619045769674752,Sun Oct 18 05:38:55 +0000 2015,0,0,Job Vacancy - (Senior) Research Consultant MOI (w/m) | LEARNfree http://t.co/IeXlbcVFr4
52,655617608184676352,Sun Oct 18 05:33:13 +0000 2015,0,0,Job Vacancy - Research Manager - Kynetic | LEARNfree http://t.co/n20Uyg4RxV
53,655614750110388224,Sun Oct 18 05:21:51 +0000 2015,0,0,Job Vacancy - Industry Analyst - Intelligent Mobility | LEARNfree http://t.co/Oifee7dA11
54,655259225602396160,Sat Oct 17 05:49:08 +0000 2015,0,0,Job Vacancy - Independent Consultant | LEARNfree http://t.co/hHGKqxleGo
55,655257576905547776,Sat Oct 17 05:42:35 +0000 2015,0,0,Job Vacancy - Intern - Market Research | LEARNfree http://t.co/QiZZEAHiBm
56,655255934411759617,Sat Oct 17 05:36:03 +0000 2015,0,0,Job Vacancy - Content Writer (Executive/Sr. Executive) | LEARNfree http://t.co/uN4H1Ljxub
57,655253970206613504,Sat Oct 17 05:28:15 +0000 2015,0,0,Job Vacancy - Research Analyst - Communication Technology | LEARNfree http://t.co/GkrDLE9IT0
58,654896494554705920,Fri Oct 16 05:47:46 +0000 2015,0,0,Job Vacancy - Consulting Internship: Frankfurt | LEARNfree http://t.co/anNGFv28rQ
59,654894045668483072,Fri Oct 16 05:38:02 +0000 2015,0,0,Job Vacancy - Business Development Internship | LEARNfree http://t.co/1Xw2v26hfZ
60,654891620244918273,Fri Oct 16 05:28:24 +0000 2015,0,0,"Job Vacancy - PowerPoint Designer, TNS | LEARNfree http://t.co/vDQjb1rbv7"
61,654890125609074688,Fri Oct 16 05:22:27 +0000 2015,0,0,"Job Vacancy - Account Director Quant, TNS | LEARNfree http://t.co/gNrGZL2kxM"
62,654547950383710208,Thu Oct 15 06:42:46 +0000 2015,0,0,"Job Vacancy - Research Director, TNS, United States | LEARNfree http://t.co/NT0qFrUFXg"
63,654543546964271104,Thu Oct 15 06:25:17 +0000 2015,0,0,"Job Vacancy - Project Director - Qualitative, TNS, Mumbai | LEARNfree http://t.co/QNth924quu"
64,654543521651621888,Thu Oct 15 06:25:11 +0000 2015,0,0,"Job Vacancy - Project Manager, TNS | LEARNfree http://t.co/mIdr7EravB"
65,654539294481104896,Thu Oct 15 06:08:23 +0000 2015,0,0,"Job Vacancy - Research Manager Qual, TNS | LEARNfree http://t.co/3obXriLckU"
66,654531330147926017,Thu Oct 15 05:36:44 +0000 2015,0,0,"Job Vacancy - Research Executive Quant, TNS | LEARNfree http://t.co/B3QcTPXrDW"
67,654529273315758080,Thu Oct 15 05:28:33 +0000 2015,0,0,"Job Vacancy - Research Executive KWP, TNS | LEARNfree http://t.co/50ANZiyDMV"
68,654527227707715584,Thu Oct 15 05:20:26 +0000 2015,0,0,"Job Vacancy - Lead Executive, Data Processing Hub, TNS | LEARNfree http://t.co/0UcWeO3bQy"
69,653443647854120960,Mon Oct 12 05:34:40 +0000 2015,0,0,Job Vacancy - Senior Research Executive - Qualitative | LEARNfree http://t.co/1zZlReicdu
70,653441880621903872,Mon Oct 12 05:27:39 +0000 2015,0,0,"Job Vacancy - Project Director - Qualitative, TNS | LEARNfree http://t.co/sKjx6eTfZG"
71,653087707992686592,Sun Oct 11 06:00:18 +0000 2015,0,0,Job Vacancy - Managing Consultant | LEARNfree http://t.co/ngb6D0yhrJ
72,653086282197811200,Sun Oct 11 05:54:38 +0000 2015,0,0,Job Vacancy - Consultant Advanced Business Solutions | LEARNfree http://t.co/vIRdzYAKNh
73,653084351098318849,Sun Oct 11 05:46:57 +0000 2015,0,0,Job Vacancy - QA Engineer | LEARNfree http://t.co/1ENRLgZ1QJ
74,653082511522689024,Sun Oct 11 05:39:39 +0000 2015,0,0,Job Vacancy - Data Classification Specialist with German | LEARNfree http://t.co/5wLqwXgyqf
75,653080610274021377,Sun Oct 11 05:32:05 +0000 2015,0,0,Job Vacancy - Junior Quality Assurance Specialist | LEARNfree http://t.co/F0OGBhRgW4
76,653078921072787456,Sun Oct 11 05:25:23 +0000 2015,0,0,Job Vacancy - Head of GfK IT UK | LEARNfree http://t.co/CiNTwgXCb2
77,653075992005619712,Sun Oct 11 05:13:44 +0000 2015,0,0,Job Vacancy - Business Development Manager | LEARNfree http://t.co/JyAVMNzzbb
78,653073652401836032,Sun Oct 11 05:04:26 +0000 2015,0,0,Job Vacancy - Manager Information Technology | LEARNfree http://t.co/p4uu1ruW3m
79,652731174037680128,Sat Oct 10 06:23:33 +0000 2015,0,0,Job Vacancy - Client Director (Qualitative) - Pharma | LEARNfree http://t.co/sONdEXFg4H
80,652729082413617152,Sat Oct 10 06:15:15 +0000 2015,0,0,Job Vacancy - Trainee Graduate Client Executive - Warwick http://t.co/kCGLnSWEKb
81,652726704209723393,Sat Oct 10 06:05:48 +0000 2015,0,0,"Job Vacancy - Integrated Marketing Director, TNS | LEARNfree http://t.co/JTDpNbwsZw"
82,652357479855091712,Fri Oct 09 05:38:38 +0000 2015,0,0,Job Vacancy - Account Director -Riyadh | LEARNfree http://t.co/4R1UW5lGuL
83,652354247573417984,Fri Oct 09 05:25:47 +0000 2015,0,0,"Job Vacancy - Presentation Designer, MB Vermeer (Amsterdam)| LEARNfree http://t.co/PeU4cIOa6v"
84,652352381535981568,Fri Oct 09 05:18:22 +0000 2015,0,0,Job Vacancy - Graduate Research Assistants | LEARNfree http://t.co/C5h60Y5Zae
85,652348522126184448,Fri Oct 09 05:03:02 +0000 2015,0,0,Job Vacancy - Facilities Manager | LEARNfree http://t.co/sJ2Xy3usm1
86,651996071367806976,Thu Oct 08 05:42:31 +0000 2015,0,0,"Job Vacancy - SOCIAL MEDIA ANALYST, TNS | LEARNfree http://t.co/lctTeidNcC"
87,651277046388146176,Tue Oct 06 06:05:22 +0000 2015,0,0,Job Vacancy - Associate Research Director | LEARNfree http://t.co/lHd4nSRzYY
88,651274844739371010,Tue Oct 06 05:56:37 +0000 2015,0,0,Job Vacancy - Field Auditor | LEARNfree http://t.co/sFP8NzGegy
89,651273581184217088,Tue Oct 06 05:51:36 +0000 2015,0,0,"Job Vacancy - APAC Lead, Travel &amp; Hospitality | LEARNfree http://t.co/13pZ6mfPQY"
90,651271158063460352,Tue Oct 06 05:41:58 +0000 2015,0,0,Job Vacancy - Chemicals &amp; ICT Graduate Internships | LEARNfree http://t.co/Jk9MLid4we
91,650908267032408064,Mon Oct 05 05:39:58 +0000 2015,0,0,Job Vacancy - Client Service Associate Director | LEARNfree http://t.co/NF7zL4t2R9
92,649471558985977860,Thu Oct 01 06:31:00 +0000 2015,0,0,"Job Vacancy - Account Executive, 'Sponsorship Sales' | LEARNfree http://t.co/EdANrKXnxb"
93,649465869093990400,Thu Oct 01 06:08:24 +0000 2015,0,0,Job Vacancy - Human Resource Business Partner | LEARNfree http://t.co/i6crU6lNNw
94,649462636208263168,Thu Oct 01 05:55:33 +0000 2015,0,0,Job Vacancy - Research Analyst – Thai Speaking | LEARNfree http://t.co/Kk0Kher8HT
95,649115549083922432,Wed Sep 30 06:56:21 +0000 2015,0,0,"Job Vacancy - Research Manager, TNS, United States | LEARNfree http://t.co/ZsKx80KLR2"
96,649113514242666497,Wed Sep 30 06:48:16 +0000 2015,0,0,Job Vacancy - TNS Global Rewards Manager | LEARNfree http://t.co/3Pk6ovkP3z
97,649111657105489920,Wed Sep 30 06:40:53 +0000 2015,0,0,"Job Vacancy - Research Manager, TNS | LEARNfree http://t.co/PgjF9skNkP"
98,649110252198211584,Wed Sep 30 06:35:18 +0000 2015,0,0,"Job Vacancy - VP, Account Executive, Customer Strategies | LEARNfree http://t.co/z5fDbKc1QZ"
99,649108346163851264,Wed Sep 30 06:27:44 +0000 2015,0,0,"Job Vacancy - Senior Software Developer, TNS | LEARNfree http://t.co/ZCat1SKp2Y"
100,649106521188618240,Wed Sep 30 06:20:29 +0000 2015,0,0,"Job Vacancy - Creative Executive, TNS | LEARNfree http://t.co/EMnVsDwFqf"
101,649104421654274048,Wed Sep 30 06:12:08 +0000 2015,0,0,"Job Vacancy - VP, Account Executive | LEARNfree http://t.co/VJFsJDhpSi"
102,649102391317389313,Wed Sep 30 06:04:04 +0000 2015,0,0,"Job Vacancy - Senior Executive, Client Service | LEARNfree http://t.co/k8QQs8FU5t"
103,649100490010198016,Wed Sep 30 05:56:31 +0000 2015,0,0,"Job Vacancy - Finance Manager, TNS | LEARNfree http://t.co/llfGBto6kh"
104,649099003687104512,Wed Sep 30 05:50:36 +0000 2015,0,0,"Job Vacancy - Associate Manager, Project Management | LEARNfree http://t.co/yGeeZO7rTP"
105,649097847137267712,Wed Sep 30 05:46:01 +0000 2015,0,0,"Job Vacancy - Senior Executive, Project Management | LEARNfree http://t.co/3PEVvYA71P"
106,649096306296815616,Wed Sep 30 05:39:53 +0000 2015,0,0,Job Vacancy - Senior Data Analyst - Social Media | LEARNfree http://t.co/rjNB2579IK
107,649094501269700608,Wed Sep 30 05:32:43 +0000 2015,0,0,"Job Vacancy - Senior Designer, TNS | LEARNfree http://t.co/ZpINKn4AX5"
108,649092182016700416,Wed Sep 30 05:23:30 +0000 2015,0,0,"Job Vacancy - Senior Consultant Client Service, TNS | LEARNfree http://t.co/YJJK6CDZIV"
109,644012244569735168,Wed Sep 16 04:57:38 +0000 2015,0,0,Job Vacancy - (Junior) Research Consultant (w/m) | LEARNfree http://t.co/94gilYvgM0
110,644009674606448641,Wed Sep 16 04:47:26 +0000 2015,0,0,Job Vacancy - Market Analyst (m/f) | LEARNfree http://t.co/hxicstaeAz
111,643679310667235328,Tue Sep 15 06:54:41 +0000 2015,0,0,Job Vacancy - Client sales and service specialist | LEARNfree http://t.co/CcKQUJHuMk
112,643676648173268992,Tue Sep 15 06:44:06 +0000 2015,0,0,Job Vacancy - Data Classification Specialist for IOS | LEARNfree http://t.co/5NyxaJj1OE
113,643673974182907904,Tue Sep 15 06:33:28 +0000 2015,0,0,Job Vacancy - Senior Research Executive - MOI | LEARNfree http://t.co/cULKzvRQob
114,643671231690993664,Tue Sep 15 06:22:35 +0000 2015,0,0,Job Vacancy - Business Development Manager – HealthCare | LEARNfree http://t.co/HeJSDkmUzx
115,643668667750678528,Tue Sep 15 06:12:23 +0000 2015,0,0,Job Vacancy - Senior Research Analyst/Consultant | LEARNfree http://t.co/G5SzfAQjx1
116,643666152154132480,Tue Sep 15 06:02:24 +0000 2015,0,0,Job Vacancy - E-Commerce Lead Developer/ Programmer | LEARNfree http://t.co/3ZvEEU1hMn
117,643662704603869184,Tue Sep 15 05:48:42 +0000 2015,0,0,Job Vacancy - UI/UX Designer | LEARNfree http://t.co/scOyRQ3ojp
118,643660048263024641,Tue Sep 15 05:38:08 +0000 2015,0,0,Job Vacancy - Senior Research Analyst/ Industry Analyst | LEARNfree http://t.co/Hvqx3IuUUA
119,643657068180828160,Tue Sep 15 05:26:18 +0000 2015,0,0,Job Vacancy - Research Analyst/ Senior Research Analyst | LEARNfree http://t.co/060nCexaNR
120,643654375789981696,Tue Sep 15 05:15:36 +0000 2015,0,0,"Job Vacancy - Consultant: Chemicals, Materials &amp; Foods | LEARNfree http://t.co/wNAoR6Qeoy"
121,643651032673742848,Tue Sep 15 05:02:19 +0000 2015,0,0,Job Vacancy - Account Executive: Nigeria | LEARNfree http://t.co/6HuPwXHVrP
122,643648167796301824,Tue Sep 15 04:50:56 +0000 2015,0,0,"Job Vacancy - Junior Translator, TNS | LEARNfree http://t.co/ZvoEQMNKx9"
123,643293153802387456,Mon Sep 14 05:20:14 +0000 2015,0,0,Job Vacancy - Sales and support specialist BG retail | LEARNfree http://t.co/D4a7QdqZKL
124,642214890371833856,Fri Sep 11 05:55:36 +0000 2015,0,0,Job Vacancy - Analyst - Market Access | LEARNfree http://t.co/0GpopCjZnz
125,642212952347574273,Fri Sep 11 05:47:54 +0000 2015,0,0,Job Vacancy - UK Project Management Associate Director | LEARNfree http://t.co/mLjr8FvEGk
126,642209986718892032,Fri Sep 11 05:36:07 +0000 2015,0,2,Job Vacancy - Principal UX Consultant | LEARNfree http://t.co/eXXf8KTyfW
127,642207660998160384,Fri Sep 11 05:26:52 +0000 2015,0,0,Job Vacancy - Senior Infrastructure Analyst | LEARNfree http://t.co/tfYPkPqBYl
128,642204934423769088,Fri Sep 11 05:16:02 +0000 2015,0,0,"Job Vacancy - Director of Consulting, TNS | LEARNfree http://t.co/KWUVMuh5YW"
129,641493148246540288,Wed Sep 09 06:07:39 +0000 2015,0,0,"Job Vacancy - Quality Manager, Thailand | LEARNfree http://t.co/0mvkSwvixT"
130,641490671728095232,Wed Sep 09 05:57:49 +0000 2015,0,0,"Job Vacancy - Executive/Senior Executive, Singapore | LEARNfree http://t.co/veDnAkpIdC"
131,641488890927280129,Wed Sep 09 05:50:44 +0000 2015,0,0,Job Vacancy - Research Professional | LEARNfree http://t.co/sRzb4WAvRq
132,641486588808073216,Wed Sep 09 05:41:35 +0000 2015,0,0,"Job Vacancy - Sr. Executive, Quality | LEARNfree http://t.co/nATErzlUjo"
133,641484809819287552,Wed Sep 09 05:34:31 +0000 2015,0,0,Job Vacancy - Senior HR Assistant | LEARNfree http://t.co/J8jr0UB1BJ
134,641482402510934016,Wed Sep 09 05:24:57 +0000 2015,0,1,Job Vacancy - Account Manager | LEARNfree http://t.co/jvAel1wNnj
135,641479259823845376,Wed Sep 09 05:12:28 +0000 2015,0,0,"Job Vacancy - Team Coordinator, TNS | LEARNfree http://t.co/RY8Mo0mn6s"
136,641113757091950592,Tue Sep 08 05:00:05 +0000 2015,0,0,"Job Vacancy - Global Product Development Co-ordinator, TNS | LEARNfree http://t.co/NMJDchS7qD"
137,640060449094955008,Sat Sep 05 07:14:37 +0000 2015,0,0,Job Vacancy - Recruitment &amp; Training Coordinator - HR | LEARNfree http://t.co/lH4VjC3h9B
138,640057067231842304,Sat Sep 05 07:01:11 +0000 2015,0,0,Job Vacancy - Commercial Support Co-ordinator | LEARNfree http://t.co/pgvSxQ7wkr
139,640053915187200000,Sat Sep 05 06:48:39 +0000 2015,0,0,Job Vacancy - Senior Project Manager - Operations | LEARNfree http://t.co/3HK9hiWjUD
140,640052342935568384,Sat Sep 05 06:42:24 +0000 2015,0,0,Project Manager (GPS) - Operations | LEARNfree http://t.co/DYEyLaWmyc
141,640050117257601024,Sat Sep 05 06:33:34 +0000 2015,0,0,Job Vacancy -Research Analyst -Knowledge Service Offerings | LEARNfree http://t.co/KKOR6BHWB6
142,639317381949603840,Thu Sep 03 06:01:56 +0000 2015,0,0,Job Vacancy - Best Practices Research Analyst | LEARNfree http://t.co/rBFCTz6WHm
143,639313996458233857,Thu Sep 03 05:48:29 +0000 2015,0,0,"Job Vacancy - Executive Director, TNS | LEARNfree http://t.co/AMCB4Hglqy"
144,639309266105425920,Thu Sep 03 05:29:41 +0000 2015,0,0,"Job Vacancy - Senior Consultant - Qualitative, TNS | LEARNfree http://t.co/8UAMSaJTy3"
145,639306340586926080,Thu Sep 03 05:18:03 +0000 2015,0,0,"Job Vacancy - CATI Supervisor, TNS | LEARNfree http://t.co/4ULDZluRyU"
146,639304312263307264,Thu Sep 03 05:10:00 +0000 2015,0,0,Job Vacancy - Analysis Executive/Senior Analysis Executive | LEARNfree http://t.co/Xvlw08cNr0
147,639302624714600448,Thu Sep 03 05:03:18 +0000 2015,0,0,"Job Vacancy - Qualitative Associate Director, TNS | LEARNfree http://t.co/zQ5ptf8S1a"
148,638951102562598912,Wed Sep 02 05:46:28 +0000 2015,0,0,Job Vacancy - FROST &amp; SULLIVAN WALK-IN INTERVIEW | LEARNfree http://t.co/WBeYHodsxM
149,638590002918649857,Tue Sep 01 05:51:35 +0000 2015,0,0,Job Vacancy -Management Consultant: Vision Innovation Group| LEARNfree http://t.co/2A55fUR1a4
150,638588040374562817,Tue Sep 01 05:43:47 +0000 2015,0,0,"Job Vacancy - SENIOR CLIENT EXECUTIVE AUTOMOTIVE, TNS | LEARNfree http://t.co/zfIBbd1jTv"
151,637489366949064704,Sat Aug 29 04:58:03 +0000 2015,0,0,"Job Vacancy - Trainee Data Processing Executive, TNS | LEARNfree http://t.co/yRKx3hZ4ZK"
152,637130643349073920,Fri Aug 28 05:12:37 +0000 2015,0,0,"Job Vacancy - Senior Analyst - Market Access, Pricing | LEARNfree http://t.co/bK3f7glQPd"
153,637127951964766208,Fri Aug 28 05:01:55 +0000 2015,0,0,Job Vacancy - Public Sector &amp; Government Division | LEARNfree http://t.co/cY7V4YjIMA
154,636851851560771584,Thu Aug 27 10:44:48 +0000 2015,0,1,Job Vacancy - Research Manager Market Opportunities | LEARNfree http://t.co/hJvH84eu1x
155,636849946012991488,Thu Aug 27 10:37:13 +0000 2015,0,0,Job Vacancy - Research Manager Foodservice | LEARNfree http://t.co/zVF0VKLjew
156,636846110619795456,Thu Aug 27 10:21:59 +0000 2015,0,0,Job Vacancy - Industry Analyst – Aerospace &amp; Defense | LEARNfree http://t.co/kOx3QIn4DZ
157,636845891178008576,Thu Aug 27 10:21:07 +0000 2015,0,0,Job Vacancy - Research Analyst - Emerging Development | LEARNfree http://t.co/6pWhRHMvVZ
158,636809557767905280,Thu Aug 27 07:56:44 +0000 2015,0,1,Job Vacancy - Industry Analyst - Emerging Market | LEARNfree http://t.co/fdZlMaLLcF
159,636808059851935744,Thu Aug 27 07:50:47 +0000 2015,0,0,Job Vacancy - Research Analyst - Emerging Market | LEARNfree http://t.co/OtSYVeInFH
160,636806677258366976,Thu Aug 27 07:45:17 +0000 2015,0,0,Job Vacancy - Research Analyst - (Information Technology) | LEARNfree http://t.co/kUVtsLvS3P
161,636804835744976896,Thu Aug 27 07:37:58 +0000 2015,0,0,Job Vacancy - Research Analyst - Technical Insights | LEARNfree http://t.co/uv4mLfVM2u
162,636803363699564544,Thu Aug 27 07:32:07 +0000 2015,0,0,Job Vacancy - Research Analyst/Senior Research Analyst | LEARNfree http://t.co/LSdhP7Zd6J
163,636801580134735872,Thu Aug 27 07:25:02 +0000 2015,0,0,"Business Development Manager –Chemicals,Materials and Food | LEARNfree http://t.co/HM2D5YAQhf"
164,636799826538143744,Thu Aug 27 07:18:04 +0000 2015,0,0,Job Vacancy - Industry Manager - IT Services | LEARNfree http://t.co/OGj6tEDklz
165,636797410816069632,Thu Aug 27 07:08:28 +0000 2015,0,0,Job Vacancy - Business Development Executive | LEARNfree http://t.co/atlu6Jhb3p
166,636795074861486080,Thu Aug 27 06:59:11 +0000 2015,0,0,Job Vacancy - Senior Programmer Analyst/Team Lead | LEARNfree http://t.co/onU8lKg3X4
167,636793587821318144,Thu Aug 27 06:53:17 +0000 2015,0,0,Job Vacancy - Program Manager - Measurement | LEARNfree http://t.co/7W3ko1RGfQ
168,636791085826617344,Thu Aug 27 06:43:20 +0000 2015,0,0,Job Vacancy - Business Development Manager - Measurement | LEARNfree http://t.co/tWtGgDY05X
169,636788511195074560,Thu Aug 27 06:33:06 +0000 2015,0,0,Job Vacancy - Business Development Manager | LEARNfree http://t.co/G2rcPSiHGv
170,636786765420892160,Thu Aug 27 06:26:10 +0000 2015,0,0,Job Vacancy - Research Analyst - Metals &amp; Minerals | LEARNfree http://t.co/dFyzC8D696
171,636785140866355200,Thu Aug 27 06:19:43 +0000 2015,0,0,Job Vacancy - Principal Consultant | LEARNfree http://t.co/PrmAlLjVwV
172,636782356662087680,Thu Aug 27 06:08:39 +0000 2015,0,1,Job Vacancy - Senior Consultant - Data Analytics | LEARNfree http://t.co/DyjMX1knaR
173,636060761505275904,Tue Aug 25 06:21:17 +0000 2015,0,0,"Job Vacancy - Project Accountant, TNS | LEARNfree http://t.co/JQK7Oscl38"
