,id_str,created_at,retweet_count,favorite_count,text
0,668909059592945664,Mon Nov 23 21:48:42 +0000 2015,0,0,Big loaves. Small loaves. We loaf them all ❤ Retweet if your kitty is loafing today! #KittyLoafMonday #Cute #Cat https://t.co/BBZZ7aJymp
1,668888987348529152,Mon Nov 23 20:28:56 +0000 2015,0,0,@KittyPawp Tiffany was announced as the winner of this giveaway! Please see original Facebook post for details. Thanks to all who entered!
2,668480373966286848,Sun Nov 22 17:25:15 +0000 2015,0,0,Last day to enter FREE GIVEAWAY 💰 #Win extra money for #BlackFriday ENTER HERE: https://t.co/PyEw7VwUEE #Free #Prize https://t.co/mZfhG1DWVA
3,667567909342875648,Fri Nov 20 04:59:27 +0000 2015,0,0,Brew spellbinding potions in this magical new Hidden Object Game! Watch more: https://t.co/fj5fydClKv #ios #game https://t.co/WLqmaSs4U2
4,667060910020685824,Wed Nov 18 19:24:48 +0000 2015,0,0,Have you met the kitties yet? We have some new tricks up our sleeves and plenty more on the way! https://t.co/BKj4422Sk5 via @YouTube
5,664885410732990464,Thu Nov 12 19:20:09 +0000 2015,0,2,Check out Kitty Pawp for a chance to win! https://t.co/qqVzabqnGq #Cute #Cat #Contest #Win #Free #Prize #Giveaway https://t.co/RnfkI19EJM
6,664602596498239488,Thu Nov 12 00:36:21 +0000 2015,0,0,Love cute kitties? Play Kitty Pawp on your iPhone or iPad and carry them with you wherever you go! #Cute #Cat #Game https://t.co/ShODMkroBy
7,664574261584007168,Wed Nov 11 22:43:45 +0000 2015,0,0,Happy Veterans Day 🎆 Sending a kitten full of love your way 💕 #HappyVeteransDay #VeteransDay #ThankAVet #ThankYou https://t.co/MGFeADDs6g
8,664245776172740608,Wed Nov 11 00:58:28 +0000 2015,0,0,@KittyPawp 🌟 BEST ANSWER WINS ~ BE CREATIVE 🎭 Winner will be announced on 11/23/15 Limit one entry per person (ineligible otherwise)
9,663905288961982464,Tue Nov 10 02:25:30 +0000 2015,0,0,Thanks to those who participated in our 🐱 Cat Charity Campaign 😘 Donated $54 to @BlindCatRescue with your help 💕 https://t.co/EpZcq35PbO
10,662418635441356800,Thu Nov 05 23:58:04 +0000 2015,2,3,Looks like the guys @SupersonicAds are having too much fun playing @KittyPawp Thanks for sending this awesome photo! https://t.co/SDw8QGMq9S
11,662395418911748097,Thu Nov 05 22:25:49 +0000 2015,0,2,"@Rocksteadfast @facebook Don't have an ETA at the moment, but we definitely have not forgotten about our Android players 😘 Hang in there!"
12,662350937122435072,Thu Nov 05 19:29:03 +0000 2015,0,0,@barryzbo45 It's finally here!! Please thank your daughter for being patient 😺
13,662346942257627136,Thu Nov 05 19:13:11 +0000 2015,0,1,@Rocksteadfast @facebook Thanks L-Francis! We also just launched globally today on iOS for mobile devices ~ teh kittehs await your arrival!
14,662346321618034688,Thu Nov 05 19:10:43 +0000 2015,2,3,Cat's outta the bag 😻 Kitty Pawp has launched globally on iOS! @AppStore @AppStoreGames https://t.co/l1rbVlhmMB https://t.co/cQpQ5HECph
15,661597079383359489,Tue Nov 03 17:33:30 +0000 2015,0,2,"Kitty Pawp has just reached 10,000 players on the @Facebook App Center! Come &amp; check it out: https://t.co/8uXdxrlElq https://t.co/bf8mNaRRAv"
16,661235718140751872,Mon Nov 02 17:37:35 +0000 2015,0,1,"@Bemocked_Cypher Thank you, Jonathan! Hope you had a wonderful 🎃 Halloween weekend and a lovely rest of the day 🌷"
17,660176714685767681,Fri Oct 30 19:29:28 +0000 2015,1,2,"If you're not following @Bemocked_Cypher, then you should be! One of the most supportive followers #FollowFriday #FF https://t.co/fRnPcAaBzS"
18,659822701754740737,Thu Oct 29 20:02:45 +0000 2015,1,2,I wish every day was #NationalCatDay 💕 Cause this is how I'm spending mine 💤 #CatsOfTwitter #Cute #Cat https://t.co/oZVbl5NYzE
19,658462063803498496,Mon Oct 26 01:56:04 +0000 2015,0,0,@CatsMakeWaves 💕 Jags appreciates the compliment 😘 Thank you!
20,658361646990004224,Sun Oct 25 19:17:03 +0000 2015,1,5,Who wouldn't mind receiving one of these special deliveries from @Amazon? #CatBoxSunday #CatsOfTwitter #Cute #Cat https://t.co/Vgg4ALY9Qs
21,657333339611725824,Thu Oct 22 23:10:55 +0000 2015,0,0,💢 POP QUIZ 💢 Can you guess which obstacle this is? 💡 HINT: Things start getting a little hairy after Level 11 https://t.co/LXk3cXylUX
22,657252379365015552,Thu Oct 22 17:49:13 +0000 2015,1,4,😻 Love when Mom pulls out a fresh towel from the dryer for me 💕 #FluffyFursday #CatsOfTwitter #Cute #Cat https://t.co/VRHtkkOJxB
23,656550099732922368,Tue Oct 20 19:18:36 +0000 2015,0,0,What's the highest level you've reached so far playing Kitty Pawp? https://t.co/bG54Hqn57h
24,656521347095359488,Tue Oct 20 17:24:21 +0000 2015,0,0,@BorisWearsIt Thanks for always putting a smile on my face whenever I visit your profile 💗
25,656168708478386176,Mon Oct 19 18:03:05 +0000 2015,2,2,The kitties carved their 1st Cat-O'-Lantern in preparation for #Halloween 🎃 #PumpkinCarving #JackOLantern #Cat https://t.co/oxZtkhIHGL
26,654086931219767296,Wed Oct 14 00:10:51 +0000 2015,0,0,@barryzbo45 Please let your daughter know that she can check out the game on Facebook if she'd like 🐱 Launching on iOS in the US next month!
27,654086119684882433,Wed Oct 14 00:07:37 +0000 2015,3,1,Kitty Pawp is 🌟NOW LIVE🌟 and free to play on Facebook! The kitties are waiting to meet mew 💕 https://t.co/hu957So3RQ http://t.co/oWkqpPseJh
28,653736273731981312,Tue Oct 13 00:57:28 +0000 2015,0,1,"@TheRealOtisFuzz 💕 Thanks for the kisses, Otis!"
