,id_str,created_at,retweet_count,favorite_count,text
0,669251345342304257,Tue Nov 24 20:28:49 +0000 2015,8,0,"RT @danielbonaire: #Hillary is a #GOP candidate.  If she got in, both sides would LAUGH all the way to the bank and we'd be the fools!! htt…"
1,669251105377882112,Tue Nov 24 20:27:52 +0000 2015,1559,0,"RT @SenSanders: We must not accept a nation in which billionaires compete as to the size of their super-yachts, while veterans sleep out on…"
2,669251054693953536,Tue Nov 24 20:27:40 +0000 2015,2767,0,"RT @SenSanders: Must Read: If America really valued mothers, we wouldn’t treat them like this -@ezraklein https://t.co/IAsq1KHirZ https://t…"
3,669250598332706816,Tue Nov 24 20:25:51 +0000 2015,38,0,"RT @EcoWatch: Bernie Sanders: 'If the Environment Were a Bank, It Would Have Already Been Bailed Out' https://t.co/EmiaYFz3EP @citizensclim…"
4,669250425158311936,Tue Nov 24 20:25:10 +0000 2015,5,0,RT @MikeLoBurgio: Huge Victory U.S. Government Slams Door on Invasive Experiments on Chimps https://t.co/YyPhGvtWaT https://t.co/EBi1DypalM
5,669250332833247233,Tue Nov 24 20:24:48 +0000 2015,2790,0,"RT @SenSanders: It is not a radical idea to say that if somebody works 40 hours a week, that person should not be living in poverty."
6,669211583730597888,Tue Nov 24 17:50:49 +0000 2015,30,0,"RT @Seasaver: Many species of marine wildlife like turbot, monkfish, sole, seabass only caught to feed the wealthy. #overfishing https://t.…"
7,669211236228333569,Tue Nov 24 17:49:26 +0000 2015,5,0,"RT @RadChick4Cast: “Alarming signs of oceanic distress” on West Coast — Record number of stranded seal pups, nearly 2,000% of normal... htt…"
8,669210916341288960,Tue Nov 24 17:48:10 +0000 2015,7,0,"RT @mpgarza2012: RT @nucleararborist
#RadWasteBags approaching their half-life~~
the bags NOT the nuclear waste ! https://t.co/zgQ9buBoiD"
9,669210827803729920,Tue Nov 24 17:47:49 +0000 2015,15,0,"RT @mpgarza2012: Keep #Nuclear out of the #EnergyMix !
#Paris
#ClimateChangeAction https://t.co/A8qrpotTXP"
10,669210758127984640,Tue Nov 24 17:47:32 +0000 2015,6,0,RT @mpgarza2012: #PlanetEarthCannotAffordNuclear https://t.co/eoNjLWs40x
11,669210729615073280,Tue Nov 24 17:47:25 +0000 2015,3,0,"RT @mpgarza2012: RT @nirsnet
Highway to Hell !
@DrHCaldicott https://t.co/btQxGcQqFt"
12,669210701915885568,Tue Nov 24 17:47:19 +0000 2015,2,0,"RT @mpgarza2012: @PattieGardner
The #NuclearLobby does NOT deserve a place in #Paris !
#ClimateChangeSummit https://t.co/XyvJIas5xu"
13,669210300621717505,Tue Nov 24 17:45:43 +0000 2015,16,0,RT @ConsumersUnion: Something's fishy: GE salmon that's not labeled? Demand clear #GMO labels! https://t.co/Lfzwrm9NVQ https://t.co/9x3lw3q…
14,669209754208727040,Tue Nov 24 17:43:33 +0000 2015,6,0,RT @Peepsqueak: Statoil follows Shell out of Alaska #green #environment https://t.co/bbZ6JKL9kA | rt @sunlander https://t.co/ASDRJp4Y7e
15,669209060953169920,Tue Nov 24 17:40:48 +0000 2015,23,0,"RT @GMOFreeUSA: Pittsburgh sportscaster Rich Walsh &amp; Family Sue Agrichemical Corporations for Death of Father, Blaming Pesticides... https:…"
16,669128011854254080,Tue Nov 24 12:18:44 +0000 2015,9,0,"RT @Food_Tank: On Dec 1st, YOU can help Food Tank &amp; @GroundswellInt improve our food system with #GivingTuesday! Stay tuned!... https://t.c…"
17,669127287850344448,Tue Nov 24 12:15:51 +0000 2015,4,0,"RT @beWISEnoNuclear: We have 492 organizations who have signed our Don't Nuke the Climate petition.. Who will be nr. 500 ? 
https://t.co/QP…"
18,669127215397920768,Tue Nov 24 12:15:34 +0000 2015,8922,0,RT @BernieSanders: If the environment were a bank it would have been saved by now.
19,669126819266887680,Tue Nov 24 12:14:00 +0000 2015,0,0,FDA notice: approval of gene construct for all-female GMO salmon https://t.co/QYBtrdE1O4 @UCSUSA @OrganicConsumer @GMOsRR @GMOFreeUSA
20,669126617105567744,Tue Nov 24 12:13:11 +0000 2015,1,1,GovNotice:Voluntary labeling of GMO food https://t.co/sG7epKGxJq   @rosevine3 @VirginiaInCal @TheGOPJesus @OrganicConsumer #GMO
21,669126389283598336,Tue Nov 24 12:12:17 +0000 2015,2,3,GovNotice:Voluntary labeling of GMO salmon https://t.co/sG7epKGxJq @rosevine3 @VirginiaInCal @TheGOPJesus @OrganicConsumer #GMO
22,669126142473936897,Tue Nov 24 12:11:18 +0000 2015,3,3,"Endngrd species permits, including sports-hunted trophy https://t.co/6V6Ss0qhO7 @NoCannedHunting @Protect_Wldlife @_AnimalAdvocate"
23,669125996122152960,Tue Nov 24 12:10:43 +0000 2015,1,0,FinalGovRuling: Naval training impact on marine mammals https://t.co/5Clq4HaMna @napf @WHALES_org @DolphinSeeker30 @DolphinPaige
24,669125824893853696,Tue Nov 24 12:10:03 +0000 2015,0,0,"FinalGovRuling: Atl shark management https://t.co/VvsO4PAfkN
  @SharkAdvocates"
25,669125754840596480,Tue Nov 24 12:09:46 +0000 2015,3,0,"Actor Tarek El Moussa diagnosed w/thyroid cancer https://t.co/KHfvJsVlKI
  @RadChick4Cast @HypothyroidMom"
26,669125265751187456,Tue Nov 24 12:07:49 +0000 2015,6,0,"RT @fractivist: CRAIGSLIST example of how well the #fracking industry is doing in #Colorado
https://t.co/hMn3hdg1WB

@hickforco @RepJaredPo…"
27,668850624650416130,Mon Nov 23 17:56:30 +0000 2015,264,0,"RT @CAATuk: Gov't announces extra £12bn for warships, military jets, etc. No #austerity for arms companies! #WelfareNotWarfare https://t.co…"
28,668817811255468032,Mon Nov 23 15:46:06 +0000 2015,383,0,RT @BernieSanders: We should strengthen and expand Social Security. Read our plan here: https://t.co/IfQMb36IcJ
29,668817080372867073,Mon Nov 23 15:43:12 +0000 2015,29,0,RT @indiancountry: Fairytale That Covers Betrayal and Genocide: Why Schools Need to Stop Spreading Thanksgiving Myth https://t.co/xX3bNDIObn
