,id_str,created_at,retweet_count,favorite_count,text
0,666860240613171200,Wed Nov 18 06:07:25 +0000 2015,1902,0,"RT @warriors: Exhale #DubNation, the streak lives on! https://t.co/0DSJzKUHPM"
1,664909027197894656,Thu Nov 12 20:54:00 +0000 2015,0,1,@disakliman SO EXCITED FOR CHRISTMAS WITH YOU MY LITTLE JEWISH PRINCESS ❤️
2,664908938823905280,Thu Nov 12 20:53:39 +0000 2015,1,0,RT @disakliman: SPENDING KRISTMAS AT THE KEZERIANS @Leeshykez 🙌🏼❄️🎉💘 https://t.co/2hIsSTgrCC
3,664908813724610560,Thu Nov 12 20:53:09 +0000 2015,1,0,"RT @UOVP_Dr_T: Just arrived in the East Bay, home of a great UO Ambassador @Leeshykez  Alysia, you're on my mind--thoughts &amp; prayers! @UOfs…"
4,664908765754355712,Thu Nov 12 20:52:57 +0000 2015,1,0,@UOVP_Dr_T Aw shucks! Thanks Roger :) welcome to my wonderful neck of the woods!
5,660851044184813568,Sun Nov 01 16:09:01 +0000 2015,5,44,It's officially November! Christmas music is now socially acceptable #tgod #ilyxmas 🎄🎁🎄🎁
6,655626806469390336,Sun Oct 18 06:09:46 +0000 2015,266,0,RT @AutzenStudents: 12 Years!!! The streak continues. #LastTimeUWBeatUO
7,653028335686017024,Sun Oct 11 02:04:22 +0000 2015,6,39,"And through it all...I still love my ducks. But seriously, Marcus come back #pls"
8,652478865231577088,Fri Oct 09 13:40:58 +0000 2015,0,1,@s_maj26 tgod this exists ❤️
9,651755386702180352,Wed Oct 07 13:46:07 +0000 2015,2,44,"By the looks of IG, I think Bid Day happened last night 😏 Welcome home Angels, can't wait to meet you all ❤️👼🏼💙"
10,651564224049627136,Wed Oct 07 01:06:31 +0000 2015,3,0,RT @UOpibetaphi: Today is the day we spend all year waiting for: BID DAY! Welcome home Angels 👼🏼
11,651066766525788160,Mon Oct 05 16:09:48 +0000 2015,0,1,"@emijanee anything to make you smile, my love"
12,647642010162065409,Sat Sep 26 05:21:02 +0000 2015,0,1,@TwitterData @DrewJF1 this would have been nice 3 months ago 😑
13,647641023032655872,Sat Sep 26 05:17:07 +0000 2015,1988,0,RT @HoodieAllen: I love my squad
14,647639926461235200,Sat Sep 26 05:12:45 +0000 2015,1307,0,"RT @Athletics: FINAL: #Athletics 5, Giants 4. You’re welcome @Cubs. #BayBridgeSeries #GreenCollar http://t.co/Af0flgWnom"
15,641755057239670784,Wed Sep 09 23:28:23 +0000 2015,0,0,"@UOVP_Dr_T thank you so much, Roger!! Can't wait to be back 💚💛"
16,641754792377761794,Wed Sep 09 23:27:20 +0000 2015,3,59,"""I wish I could trade paralysis with you every other week"" -(my love) @CourtneyKez22"
17,637688149431336960,Sat Aug 29 18:07:57 +0000 2015,258,0,RT @totalsratmove: The University Of Oregon Duck Mascot Stars In The Best Recruitment Video EVER: http://t.co/h6tUUgn7L5 http://t.co/qkT9VF…
18,637292745585901568,Fri Aug 28 15:56:45 +0000 2015,3,29,5 days of weight training in a row got me feelin like @josh94kg and @TonyMo_12 💪🏼
19,636726759799459840,Thu Aug 27 02:27:44 +0000 2015,0,0,@emijanee so excited!!!
20,636692484957929472,Thu Aug 27 00:11:32 +0000 2015,0,43,A HUGE thank you to the @Athletics for the awesome care package. Your support is more appreciated than I can express. #letsgooakland
21,635800575666356224,Mon Aug 24 13:07:24 +0000 2015,0,0,@disakliman thx mom ❤️
22,635600815634280448,Sun Aug 23 23:53:37 +0000 2015,2,76,Goals http://t.co/z50x7yN52N
23,632380877079576576,Sat Aug 15 02:38:44 +0000 2015,1,0,RT @DrewJF1: @Leeshykez b/c i'm doing more photoshop and you asked what I do I made this of us #leeshystrong #goducks http://t.co/SdlsWXGdtA
24,632379080722137088,Sat Aug 15 02:31:36 +0000 2015,0,8,"@UOpibetaphi thank you @libb_bartley, brought me to tears. This was beautiful ❤️"
