,id_str,created_at,retweet_count,favorite_count,text
0,396791396574957568,Sun Nov 03 00:10:15 +0000 2013,0,0,Please follow my personal account ~ @Lilly__hc :)
1,396791315838820352,Sun Nov 03 00:09:56 +0000 2013,0,0,Please follow my fav band ~ @hellocleve they are amazing!!:)
2,396790381826035712,Sun Nov 03 00:06:13 +0000 2013,0,0,"@xRipex Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
3,396790353313157120,Sun Nov 03 00:06:06 +0000 2013,0,0,"@mariajoseibar16 Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
4,396790277031354368,Sun Nov 03 00:05:48 +0000 2013,0,0,"@Rwina0229 Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
5,396790248963072000,Sun Nov 03 00:05:42 +0000 2013,0,0,"@ladadeerien Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
6,396790220479561728,Sun Nov 03 00:05:35 +0000 2013,0,0,"@Lizzy06369631 Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
7,396790194101567488,Sun Nov 03 00:05:28 +0000 2013,0,0,"@mariana411377 Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
8,396790102992904192,Sun Nov 03 00:05:07 +0000 2013,0,0,"@allison12479931 Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
9,396790020209917952,Sun Nov 03 00:04:47 +0000 2013,1,0,"@mc_boueri Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
10,396789994461069312,Sun Nov 03 00:04:41 +0000 2013,0,0,"@Rigosrentals Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
11,396789763489157122,Sun Nov 03 00:03:46 +0000 2013,0,0,"@EftinCosmin Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
12,396789715200114688,Sun Nov 03 00:03:34 +0000 2013,0,0,"@Drey_McGilvery_ Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
13,396789685428961280,Sun Nov 03 00:03:27 +0000 2013,0,0,"@mazenwaytoomeer Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
14,396789618232012800,Sun Nov 03 00:03:11 +0000 2013,0,0,"@rejonbardhi Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
15,396789592281870336,Sun Nov 03 00:03:05 +0000 2013,0,0,"@winaidulma Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
16,396789563731243008,Sun Nov 03 00:02:58 +0000 2013,0,0,"@ItsEmmWby Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
17,396789231210987520,Sun Nov 03 00:01:39 +0000 2013,0,0,"@MarshmallowPuf Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
18,396789172511727616,Sun Nov 03 00:01:25 +0000 2013,0,0,"@creative_court Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
19,396789120967909376,Sun Nov 03 00:01:13 +0000 2013,0,0,"@FuckingYou_N Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
20,396789071055306752,Sun Nov 03 00:01:01 +0000 2013,0,1,"@AniiCardozo1106 Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
21,396788983772250112,Sun Nov 03 00:00:40 +0000 2013,0,0,"@faith_is_faded Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
22,396788952239472640,Sun Nov 03 00:00:32 +0000 2013,0,0,"@ArianaPink2 Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
23,396788922329878528,Sun Nov 03 00:00:25 +0000 2013,0,0,"@Jujuba_Do_Louis Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
24,396788893229789184,Sun Nov 03 00:00:18 +0000 2013,0,0,"@JennyHoranXo Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
25,396788843556663296,Sun Nov 03 00:00:06 +0000 2013,0,0,"@IJennaFarro Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
26,396788817052856320,Sun Nov 03 00:00:00 +0000 2013,0,0,"@maddy_little Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
27,396788783087382528,Sat Nov 02 23:59:52 +0000 2013,0,0,"@shelbyzshock Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
28,396788687977328641,Sat Nov 02 23:59:29 +0000 2013,0,0,"@ElizTroiano Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
29,396788643962314753,Sat Nov 02 23:59:19 +0000 2013,0,0,"@_MarjorieM Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
30,396788614384062464,Sat Nov 02 23:59:12 +0000 2013,0,0,"@_christooturnt_ Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
31,396788584097009664,Sat Nov 02 23:59:05 +0000 2013,0,0,"@skittlespenguin Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
32,396788556133593088,Sat Nov 02 23:58:58 +0000 2013,0,0,"@enddy_alfius Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
33,396788524453994496,Sat Nov 02 23:58:50 +0000 2013,0,0,"@TariCorless2588 Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
34,396788490274627585,Sat Nov 02 23:58:42 +0000 2013,0,0,"@safak_cansu Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
35,396788459974959104,Sat Nov 02 23:58:35 +0000 2013,0,0,"@Captinninaboo Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
36,396788407730724864,Sat Nov 02 23:58:23 +0000 2013,0,0,"@y3llowsubm4rine Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
37,396788370145546241,Sat Nov 02 23:58:14 +0000 2013,0,0,"@O6nKalp Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
38,396788306211770368,Sat Nov 02 23:57:58 +0000 2013,0,0,"@claribel_b3ip65 Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
39,396788276864249856,Sat Nov 02 23:57:51 +0000 2013,0,0,"@orangedae Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
40,396788249156653056,Sat Nov 02 23:57:45 +0000 2013,0,0,"@StrangEMMURE615 Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
41,396788221197447168,Sat Nov 02 23:57:38 +0000 2013,0,0,"@anniemiller3333 Hi I'm Lilly, please can u follow @Ryan__Cleveland he's my fav singer, he is 100% AWESOME!!:) &lt;3"
