,id_str,created_at,retweet_count,favorite_count,text
117,662117012508807168,Thu Nov 05 03:59:31 +0000 2015,0,0,Week 10  Mountain W... https://t.co/L2C2WBMQdy #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/7wEVlMRPiE
118,662089142885482496,Thu Nov 05 02:08:47 +0000 2015,0,0,Hawaii football coa... https://t.co/z0VXZ7Qryu #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/gsvfUg8qJY
119,662022437849030656,Wed Nov 04 21:43:43 +0000 2015,0,0,Nevada vs Fresno St... https://t.co/3pHCP0nN8c #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/ywEsx1w9XB
120,661991681005252608,Wed Nov 04 19:41:30 +0000 2015,0,0,Hawaii football coa... https://t.co/SCL7VqgQ6r #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/Vhnctu8vDJ
121,661949795792130049,Wed Nov 04 16:55:04 +0000 2015,0,0,Boise State uses by... https://t.co/HA89O9JdJi #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/oeEmzJ8FEt
122,661935953993334784,Wed Nov 04 16:00:04 +0000 2015,0,0,Arizona Bowl: Ameri... https://t.co/rm3SwcX3ef #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/3D2v0axBkk
123,661931195840598016,Wed Nov 04 15:41:09 +0000 2015,0,0,Nevada vs. Fresno S... https://t.co/2WrdxmXJAv #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/vYisnm6Obv
124,661905330947788800,Wed Nov 04 13:58:23 +0000 2015,0,0,Hawaii football coa... https://t.co/qnW9lw2Zi1 #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/Dy1pIGMJuF
125,661893536594268160,Wed Nov 04 13:11:31 +0000 2015,0,0,Air Force Football:... https://t.co/cy1C1CYgkq #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/b92aUz9TR4
126,661757312193839104,Wed Nov 04 04:10:12 +0000 2015,0,1,San Diego State bas... https://t.co/WozWWSb6G1 #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/joW56PQY7S
127,661733204332642304,Wed Nov 04 02:34:24 +0000 2015,0,0,Mountain West footb... https://t.co/UHhNuVuevk #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/g01ZEXpv0y
128,661706753529122816,Wed Nov 04 00:49:18 +0000 2015,1,0,Week Nine Mountain ... https://t.co/vsHtjTzpS0 #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/il3X4PtHZl
129,661695670512803840,Wed Nov 04 00:05:16 +0000 2015,0,0,UNLV Basketball: 5 ... https://t.co/GFi044XLiF #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/28pZ51FmJh
130,661676530964107264,Tue Nov 03 22:49:12 +0000 2015,0,0,UNLV basketball: Re... https://t.co/KmBegEwpEN #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/iw7PdpW2kk
131,661590140494548992,Tue Nov 03 17:05:55 +0000 2015,0,0,New Mexico Basketba... https://t.co/z95fpcsaac #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/upIIiZ4Rna
132,661578371214610432,Tue Nov 03 16:19:09 +0000 2015,0,0,Hawaii Football: De... https://t.co/lNX6FD8jCZ #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/P8Y35YSUPu
133,661574952592666624,Tue Nov 03 16:05:34 +0000 2015,0,0,Week 10 Mountain We... https://t.co/DWPostFkkV #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/Z8a1CBJwcM
134,661552121519538176,Tue Nov 03 14:34:51 +0000 2015,0,0,Hawaii will not use... https://t.co/rtnePf9vsW #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/lWx6J6jhHi
135,661306552662405120,Mon Nov 02 22:19:03 +0000 2015,0,0,Who is the best run... https://t.co/ytdurTxpar #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/eem3icQLyY
136,661288255829049344,Mon Nov 02 21:06:20 +0000 2015,0,0,Boise State Footbal... https://t.co/lKmWt7TLk7 #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/AcV1BH2sZg
137,661276420883156992,Mon Nov 02 20:19:19 +0000 2015,0,0,Hawaii football: Wa... https://t.co/WrTbcDjm5e #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/TCdX6vMPRb
138,661208271512997889,Mon Nov 02 15:48:31 +0000 2015,0,0,PODCAST: Week 9 Mou... https://t.co/gYDBVr3Zi0 #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/aDbI3bdnRh
139,661193053013540864,Mon Nov 02 14:48:02 +0000 2015,1,0,Boise State lands D... https://t.co/57oBB0BfFA #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/cpAIfmT8GH
140,661182149224087552,Mon Nov 02 14:04:43 +0000 2015,0,1,UNLV head coach Ton... https://t.co/wX143XQ7IH #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/oRUpKqhVkX
141,660981467544064000,Mon Nov 02 00:47:16 +0000 2015,0,0,Meet the Interim He... https://t.co/SwyLpx8sMc #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/FwKf5qEL6v
142,660958681253613568,Sun Nov 01 23:16:44 +0000 2015,0,0,Hawaii has fired No... https://t.co/LhJSFDFyoo #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/YmguqSdBzK
143,660955046801047552,Sun Nov 01 23:02:17 +0000 2015,0,0,Where does the Hawa... https://t.co/g0cS35CeEj #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/f2CKMYaNhi
144,660943607654846464,Sun Nov 01 22:16:50 +0000 2015,0,0,Hawaii football: No... https://t.co/fwuzpcrL9L #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/hXONk7t3fB
145,660807517753077760,Sun Nov 01 13:16:04 +0000 2015,0,0,Wyoming to take par... https://t.co/Ni4qoy0sfo #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/Z9Lj3higOY
146,660788568185401344,Sun Nov 01 12:00:46 +0000 2015,0,0,Utah State vs Wyomi... https://t.co/8YlpzurJoz #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/5bLprFU1CE
147,660706667730878464,Sun Nov 01 06:35:19 +0000 2015,0,0,Air Force vs. Hawai... https://t.co/2VVKj27oSA #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/T0ENdMPygg
148,660608261935132672,Sun Nov 01 00:04:17 +0000 2015,0,0,UNLV Rebels vs. Boi... https://t.co/haZDpmJhy0 #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/TdK7oGD8Jx
149,660536068115009536,Sat Oct 31 19:17:25 +0000 2015,0,0,Mountain West footb... https://t.co/RrCCsynlPl #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/ucJ8dSjaga
150,660502164607864832,Sat Oct 31 17:02:42 +0000 2015,0,0,San Jose State foot... https://t.co/aLOohwPLU3 #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/6JtT5otGAg
151,660487366893670401,Sat Oct 31 16:03:54 +0000 2015,0,0,San Diego State Foo... https://t.co/7i9PkOilfA #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/OwKDG96DN9
152,660427033474826240,Sat Oct 31 12:04:09 +0000 2015,0,0,Mountain West baske... https://t.co/CfS4UE4Bxb #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/1ttFxbeaIa
153,660279452899774464,Sat Oct 31 02:17:43 +0000 2015,0,0,2015 NBA D-League D... https://t.co/d4LzeVaSKs #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/7KjOQoCEOZ
154,660268244876398592,Sat Oct 31 01:33:11 +0000 2015,0,0,Utah State vs. Wyom... https://t.co/XNKnxtpffy #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/EUG2Gwr5jT
155,660234142412476416,Fri Oct 30 23:17:40 +0000 2015,0,0,New Mexico Football... https://t.co/gHEFGGYlhI #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/NikdCImuSZ
156,660125180597932032,Fri Oct 30 16:04:42 +0000 2015,0,0,Three keys to a UNL... https://t.co/DRUyQSVSub #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/os9WayeuAA
157,660113407828332544,Fri Oct 30 15:17:55 +0000 2015,0,0,Hawaii vs. Air Forc... https://t.co/ZMogQi1qso #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/rj1HqCd53F
158,660109908998619136,Fri Oct 30 15:04:01 +0000 2015,0,0,Mountain West footb... https://t.co/7emI9qkMzv #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/vwRNjML21w
159,660080163158278144,Fri Oct 30 13:05:49 +0000 2015,0,0,Utah State vs. Wyom... https://t.co/8tVX5qfF2Z #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/0VPeVPd10W
160,659977547086598144,Fri Oct 30 06:18:03 +0000 2015,0,0,Utah State vs. Wyom... https://t.co/JxxT8PC0aH #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/xMep49QVCB
161,659875984699621377,Thu Oct 29 23:34:29 +0000 2015,0,0,Nevada Basketball :... https://t.co/y4XitQo9DW #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/kKeKJ7mlIJ
162,659864898977972224,Thu Oct 29 22:50:26 +0000 2015,0,0,Wyoming vs. Utah St... https://t.co/jm0k1NVs3s #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/FWeZBxf2h7
163,659811613562671104,Thu Oct 29 19:18:42 +0000 2015,0,0,Boise State and the... https://t.co/r27Y0G9ylD #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/8nw8Q0eAA1
164,659805218788347904,Thu Oct 29 18:53:17 +0000 2015,0,0,Utah State Basketba... https://t.co/tf3E7a50AD #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/YiKOofZlSF
165,659702325246726145,Thu Oct 29 12:04:25 +0000 2015,0,0,PODCAST: Week 9 Mou... https://t.co/nIxE9BbsCt #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/ziABMQLl45
166,659661042478288897,Thu Oct 29 09:20:23 +0000 2015,0,0,Week 8 Mountain Wes... https://t.co/x4YzVupORF #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/JIIud7XRHi
167,659653052228435968,Thu Oct 29 08:48:38 +0000 2015,0,0,Mountain West quiet... https://t.co/BSs4LvVL0c #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/LSMFj6H8Wv
168,659649549024161792,Thu Oct 29 08:34:42 +0000 2015,0,0,Nevada Basketball: ... https://t.co/RtAkytwHy4 #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/Bvce8bxUg3
169,659339610502270976,Wed Oct 28 12:03:07 +0000 2015,0,0,Mountain West footb... https://t.co/NRkft8lMRj #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/wS9hsEGLk4
170,659184882992611328,Wed Oct 28 01:48:17 +0000 2015,0,0,Mountain West playe... https://t.co/dyb8aIppHn #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/ODMYDZdeV2
171,659151034644729856,Tue Oct 27 23:33:47 +0000 2015,0,0,Nevada Football: Vi... https://t.co/6Fahu8FNq5 #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/ld6htiVku7
172,659068022812835840,Tue Oct 27 18:03:56 +0000 2015,0,0,Week 9 Mountain Wes... https://t.co/2N5uM8ma00 #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/6FDf1Fpc3g
173,659043323349364736,Tue Oct 27 16:25:47 +0000 2015,0,0,Week 8 Mountain Wes... https://t.co/ps9gUOK9JG #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/DSk985tTOF
174,659036365443563520,Tue Oct 27 15:58:08 +0000 2015,0,0,Wyoming Football: C... https://t.co/9ExY3f19pd #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/Y2VSnGZN1m
175,658977527147266048,Tue Oct 27 12:04:20 +0000 2015,0,0,San Jose State foot... https://t.co/T3Y3kBWMLI #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/ssUx3Pa0Qa
176,658841785599287296,Tue Oct 27 03:04:57 +0000 2015,0,0,Week 8 Mountain Wes... https://t.co/GzvnAHhf6F #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/gAdtq7S81A
177,658573657933877248,Mon Oct 26 09:19:30 +0000 2015,0,0,PODCAST: Week 8 Mou... https://t.co/OADJ0cLtEz #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/jHPj1TmOAk
178,658373835155095553,Sun Oct 25 20:05:28 +0000 2015,0,0,Boise State Footbal... https://t.co/wPlfkyaDvF #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/Eqiyl6iD1m
179,658347098501328896,Sun Oct 25 18:19:14 +0000 2015,0,0,San Jose State vs. ... https://t.co/reyW5p9VpM #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/G7lRl5dm82
180,658313319355297792,Sun Oct 25 16:05:00 +0000 2015,0,1,UNLV's Thomas and M... https://t.co/vrrYjOrszp #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/A8HERxgbdV
181,658253089950953472,Sun Oct 25 12:05:41 +0000 2015,0,0,Mountain West Hoops... https://t.co/rTJ9pgFECL #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/IiiRUT8hsB
182,658124193171509248,Sun Oct 25 03:33:29 +0000 2015,0,0,UNLV Basketball: In... https://t.co/6k2cJTESlm #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/T8oBf8qAYN
183,658120410970480640,Sun Oct 25 03:18:27 +0000 2015,0,0,Nevada Football:Wol... https://t.co/jVO5buMCIq #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/B2bjB1Ah3H
184,658117082932908033,Sun Oct 25 03:05:14 +0000 2015,0,0,Fresno State footba... https://t.co/X6M03MeIWh #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/4VnXF47h5Z
185,658112847956676608,Sun Oct 25 02:48:24 +0000 2015,0,0,Mountain West footb... https://t.co/FIjmYWWUK2 #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/PwoN2hHBgK
186,658109352339836928,Sun Oct 25 02:34:31 +0000 2015,0,0,Utah State vs. San ... https://t.co/eWGoeYoEa0 #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/tLwDy4uMNK
187,658105668105187328,Sun Oct 25 02:19:52 +0000 2015,0,0,Hawaii vs. Nevada: ... https://t.co/6J5NQfwOWM #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/ehOWCfLW1n
188,657727892848181249,Sat Oct 24 01:18:44 +0000 2015,0,0,Utah State vs. San ... https://t.co/rgmmTH5otu #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/reuAG8hhi1
189,657644785432326144,Fri Oct 23 19:48:29 +0000 2015,0,0,Fresno State footba... https://t.co/2V6txEKm7f #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/vuIDhVU633
190,657614469753794560,Fri Oct 23 17:48:02 +0000 2015,0,0,The Wyoming Cowboys... https://t.co/LycoxWrRj3 #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/9rajmBe6lB
191,657611083096588288,Fri Oct 23 17:34:34 +0000 2015,0,0,Week 7 Mountain Wes... https://t.co/3KI9kFPWB6 #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/OV9DTimr4A
192,657573475989655552,Fri Oct 23 15:05:08 +0000 2015,0,0,Fresno State vs. Ai... https://t.co/RJ5uRkIkIC #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/7DVSO7bkF4
193,657569489391763456,Fri Oct 23 14:49:17 +0000 2015,0,0,Where does Utah Sta... https://t.co/ZjGDg06Rth #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/MO7fNI4m3S
194,657532613163266048,Fri Oct 23 12:22:46 +0000 2015,0,0,San Diego State Foo... https://t.co/TmLj1nWQj6 #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/66oLurjkUh
195,657365315165155328,Fri Oct 23 01:17:59 +0000 2015,0,0,Nevada Football: Ke... https://t.co/zQc7gkscIq #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/Mnwz6Zp8dr
196,657244501967179776,Thu Oct 22 17:17:54 +0000 2015,0,0,Wyoming Football: C... https://t.co/hSXPgblQQU #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/R9HBBNSUhZ
197,657226021658189824,Thu Oct 22 16:04:28 +0000 2015,0,0,Boise State Footbal... https://t.co/3r5Ru3N8gx #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/mh1ci0eocB
198,657210786893328384,Thu Oct 22 15:03:56 +0000 2015,0,1,Boise State and the... https://t.co/j7XAMceTvb #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/kEXh1YuYk7
199,657199203307794434,Thu Oct 22 14:17:54 +0000 2015,0,0,PODCAST: Week 8 Mou... https://t.co/ylpFjAahcb #CSURams #Rams #ColoradoStateUniversity | https://t.co/jmwujMy902 https://t.co/0WDnEuEC3E
