,id_str,created_at,retweet_count,favorite_count,text
0,166490398817132544,Mon Feb 06 11:56:18 +0000 2012,1,0,ARRRGH we are looking so much forward to see you tomorrow for SMCCPH lunch discussion! =)
1,164639484468666368,Wed Feb 01 09:21:26 +0000 2012,0,0,Vi har stadigvæk et par pladser til vores lunch discussion - skal i ikke med ? vi lover i får lov til at kloge jer =) http://t.co/nFpt8FeQ
2,161749722657333248,Tue Jan 24 09:58:33 +0000 2012,4,0,Skal i med til vores SMCCPH lunch discussion den 7. februar på Café Phønix på vesterbrogade? det tror vi nok i skal =) http://t.co/6TI2zwd4
3,130939095261253632,Mon Oct 31 09:28:07 +0000 2011,0,0,der er links fra google + arrangementet på bloggen nu http://t.co/V1G5cHQy
4,129923238519250945,Fri Oct 28 14:11:28 +0000 2011,0,0,very very special #ffdk to the AWESOME @stinesorensen and @bm_cph and @vadnu and @sannefabiola and Thomas bering =) for being +1000
5,129807514048012288,Fri Oct 28 06:31:37 +0000 2011,0,0,@tinemuller tak tine - godt at se dig =)
6,129657378546270208,Thu Oct 27 20:35:02 +0000 2011,1,0,RT @AArenshoej: Super godt seminar om Google+ specielt efter Thomas Berings indlæg er jeg overbevist! #smccph
7,129622267620634626,Thu Oct 27 18:15:31 +0000 2011,0,0,Hey vi har prøvet at retweete istedet for selv at tweete idag. Fungerede det godt?
8,129621898186334208,Thu Oct 27 18:14:03 +0000 2011,1,0,"RT @brandttoby: At høre Google's egen mand tale til #smccph i dag var freaking great. Passioneret, hemmelighedsfuld, nørdet, gøglet og s ..."
9,129621876644380674,Thu Oct 27 18:13:58 +0000 2011,1,0,"RT @vadnu: OH'er: ""Ender vi alle i Den Onde Cirkel?"" #smccph #badabing #takforidag"
10,129596861970513921,Thu Oct 27 16:34:34 +0000 2011,1,0,"RT @KennethDahlin: Googles råd til virksomheder lige nu: ""implementer googles +1 knap"" #Google #smccph"
11,129596754604720128,Thu Oct 27 16:34:08 +0000 2011,3,0,"RT @vadnu: OH'er: ""De burde fixe Grækenland, før de fixer cookies."" #google #smccph"
12,129594716500135936,Thu Oct 27 16:26:02 +0000 2011,1,0,"RT @thomasbigum: @KennethDahlin fedt. Det mangler på FB, så det kan man nok hos dem til nytår :-) #smccph"
13,129592970478489600,Thu Oct 27 16:19:06 +0000 2011,2,0,RT @KennethDahlin: Google+ til virksomheder gør det nemmere at segmentere dine fans via cirkler! Awesome stuff! #smccph #Google
14,129592100596617217,Thu Oct 27 16:15:39 +0000 2011,1,0,RT @KathrineVang: Er muligvis ved at blive overbevist om værdien af G+ af Thomas fra #Google... #smccph #HarVæretSkeptiskLænge
15,129591580750385152,Thu Oct 27 16:13:35 +0000 2011,2,0,RT @KennethDahlin: Det blivet kraftigt antydet at Google+ til virksomheder kommer ud til jul! #smccph
16,129589018202615809,Thu Oct 27 16:03:24 +0000 2011,1,0,"RT @rfrederiksen: 'Google+ er jo, på god sydcalifornisk hippie og åben sandal maner til for jer, dig! - sådan da' Thomas, Google Danmark ..."
17,129582567119794176,Thu Oct 27 15:37:46 +0000 2011,1,0,"RT @rfrederiksen: 'det bedste', 'bedre end', 'gør det anderledes' - masser af (subjektive) roser til Google+ men har ikke hørt definitiv ..."
18,129574826955374593,Thu Oct 27 15:07:00 +0000 2011,1,0,RT @redsoda: Sanne fabiola get's Down and dirty with Google + at #smccph  http://t.co/mNMz4jnt
19,129568232725164033,Thu Oct 27 14:40:48 +0000 2011,1,0,"RT @oydy: Google+ is a ""Mental, digital candybar"" acc. to @vadnu :-) #smccph"
20,129566065566027776,Thu Oct 27 14:32:11 +0000 2011,1,0,RT @risager: Kvalificerede overspringshandlinger er det nye sort #smccph
21,129561434551095296,Thu Oct 27 14:13:47 +0000 2011,1,0,"RT @oydy: Google+ is a ""Combination of tumbler, twitter og jaiku"" according to @vadnu talking @ #smccph event (@ Burson-Marsteller Copen ..."
22,129560957029588992,Thu Oct 27 14:11:53 +0000 2011,1,0,RT @redsoda: Blurry Mads Kristensen at #smccph talking about The infrastructure on + vs. fb http://t.co/fbNzOSRQ
23,129559212710838273,Thu Oct 27 14:04:58 +0000 2011,1,0,"RT @oydy: Google+ is inspiring and users share with more and better context #smccph Mads-Jakob Vad Kristensen, Berlingske"
24,129557720599769088,Thu Oct 27 13:59:02 +0000 2011,2,0,"RT @thomasbigum: vær flittig på hashtag #smccph pleeez. Jeg er ked af at måtte misse, pga tur til Aarhus for at tale om FB vs Google vs  ..."
25,129473264035704832,Thu Oct 27 08:23:26 +0000 2011,0,0,@livingsmarttv det glæder jeg mig til at høre=)
26,129091670905065472,Wed Oct 26 07:07:07 +0000 2011,0,0,"programmet er klart- alt er sat i scene. Vi kan ikke vente til imorgen hvor vi skal se en masse af jer til et ""udsolgt"" google + arr. hos..."
27,126222459774046208,Tue Oct 18 09:05:54 +0000 2011,0,0,"@idabrixtofte der skulle have stået ""mange pladser tilbage""... men blev cutted off. vi har næææsten udsolgt = det er ikke kuldsejlet ?"
28,126219288209137666,Tue Oct 18 08:53:18 +0000 2011,2,0,pssst ... pssst. hvis i skal med til #smccph 's google + arrangement så skal i altså tage at tilmelde jer - der er ikke særlig mange...
29,125817212832460800,Mon Oct 17 06:15:35 +0000 2011,1,0,RT @redsoda: lorte lort.. ved ikke hvad der sker for hootsuite... den tæller ikke ordentligt... - her er linket =) http://t.co/olzSyG0s
30,125816779896397824,Mon Oct 17 06:13:52 +0000 2011,1,0,RT @redsoda: så er vi klar til tilmeldinger på @smccph arrangement om google + den 27. oktober hos Burson-Marsteller (og godmorgen =)...
31,75494345360416768,Tue May 31 09:30:29 +0000 2011,3,0,tilløb til opsummering af vores personlig branding arrangement i sidste uge - og vi har inkluderet et co-creation opråb: http://ow.ly/56qQS
32,73663018256433152,Thu May 26 08:13:26 +0000 2011,0,0,"@BM_Cph igen, mange tak fordi vi måtte komme!"
33,73660951395696641,Thu May 26 08:05:14 +0000 2011,0,1,Vi er stadigvæk helt høje over personlig branding arrangementet hos @BM_cph her er lidt ekstra brainfood omkring branding http://ow.ly/53koG
34,73403548859236352,Wed May 25 15:02:24 +0000 2011,0,0,Så er døren lukket
35,73399068109447168,Wed May 25 14:44:36 +0000 2011,0,0,"Hvis du er forsinket har du nu et kvarter inden vi lukker dørene, ellers too bad"
36,73362213020250112,Wed May 25 12:18:09 +0000 2011,3,0,vi har fire pladser ledigt til i eftermiddag grundet afbud - kig her hvis i vil vide hvordan i får en af dem http://ow.ly/52xHR
37,72887329521537024,Tue May 24 04:51:08 +0000 2011,1,0,Jeg har snakket med @Laurajul om hendes tanker om at blive set som et personligt brand- check it out (og vi ses imorgen=) http://ow.ly/51m8Y
38,68659341867225088,Thu May 12 12:50:37 +0000 2011,0,0,det overgår vores forstand! - 18 billetter tilbage til arrangementet den 25 hos Burson-Marsteller (@BM_Cph) http://ow.ly/4SW6g
39,68577549483122688,Thu May 12 07:25:36 +0000 2011,5,1,Næste event er om personlig branding. 25. maj hos Burson-Marsteller. Mød @timvang og @julialahme sign up her: http://ow.ly/4SM45
