,id_str,created_at,retweet_count,favorite_count,text
0,528825866726277120,Sun Nov 02 08:28:06 +0000 2014,0,0,@TREHANABHI Advice me some
1,528821739346604032,Sun Nov 02 08:11:42 +0000 2014,0,0,"#AHealthyMind My relative is suffring frm schzophenia,we r doing every possible effort to make her cure but she don't take medicines.Advice"
2,528821426719977472,Sun Nov 02 08:10:27 +0000 2014,69,0,RT @AartiMadan: In old age parents go through pain when left alone. So important for us to regularly talk with them and show that we love. …
3,253821050809376769,Thu Oct 04 11:37:08 +0000 2012,0,1,@ThaisMorais__ heyy..which country are you from???
4,253819394482905088,Thu Oct 04 11:30:34 +0000 2012,0,0,@steefaniblauth hey...
5,120006508787408896,Sat Oct 01 05:25:55 +0000 2011,241,0,RT @andersoncooper: Bully and suicide victim jamey rodemeyer's sister reveals the taunting she heard from bullies after her brother's su ...
6,120006232013668352,Sat Oct 01 05:24:49 +0000 2011,176,0,RT @eonline: Lady Gaga Dedicates Song to Bullied Jamey Rodemeyer in Vegas http://t.co/aHrE9CUT
