,id_str,created_at,retweet_count,favorite_count,text
0,650013872460558336,Fri Oct 02 18:25:58 +0000 2015,0,1,"@AndyBVB,@JinxxBVB,@JakePittsBVB,and @ccbvb This is the only one I made in Photoshop so far :) http://t.co/KKFl4kN4is"
1,650013277951500288,Fri Oct 02 18:23:36 +0000 2015,0,0,"@AndyBVB,@JinxxBVB,@JakePittsBVB,and @ccbvb I'm a beginner at graphic design though"
2,650012901235904513,Fri Oct 02 18:22:06 +0000 2015,0,0,"@AndyBVB,@JinxxBVB,@JakePittsBVB,and @ccbvb Hey guys um I've been making some logos for ya and I wonder if you'd like them :)"
3,650008933025845248,Fri Oct 02 18:06:20 +0000 2015,0,0,@Ah0yCapn I love Silent Hill :)
4,649996686849392640,Fri Oct 02 17:17:41 +0000 2015,0,0,Time to do some graphic designing while I listen to music :)
5,649991059976683520,Fri Oct 02 16:55:19 +0000 2015,0,0,@Ah0yCapn yeah I love spamming the favorite button sorry XD
6,649987234716876800,Fri Oct 02 16:40:07 +0000 2015,0,0,@Ah0yCapn I'm a girl :)
7,649986038618828800,Fri Oct 02 16:35:22 +0000 2015,0,0,@Ah0yCapn so true
8,649985887867158529,Fri Oct 02 16:34:46 +0000 2015,0,0,@Ah0yCapn I would care :(
9,649985568105988096,Fri Oct 02 16:33:30 +0000 2015,0,0,@Ah0yCapn same here
10,649985329735299072,Fri Oct 02 16:32:33 +0000 2015,0,0,@Ah0yCapn hi :)
11,649719185451446272,Thu Oct 01 22:54:59 +0000 2015,40,0,RT @JoshKwondikeBar: RT for a follow
12,649664462727835648,Thu Oct 01 19:17:32 +0000 2015,0,0,"My new header photo is of my logo that I made in Photoshop,it's good for a beginner at graphic design XD"
13,649648026076770304,Thu Oct 01 18:12:13 +0000 2015,0,0,@michaelvampire Hell Yeah!! : )
14,649647667564388352,Thu Oct 01 18:10:48 +0000 2015,2,0,RT @DeepDarkness11: RT if you love Halloween 🎃🎃
15,649647447929692160,Thu Oct 01 18:09:56 +0000 2015,0,0,I'm listening to Marilyn Manson as I do some graphic designing right now :)
16,649570045509681152,Thu Oct 01 13:02:21 +0000 2015,0,1,"@Blxcked0ut YAY!! I love Halloween,it's my favorite holiday ^_^"
17,649313629435727872,Wed Sep 30 20:03:27 +0000 2015,0,0,@ChrisABiersack Aww how cute :)
18,649266397919465472,Wed Sep 30 16:55:46 +0000 2015,0,0,@ShabuandMein That looks so yummy!! ^_^
19,649203981315670016,Wed Sep 30 12:47:45 +0000 2015,0,0,@ShabuandMein You're welcome :)
20,649203591350210561,Wed Sep 30 12:46:12 +0000 2015,0,1,@IAm_Tashawn Thanks for following me Marquis :)
21,648947910676189184,Tue Sep 29 19:50:13 +0000 2015,0,1,@ShabuandMein Your ramen is just to die for I love it!!!! It's so yummy!!!!
22,648920673885286400,Tue Sep 29 18:01:59 +0000 2015,0,0,@Zak_Bagans Hi Zak!! :)
23,648918799861841924,Tue Sep 29 17:54:32 +0000 2015,0,0,"@IAm_Tashawn Hey Marquis It's me Carlin,follow me :)"
24,611311948181975040,Wed Jun 17 23:18:20 +0000 2015,0,2,"@AndyBVB,@AshleyPurdy,@JinxxBVB,@JakePittsBVB,@ccbvb Happy BVB Day guys!! I love you!! I hope to see you in Boston someday!! 😊❤️"
25,599228862380253184,Fri May 15 15:04:28 +0000 2015,0,0,"@billburr Hey Bill you were hilarious last night,you're my favorite comedian and I knew you would notice my Bruins sweatshirt. :)"
26,574217725901434880,Sat Mar 07 14:39:08 +0000 2015,1,1,"@AndyBVB You guys were awesome!!,you made my first concert really special thank you I can't wait to see you guys in Boston someday!! 😊"
