,id_str,created_at,retweet_count,favorite_count,text
121,668685947438030849,Mon Nov 23 07:02:08 +0000 2015,2,1,How to plan a productive day #productivity;https://t.co/yty5eppidZ
122,668682643668656128,Mon Nov 23 06:49:00 +0000 2015,0,2,5 Essential tips for maintaining high self esteem #confidence;https://t.co/VDkszADoOa
123,668679398774718464,Mon Nov 23 06:36:06 +0000 2015,4,1,7 Tips to stop seeking approval #selfesteem;https://t.co/cBxPA1VP5O
124,668674114723446786,Mon Nov 23 06:15:06 +0000 2015,0,4,7 Simple exercises to raise your self esteem #selfconfidence;https://t.co/bvXm9FNX3u
125,668671120485298176,Mon Nov 23 06:03:13 +0000 2015,2,3,9 Ways to be a conversation killer #communicationskills;https://t.co/aZ4oZfZqF1
126,668666789396652032,Mon Nov 23 05:46:00 +0000 2015,2,1,11 Behavioural symptoms of stress #stressmanagement;https://t.co/LZaDBTXfU5
127,668663328240230402,Mon Nov 23 05:32:15 +0000 2015,2,1,7 Tips to develop a personal growth mindset #selfhelp;https://t.co/1BtQyr5W1f
128,668659492121411585,Mon Nov 23 05:17:00 +0000 2015,2,1,8 Coaching questions to create a career development plan #careermanagement;https://t.co/kB0VpXMDo9
129,668655342918705152,Mon Nov 23 05:00:31 +0000 2015,4,0,7 Critical elements of a time management mindset #timemanagement;https://t.co/lyUllXS1XW
130,668651692725006336,Mon Nov 23 04:46:01 +0000 2015,5,2,9 Psychological symptoms of stress #stressmanagement;https://t.co/axPa8vcgO5
131,668647679153557504,Mon Nov 23 04:30:04 +0000 2015,2,0,Why you should adopt a positive attitude #positivity;https://t.co/2MqF2KUU4p
132,668643899842428928,Mon Nov 23 04:15:03 +0000 2015,2,1,8 Strategies for eliminating time wasters #timemanagement;https://t.co/hFxK0xk4Fs
133,668640161966759937,Mon Nov 23 04:00:12 +0000 2015,7,2,Living an emotionally intelligent life #emotionalintelligence;https://t.co/ctcjWN9afB
134,668636371972657152,Mon Nov 23 03:45:08 +0000 2015,2,1,Are you being aggressive? 12 Signs of aggression you need to recognise #assertiveness;https://t.co/x3LEwLjtvD
135,668632601599586304,Mon Nov 23 03:30:09 +0000 2015,0,0,Design your life to avoid stress #stressmanagement;https://t.co/lvrnJJyxbM
136,668628806815653888,Mon Nov 23 03:15:04 +0000 2015,1,3,8 Life lessons you can learn from sport and hobbies #personaldevelopment;https://t.co/M7Pkp9Tkfc
137,668625213630849026,Mon Nov 23 03:00:48 +0000 2015,2,0,6 Core benefits of personal development #personaleffectiveness;https://t.co/Ve96FUedX8
138,668621249522835456,Mon Nov 23 02:45:02 +0000 2015,4,2,12 Aspects of assertive behaviour #assertiveness;https://t.co/fiRXK8kVC6
139,668617494157000704,Mon Nov 23 02:30:07 +0000 2015,0,1,11 Benefits of high self esteem #confidence;https://t.co/dvT2t9w0NR
140,668613759494201344,Mon Nov 23 02:15:17 +0000 2015,2,2,How to stay focused throughout the day #timemanagement;https://t.co/plR5Zjioyb
141,668610091231395840,Mon Nov 23 02:00:42 +0000 2015,5,0,11 Symptoms of poor time management #timemanagement;https://t.co/IqfjBCMwSC
142,668605392453304322,Mon Nov 23 01:42:02 +0000 2015,1,0,9 Signs of passive behaviour. Are you being too selfless? #assertiveness;https://t.co/dvmGmpQouj
143,668602428732911616,Mon Nov 23 01:30:15 +0000 2015,0,0,13 Approval seeking behaviours you need to stop #emotionalintelligence;https://t.co/YtA8g5ZKKu
144,668598677548716032,Mon Nov 23 01:15:21 +0000 2015,4,0,12 Signs of Emotional Maturity #emotionalintelligence;https://t.co/PyIOfewfzZ
145,668594969523986432,Mon Nov 23 01:00:37 +0000 2015,4,0,8 Examples of Passive Aggressive Behaviour #emotionalintelligence;https://t.co/CluAJbPt6k
146,668591049451925505,Mon Nov 23 00:45:02 +0000 2015,3,0,Rise early and boost your performance #selfdiscipline;https://t.co/BrJOzl0Y3e
147,668583553987407873,Mon Nov 23 00:15:15 +0000 2015,0,0,Picture goals book #goals;https://t.co/u6wV1UHPuM
148,668579780221116416,Mon Nov 23 00:00:15 +0000 2015,3,0,The Power of thoughts #thinkingskills;https://t.co/Wp7TXGJdx4
149,668576712242962434,Sun Nov 22 23:48:04 +0000 2015,2,1,7 Ways to be yourself when others disapprove #approval;https://t.co/vwRTTbnACv
150,668572921732997120,Sun Nov 22 23:33:00 +0000 2015,3,2,Overcoming setbacks - 7 Steps to take when your plan fails #setbacks;https://t.co/2g03yIwrZt
151,668568921335865344,Sun Nov 22 23:17:06 +0000 2015,2,1,9 Factors which create a stress free workplace #stressmanagement;https://t.co/xBwUGwe8so
152,668565638839930881,Sun Nov 22 23:04:04 +0000 2015,2,1,6 Powerful questions for your time mangement review #productivity;https://t.co/HfXtIJPER6
153,668562355492667392,Sun Nov 22 22:51:01 +0000 2015,3,1,7 Emotional symptoms of stress #emotionalstress;https://t.co/vXcD8Xx07t
154,668558577028767748,Sun Nov 22 22:36:00 +0000 2015,2,1,Learning from failure to overcome procrastination #procrastination;https://t.co/rEbHl7Wy7k
155,668554049420197888,Sun Nov 22 22:18:01 +0000 2015,0,0,9 Reasons why you resist change #changemanagement;https://t.co/8LP5pfZDyy
156,668550028391284737,Sun Nov 22 22:02:02 +0000 2015,2,0,8 Personal rights which are essential for quality of life #assertiveness;https://t.co/U6EvoPL6x8
157,668547780823097345,Sun Nov 22 21:53:06 +0000 2015,2,0,4 Pillars of peak performance #peakperformance;https://t.co/RH6oTGtv9N
158,668543481376305153,Sun Nov 22 21:36:01 +0000 2015,3,0,Building resilience in 8 simple steps #resilience;https://t.co/I8G91Nd1Ny
159,668539205048487936,Sun Nov 22 21:19:01 +0000 2015,3,0,Energy building rituals #energymanagement;https://t.co/v3Zef4td7W
160,668536485109497856,Sun Nov 22 21:08:13 +0000 2015,2,2,6 Steps to remove a limiting belief #confidence;https://t.co/M8DX3nfDD8
161,668531182976557058,Sun Nov 22 20:47:09 +0000 2015,3,3,Balance your focus and learn to eat the elephant #timemanagement;https://t.co/g1hvrRCuRz
162,668526620592967680,Sun Nov 22 20:29:01 +0000 2015,5,0,Accept responsibility - the key to better results and relationships #responsibility;https://t.co/Ozrxc0bX0y
163,668523200888889346,Sun Nov 22 20:15:26 +0000 2015,4,1,How to improve your health with self awareness #health;https://t.co/JzN54CF1Fi
164,668519342699642881,Sun Nov 22 20:00:06 +0000 2015,3,0,The importance of motivation #motivation;https://t.co/m9bqAtTRHX
165,668517089498505221,Sun Nov 22 19:51:09 +0000 2015,3,1,10 Physical symptoms of stress you need to be aware of #stressmanagement;https://t.co/1dnR4wcXo7
166,668513552714620928,Sun Nov 22 19:37:06 +0000 2015,2,0,Are you responsible for your life? #responsibility;https://t.co/NiAIdxApSm
167,668508018502430722,Sun Nov 22 19:15:06 +0000 2015,5,1,7 Strategies to stop worrying and start living #confidence;https://t.co/XiHBHT2hma
168,668504332426432513,Sun Nov 22 19:00:27 +0000 2015,3,3,Weekly time management review. Keeping on top of your work #productivity;https://t.co/tJhYwZpMLB
169,668501462708846593,Sun Nov 22 18:49:03 +0000 2015,5,0,7 Tips to relieve stress and anxiety #stressreduction;https://t.co/JYQP9fMgqe
170,668497178885795840,Sun Nov 22 18:32:02 +0000 2015,2,2,"To change a habit, start with awareness #habits;https://t.co/5szObINBQn"
171,668493435482034177,Sun Nov 22 18:17:09 +0000 2015,1,1,7 Essential communication skills #communicaitonskills;https://t.co/GkCKVvK0RQ
172,668489156419559425,Sun Nov 22 18:00:09 +0000 2015,4,0,8 Tips for effective scheduling #timemanagement;https://t.co/RNl6vzZx1J
173,668485136380510208,Sun Nov 22 17:44:11 +0000 2015,1,0,5 Critical reasons why you fail to reach your goals #goals;https://t.co/zT1CA2cyj0
174,668481323946909696,Sun Nov 22 17:29:02 +0000 2015,3,2,What you think of me is none of my business #selfesteem;https://t.co/w9oBn8BDxc
175,668478086921502723,Sun Nov 22 17:16:10 +0000 2015,1,0,Understanding passsive aggressive behaviour #passiveaggressivebehaviour;https://t.co/sVym9uBY6d
176,668474173849776128,Sun Nov 22 17:00:37 +0000 2015,2,0,Developing a problem solving mindset #problemsolving;https://t.co/vmg32svhxO
177,668470755739508736,Sun Nov 22 16:47:02 +0000 2015,4,1,7 Time management mistakes which are costing you dearly #producitivity;https://t.co/hjIHCxelZp
178,668466758383218688,Sun Nov 22 16:31:09 +0000 2015,3,1,8 Productivity boosting behaviours that will boost your performance #timemanagement;https://t.co/WzzkHtwfex
179,668463263487803395,Sun Nov 22 16:17:16 +0000 2015,5,0,7 Principles to help you work smarter not harder #timemanagement;https://t.co/ILsxkwNjXF
180,668459255402528768,Sun Nov 22 16:01:20 +0000 2015,2,0,Work effectively with others #teamwork;https://t.co/3V4y0kOBMk
181,668455180103495680,Sun Nov 22 15:45:08 +0000 2015,1,2,How to improve your time management quickly #productivity;https://t.co/as0OEoff4Y
182,668452169436299264,Sun Nov 22 15:33:11 +0000 2015,1,1,5 Steps which help you to embrace change #changemanagement;https://t.co/h8yidpOBsW
183,668447690624245760,Sun Nov 22 15:15:23 +0000 2015,7,2,8 Rules to be more productive #timemanagement;https://t.co/votLI8LxEw
184,668443869013504000,Sun Nov 22 15:00:12 +0000 2015,3,1,Live in the moment and be happy there #happiness;https://t.co/4ZTQvN4tVc
185,668441304653803520,Sun Nov 22 14:50:00 +0000 2015,2,1,7 Natural energy boosters #energymanagement;https://t.co/z3bLO0djZF
186,668437567428251648,Sun Nov 22 14:35:09 +0000 2015,0,1,How 1 daily action leads to success #success;https://t.co/mz25theyo4
187,668432808608710656,Sun Nov 22 14:16:15 +0000 2015,7,5,4 Reasons why avoidance is not an effective problem solving skill #problemsolving;https://t.co/FAEKkgXDTc
188,668428912012173312,Sun Nov 22 14:00:46 +0000 2015,2,0,Disrupting negative thinking to reduce stress #stressreduction;https://t.co/pu1dqXtQnZ
189,668426207277510656,Sun Nov 22 13:50:01 +0000 2015,2,2,Creating your own personal story - a prerequisite for success #vision;https://t.co/UyoDgpisQz
190,668424190144462849,Sun Nov 22 13:42:00 +0000 2015,1,0,5 Critical elements of a supportive relationship #relationships;https://t.co/lqXthYDXo3
191,668417909656584192,Sun Nov 22 13:17:02 +0000 2015,1,1,Reduce stress with just 1 word #stress;https://t.co/E4R6dOFAXe
192,668413794620678144,Sun Nov 22 13:00:41 +0000 2015,2,1,Fostering self belief #confidence;https://t.co/TGV4A25pF6
193,668410621508124672,Sun Nov 22 12:48:05 +0000 2015,4,2,16 Signs that you are living purposefully #purpose;https://t.co/mS2CMR27lT
194,668407153535905792,Sun Nov 22 12:34:18 +0000 2015,5,0,Time management advice - 7 Tips your boss would never give you #productivity;https://t.co/NAUd5ihxUN
195,668402578737266689,Sun Nov 22 12:16:07 +0000 2015,2,0,Organisational consequences of stress #stress;https://t.co/lBabFgWCvH
