,id_str,created_at,retweet_count,favorite_count,text
0,624323182422392833,Thu Jul 23 21:00:20 +0000 2015,1,1,TY @kestyhanna 4 #Follow. Get Free PDF http://t.co/YX2OmLP9Sg Tutorial for Beginners #vb.net ==&gt; http://t.co/SdMXYOmX2J
1,624323180639850496,Thu Jul 23 21:00:20 +0000 2015,0,0,TY @kirkhuseby 4 #Follow. Get Free PDF Introducing Windows Azure #windows #azure ==&gt; http://t.co/SdMXYOmX2J
2,624323178915999744,Thu Jul 23 21:00:19 +0000 2015,0,0,TY @blakebest13 4 #Follow. Get Free PDF Microsoft Word 2007 (Level 1) #microsoft #word ==&gt; http://t.co/oS2IBe3DsW
3,624323175409561600,Thu Jul 23 21:00:19 +0000 2015,0,0,TY @OtisJayBee 4 #Follow. Get Free PDF PowerPoint 2010 Templates and Slide Masters #microsoft #powerpoint #2010de ==&gt; http://t.co/iE9n2IPjVY
4,624323173308219396,Thu Jul 23 21:00:18 +0000 2015,0,0,TY @samyunq22 4 #Follow. Get Free PDF Introduction to Cryptography #cryptography #introduction ==&gt; http://t.co/PKQNUm8tMG
5,624323171575947264,Thu Jul 23 21:00:18 +0000 2015,0,0,TY @Juice9er 4 #Follow. Get Free PDF Building Access 2010 databases #access #microsoft ==&gt; http://t.co/IDr0uK7vOv
6,624315612911632384,Thu Jul 23 20:30:15 +0000 2015,0,0,TY @tweetinghome 4 #Follow. Get Free PDF A beginner's guide to computer programming #guide #computer #programming ==&gt; http://t.co/1cq7lhoHPA
7,624308099487109120,Thu Jul 23 20:00:24 +0000 2015,0,0,TY @DaniJackk 4 #Follow. Get Free PDF Cellular Network #cellular #networking ==&gt; http://t.co/SdMXYOmX2J
8,624308097884905472,Thu Jul 23 20:00:24 +0000 2015,0,2,TY @YasmineVanWilt 4 #Follow. Get Free PDF C# Programming Tutorial #c# #programming ==&gt; http://t.co/SdMXYOmX2J
9,624308096072990721,Thu Jul 23 20:00:23 +0000 2015,0,0,TY @angelamoorer 4 #Follow. Get Free PDF Microsoft PowerPoint 2010 guide #microsoft #powerpoint #guide ==&gt; http://t.co/cRnepUQPDr
10,624308094286217217,Thu Jul 23 20:00:23 +0000 2015,0,1,TY @Samuelblaq94 4 #Follow. Get Free PDF Cleansing Excel data for import into Access #microsoft #access #excel ==&gt; http://t.co/6A6zGQVbYl
11,624300529926176768,Thu Jul 23 19:30:19 +0000 2015,1,0,TY @JeLaniKamal 4 #Follow. Get Free PDF Java Threads #java #threads ==&gt; http://t.co/k35Weep8SK
12,624300527942303745,Thu Jul 23 19:30:19 +0000 2015,0,0,TY @_drdkrane 4 #Follow. Get Free PDF Adobe InDesign CS6 Tutorial #adobe #indesign #cs6 ==&gt; http://t.co/dWHhhe3bVY
13,624277892042784769,Thu Jul 23 18:00:22 +0000 2015,1,0,TY @Tadzwa 4 #Follow. Get Free PDF The Snake Game Java Case Study #game #java ==&gt; http://t.co/IawHTHhB8A
14,624277889006051328,Thu Jul 23 18:00:21 +0000 2015,0,0,TY @era_hajrizi 4 #Follow. Get Free PDF Home computer security #computer #security ==&gt; http://t.co/8GXtyiuGRx
15,624277887089250306,Thu Jul 23 18:00:21 +0000 2015,1,0,TY @QuieBandz 4 #Follow. Get Free PDF The Snake Game Java Case Study #game #java ==&gt; http://t.co/IawHTHhB8A
16,624277885331881985,Thu Jul 23 18:00:21 +0000 2015,0,0,TY @Tsunerei 4 #Follow. Get Free PDF PowerPoint 2013 Quick Start Guide #microsoft #powerpoint #guide ==&gt; http://t.co/J5bdK7E53v
17,624277883394105344,Thu Jul 23 18:00:20 +0000 2015,0,0,TY @Knine_Osbourne 4 #Follow. Get Free PDF Linux Basics #linux #basics ==&gt; http://t.co/fURxdRTEcB
18,624277881468911616,Thu Jul 23 18:00:20 +0000 2015,0,0,TY @IslandsToday 4 #Follow. Get Free PDF C++ for statisticians #c++ ==&gt; http://t.co/PomTHPmCc6
19,624277879497584640,Thu Jul 23 18:00:19 +0000 2015,0,0,TY @rgkerrbooks 4 #Follow. Get Free PDF AJAX Toolkit Developer's Guide #ajax #guide ==&gt; http://t.co/N8omFBZXHm
20,624277877614379008,Thu Jul 23 18:00:19 +0000 2015,1,0,TY @Enyme 4 #Follow. Get Free PDF Java for Python Programmers #java #programming #python ==&gt; http://t.co/sWsuniAKML
21,624262777985613824,Thu Jul 23 17:00:19 +0000 2015,0,0,TY @Taheyaty 4 #Follow. Get Free PDF http://t.co/YX2OmLP9Sg Tutorial for Beginners #vb.net ==&gt; http://t.co/SdMXYOmX2J
22,624255245376303105,Thu Jul 23 16:30:23 +0000 2015,0,0,TY @tabbyantos 4 #Follow. Get Free PDF Access 2013: Intermediate to  advanced queries #access #queries ==&gt; http://t.co/Ra6UrFLoqi
23,624255243665059840,Thu Jul 23 16:30:22 +0000 2015,0,0,TY @najdy10 4 #Follow. Get Free PDF Microsoft PowerPoint 2013 #microsoft #powerpoint ==&gt; http://t.co/CHyj9TR56z
24,624247692772835328,Thu Jul 23 16:00:22 +0000 2015,0,0,TY @gibonov 4 #Follow. Get Free PDF Word 2010 Training #microsoft #word ==&gt; http://t.co/dghcoQRkq3
25,624247690952511488,Thu Jul 23 16:00:22 +0000 2015,0,0,TY @architect0123 4 #Follow. Get Free PDF Design and UML Class Diagrams #uml #design #class #diagrams ==&gt; http://t.co/nBLWs2hl4q
26,624247688846925825,Thu Jul 23 16:00:21 +0000 2015,0,0,TY @BAmastermind 4 #Follow. Get Free PDF Microsoft Word 2011 Basics for Mac #microsoft #word #mac ==&gt; http://t.co/wFTsY25Otk
27,624240143348600833,Thu Jul 23 15:30:22 +0000 2015,0,0,TY @WonderfulWatch 4 #Follow. Get Free PDF CSS Crash Course #css ==&gt; http://t.co/SYy3ipNu2s
