,id_str,created_at,retweet_count,favorite_count,text
0,650558179638571009,Sun Oct 04 06:28:51 +0000 2015,0,0,HC 2k15💫 https://t.co/Q4Y3ML3xvW
1,647578647591649280,Sat Sep 26 01:09:15 +0000 2015,2416,0,RT @kayshejamesh: everyone when drumline performs  https://t.co/12g0CeWfMp
2,645471231244787712,Sun Sep 20 05:35:08 +0000 2015,0,1,Bama lost ☺️☺️
3,641658435113619456,Wed Sep 09 17:04:27 +0000 2015,1,4,#srinq2016 http://t.co/oxTSl7jnaf
4,622959596563361792,Mon Jul 20 02:41:56 +0000 2015,0,0,#GrowingUpWithMyName thank you Carolyn
5,621093879442345984,Tue Jul 14 23:08:14 +0000 2015,7547,0,RT @PleasingBieber: #TodaysKidsWillNeverKnow the actual excitement of when this took place at school http://t.co/3L220WYMDR
6,621091351740809216,Tue Jul 14 22:58:12 +0000 2015,3560,0,RT @CommonWhiteGirI: #TodaysKidsWillNeverKnow the feeling of going here and how happy you left http://t.co/BAoefAce3h
7,620368179806629888,Sun Jul 12 23:04:34 +0000 2015,7169,0,RT @BabyAnimalPics: Practice makes perfect 😄 http://t.co/dFaz5fx7f8
8,615420900612005888,Mon Jun 29 07:25:51 +0000 2015,3,0,RT @oliviadrue: i'm melting http://t.co/CppoBU9O0x
9,615177735992840193,Sun Jun 28 15:19:36 +0000 2015,2489,0,RT @BabyAnimalPics: puptown funk 🐶 http://t.co/G5Cay45DIS
10,606170467678879744,Wed Jun 03 18:47:56 +0000 2015,72,96,When Cronk is ready for summer http://t.co/4M6k22lGGh
11,605598219590967297,Tue Jun 02 04:54:01 +0000 2015,1,0,"RT @oliviadrue: But I don't WANNA take this precalc final tomorrow 

*lays on floor and screams*"
12,604393496812769281,Fri May 29 21:06:53 +0000 2015,1573,0,RT @BabyAnimalPics: I laughed way too hard http://t.co/48J0bQoemy
13,604288919820083201,Fri May 29 14:11:20 +0000 2015,1,4,Connect the Dots!🔴🔵🔴🔵 http://t.co/G4gsALqxWh
14,600889710706208770,Wed May 20 05:04:05 +0000 2015,2336,0,RT @BabyAnimalPics: *studies for 2 minutes* http://t.co/u8l0zoPma8
15,598324141213650947,Wed May 13 03:09:26 +0000 2015,1,1,I'm still not sick of all the prom pics😅
16,596553775646580739,Fri May 08 05:54:38 +0000 2015,963,0,RT @RelaxVibes: I'm clearly living in the wrong country: http://t.co/EgZtcMrIzF
