,id_str,created_at,retweet_count,favorite_count,text
0,668916847815688192,Mon Nov 23 22:19:39 +0000 2015,0,0,🙌🏼🤘🏼🙌🏼 https://t.co/8wFSjoJhue
1,667845992872435712,Fri Nov 20 23:24:27 +0000 2015,26,0,"RT @ticiaverveer: Derinkuyu 
Ancient underground city
Could shelter 20,000 people with livestock &amp; food #archaeology Cappadocia Turkey http…"
2,667220381464334336,Thu Nov 19 05:58:29 +0000 2015,0,0,#NoDaysOff https://t.co/TfyPad5vLO
3,667088865094582276,Wed Nov 18 21:15:54 +0000 2015,0,0,P90X Kempō time leeeeeego !!
4,666771347817627649,Wed Nov 18 00:14:11 +0000 2015,1,0,RT @EricSoileau: This weather is fa real. #villeplatte
5,666444712107094017,Tue Nov 17 02:36:15 +0000 2015,1,0,RT @LuminousChao: @BDFoxworth https://t.co/UYvBoxtXX3
6,666443636616237056,Tue Nov 17 02:31:59 +0000 2015,0,1,@LuminousChao ty ty
7,666443103528587264,Tue Nov 17 02:29:52 +0000 2015,1,0,RT @TheSassyTJ: @brycemorein  https://t.co/wIcgP6IcfR
8,666441655445131264,Tue Nov 17 02:24:07 +0000 2015,1,4,"Here's a little #SneakPeek of the next #painting ~ #Chai 

#Art #UltimateSuperGeometry #goldenratio #iconography https://t.co/MKaCSSQh90"
9,665725895835910144,Sun Nov 15 02:59:56 +0000 2015,1,0,RT @SamuelGWalters: #Quantum mechanical derivation of the Wallis formula for π. (How interesting!) https://t.co/56HScL4HI9
10,665688108394921984,Sun Nov 15 00:29:47 +0000 2015,0,5,#VieÀLaFrance https://t.co/dYOBzphPP0
11,665624183917772800,Sat Nov 14 20:15:46 +0000 2015,63,0,"RT @ticiaverveer: In Middle Ages houses were built inside the Roman Amphitheater in Arles
Structure became a walled town #archaeology https…"
12,665326894749868036,Sat Nov 14 00:34:27 +0000 2015,3,3,#Prayers4Paris https://t.co/0XW46mgzKZ
13,665290613370175488,Fri Nov 13 22:10:17 +0000 2015,1,3,My thoughts and prayers go out to Paris France and all affected
14,665267454344499200,Fri Nov 13 20:38:15 +0000 2015,7453,0,RT @portrayaI: time...https://t.co/ZvsEJOO46Q
15,665247998515933184,Fri Nov 13 19:20:57 +0000 2015,102,0,RT @MIT: New MIT system uses shockwaves to remove salt from water https://t.co/ATQ6E30TKD #desalination https://t.co/ZsFcLlFpnz
16,665042565624758272,Fri Nov 13 05:44:38 +0000 2015,0,3,"Wow, I wish you could see the stars through my eyes right now"
17,665033394774929408,Fri Nov 13 05:08:11 +0000 2015,0,1,#ThrowbackThursday  https://t.co/gn5YaoH8iZ
18,665030662882111488,Fri Nov 13 04:57:20 +0000 2015,0,0,#JewelOfTheKingdom
19,664997259872890880,Fri Nov 13 02:44:36 +0000 2015,1,2,💫🌠 #shootingstar 🌠💫 https://t.co/jeBDT4YGUb
20,664992753588137984,Fri Nov 13 02:26:42 +0000 2015,22409,0,"RT @Way_Things_Work: Cover the middle and you go faster, cover the outside and you go slower. http://t.co/0Fl2X87vZP"
21,664938673259982848,Thu Nov 12 22:51:48 +0000 2015,65,0,RT @openculture: The Open Goldberg Variations: J.S. Bach’s Masterpiece Free to Download https://t.co/lRD9kXFgMi https://t.co/xd7PRJnwsu
22,664887277592514560,Thu Nov 12 19:27:34 +0000 2015,182,0,RT @ahencyclopedia: The Newly Discovered Tablet V of the Epic of Gilgamesh: http://t.co/1sSSjZmL26 http://t.co/UXb15n0SwC
23,664582450517966848,Wed Nov 11 23:16:18 +0000 2015,0,0,Happy #Diwali!
24,664452676059557888,Wed Nov 11 14:40:37 +0000 2015,4,0,"RT @PatiencetoPerf: ""The world is my country, all mankind are my brethren and to do good is my religion."" - Thomas Paine #wise #retweet #pa…"
