,id_str,created_at,retweet_count,favorite_count,text
0,668952788475453441,Tue Nov 24 00:42:27 +0000 2015,0,0,Look these is this Funny our what. https://t.co/mql0mUpbJF
1,668951770153009152,Tue Nov 24 00:38:25 +0000 2015,1,0,@KatePerry look who is taken by the hand @MariahCarey So funny is these little David @celinedion @Madonna @ladygaga https://t.co/AqENkrHfbR
2,668945193027166208,Tue Nov 24 00:12:17 +0000 2015,0,0,@FCBarcelona @FCBHandbol @lancearmstrong @UCI Trains
3,668942841582854144,Tue Nov 24 00:02:56 +0000 2015,0,0,"@PrinsBernhardH @ABBAFanClubShop Mehrere dimensionale und Renaissance  der Liebesraum. 

https://t.co/KBlYR9xy9B Bernd"
4,668941703294935040,Mon Nov 23 23:58:25 +0000 2015,1,0,RT @PrinsBernhardH: Check out @MerylStreepPage's Tweet: https://t.co/5ZsREIhMgD https://t.co/mo4aXbhw8V
5,668940862869676032,Mon Nov 23 23:55:04 +0000 2015,0,0,"@ABBAFanClubShop
ABBA - 
""The Way Old Friends Do""
Greetings back Love You all 

https://t.co/zs7uwnNGmG"
6,668938144251846657,Mon Nov 23 23:44:16 +0000 2015,0,0,@realDonaldTrump Muslims are being mistreated in Trump's idea for registering on Instagrauduate database. https://t.co/Jk2STuKCRZ
7,668937057801236480,Mon Nov 23 23:39:57 +0000 2015,0,0,"@FCBarcelona Dani Alves: ""Tenim la sensació d'estar fent una bona feina"" @Instagram eat me ... 45 https://t.co/NOfxEfD33V"
8,668936325266034688,Mon Nov 23 23:37:02 +0000 2015,0,0,"@EO_Schneiderman @ladygaga So fun Dildo ladys week  @MariahCarey @celinedion @KatePerry @FakeSamCam 
#CamWithSam https://t.co/I54MQpqGtU"
9,668935492491206656,Mon Nov 23 23:33:44 +0000 2015,0,0,@EO_Schneiderman Yo @ladygaga Look these when you go on a dildo @Madonna ? https://t.co/PkIP36kbNC
10,668933975558221824,Mon Nov 23 23:27:42 +0000 2015,0,0,"@BeverNL XXL Bestel online, en haal je bestelling wanneer het jou uitkomt op in een van de Bever winkels. https://t.co/BQGBD0cX4m"
11,668931986656993280,Mon Nov 23 23:19:48 +0000 2015,0,0,When We Were Young @Madonna when was your first come? On the socks of @KatePerry ? https://t.co/FIMEcJjL0f
12,668930703766200320,Mon Nov 23 23:14:42 +0000 2015,0,0,@ladygaga @Madonna @MariahCarey @celinedion Instagram sucks burnish me. Suggest we give them a hellfire and leave Instagram we go elsware
13,668929309055303681,Mon Nov 23 23:09:10 +0000 2015,0,0,Bad for Burnish if I talk about your corrupt later on these days By @instagram https://t.co/Gktk9GIuRR
